Time,V(R5:2)
1.475000000136e-02,9.864841605935e-03
1.475000000172e-02,9.864841521941e-03
1.475000000208e-02,9.864841451905e-03
1.475000000216e-02,9.864841495157e-03
1.475000000232e-02,9.864841473109e-03
1.475000000264e-02,9.864841395737e-03
1.475000000328e-02,9.864841290867e-03
1.475000000456e-02,9.864841114377e-03
1.475000000712e-02,9.864840756149e-03
1.475000001224e-02,9.864840049203e-03
1.475000002248e-02,9.864838633126e-03
1.475000004296e-02,9.864835803649e-03
1.475000008392e-02,9.864830142330e-03
1.475000016584e-02,9.864818818348e-03
1.475000032969e-02,9.864796171538e-03
1.475000065737e-02,9.864750877755e-03
1.475000131274e-02,9.864660289836e-03
1.475000262349e-02,9.864479112769e-03
1.475000524497e-02,9.864116753974e-03
1.475001048795e-02,9.863392017242e-03
1.475002097389e-02,9.861942467386e-03
1.475004194579e-02,9.859043062135e-03
1.475008388958e-02,9.853243029522e-03
1.475012804470e-02,9.847135450976e-03
1.475020399294e-02,9.836625994442e-03
1.475035588941e-02,9.815591059649e-03
1.475065968237e-02,9.773457127180e-03
1.475108235082e-02,9.714694007833e-03
1.475151455602e-02,9.654434230506e-03
1.475215103826e-02,9.565379359019e-03
1.475266058645e-02,9.493815450119e-03
1.475319054327e-02,9.419131389782e-03
1.475379412374e-02,9.333757184989e-03
1.475433342657e-02,9.257191558113e-03
1.475483820638e-02,9.185285210413e-03
1.475539992056e-02,9.104993896470e-03
1.475594313345e-02,9.027072227747e-03
1.475662548742e-02,8.928808980255e-03
1.475730011663e-02,8.831239986379e-03
1.475787289343e-02,8.748075770306e-03
1.475847828588e-02,8.659851176917e-03
1.475901835165e-02,8.580865417228e-03
1.475952017507e-02,8.507235233785e-03
1.475998881063e-02,8.438268195773e-03
1.476058123312e-02,8.350799312372e-03
1.476116945944e-02,8.263635759573e-03
1.476186735830e-02,8.159815635664e-03
1.476240637502e-02,8.079330332876e-03
1.476296646795e-02,7.995420682425e-03
1.476359951696e-02,7.900241747998e-03
1.476415541372e-02,7.816366013735e-03
1.476462133131e-02,7.745853274418e-03
1.476505639753e-02,7.679834105478e-03
1.476561525068e-02,7.594782659970e-03
1.476624381742e-02,7.498788383634e-03
1.476696956358e-02,7.387515198229e-03
1.476758306226e-02,7.293086729648e-03
1.476822164259e-02,7.194442719126e-03
1.476884992323e-02,7.097037230548e-03
1.476938407621e-02,7.013950238587e-03
1.476996686659e-02,6.923010268232e-03
1.477065484724e-02,6.815270935689e-03
1.477129028043e-02,6.715390806354e-03
1.477181842527e-02,6.632105044948e-03
1.477245023451e-02,6.532150899499e-03
1.477303140363e-02,6.439899768153e-03
1.477366531095e-02,6.338941262641e-03
1.477433355055e-02,6.232135947564e-03
1.477500713072e-02,6.124084073433e-03
1.477564141950e-02,6.021975492215e-03
1.477628524503e-02,5.917975494302e-03
1.477681338987e-02,5.832394722570e-03
1.477754447660e-02,5.713532461067e-03
1.477821004591e-02,5.604922608062e-03
1.477892339430e-02,5.488094230194e-03
1.477943685255e-02,5.403733367003e-03
1.477997386656e-02,5.315261377385e-03
1.478063914976e-02,5.205316688859e-03
1.478136375150e-02,5.085140888142e-03
1.478188770017e-02,4.997966290793e-03
1.478246505460e-02,4.901636969662e-03
1.478319308958e-02,4.779766335615e-03
1.478397824964e-02,4.647832978184e-03
1.478458640775e-02,4.545286420224e-03
1.478521392545e-02,4.439150760023e-03
1.478613279066e-02,4.283144936098e-03
1.478675353727e-02,4.177356430605e-03
1.478732402525e-02,4.079850903894e-03
1.478799941740e-02,3.964067536952e-03
1.478870618543e-02,3.842502084576e-03
1.478925283155e-02,3.748196028542e-03
1.478982475004e-02,3.649267331771e-03
1.479056184492e-02,3.521372194902e-03
1.479135930738e-02,3.382502978142e-03
1.479196746549e-02,3.276251426225e-03
1.479260719022e-02,3.164160945214e-03
1.479352824888e-02,3.002195158495e-03
1.479409110746e-02,2.902881571198e-03
1.479466607771e-02,2.801168045468e-03
1.479533145628e-02,2.683130821901e-03
1.479606006345e-02,2.553471394540e-03
1.479659383497e-02,2.458215979168e-03
1.479718396864e-02,2.352639081758e-03
1.479803283415e-02,2.200291319501e-03
1.479880159101e-02,2.061830927151e-03
1.479944541654e-02,1.945515145338e-03
1.480000000208e-02,1.845061632936e-03
1.480001649469e-02,1.842070607287e-03
1.480004947990e-02,1.836087919405e-03
1.480011545032e-02,1.824119999106e-03
1.480019347280e-02,1.809961295644e-03
1.480028313010e-02,1.793685369821e-03
1.480046244472e-02,1.761114744714e-03
1.480082107394e-02,1.695898489288e-03
1.480138583987e-02,1.592994264864e-03
1.480190158694e-02,1.498805817621e-03
1.480237737506e-02,1.411732850864e-03
1.480296979755e-02,1.303071361384e-03
1.480352340549e-02,1.201285554053e-03
1.480398531764e-02,1.116179419656e-03
1.480448380321e-02,1.024152075332e-03
1.480495439380e-02,9.371008698948e-04
1.480551620334e-02,8.329557500196e-04
1.480607610553e-02,7.289264993726e-04
1.480676017612e-02,6.015062922304e-04
1.480746293872e-02,4.702381330529e-04
1.480815225452e-02,3.411227393162e-04
1.480880542605e-02,2.184508183156e-04
1.480921884387e-02,1.406433145088e-04
1.480964032024e-02,6.118881369814e-05
1.481017075389e-02,-3.899200075716e-05
1.481070500224e-02,-1.401026725446e-04
1.481138811915e-02,-2.696925530575e-04
1.481208945125e-02,-4.030926724061e-04
1.481270762294e-02,-5.209713033346e-04
1.481332341045e-02,-6.386706746094e-04
1.481377144664e-02,-7.244785802571e-04
1.481429406016e-02,-8.247520457803e-04
1.481477280467e-02,-9.167802339993e-04
1.481530981868e-02,-1.020204300977e-03
1.481601334422e-02,-1.156007495246e-03
1.481677666514e-02,-1.303749733589e-03
1.481741705745e-02,-1.428015586304e-03
1.481803580134e-02,-1.548354275862e-03
1.481848460048e-02,-1.635808005312e-03
1.481895514339e-02,-1.727649394552e-03
1.481939712375e-02,-1.814056009317e-03
1.481997171252e-02,-1.926589288109e-03
1.482057367175e-02,-2.044726981378e-03
1.482143503039e-02,-2.214204993829e-03
1.482205386966e-02,-2.336278168214e-03
1.482270999759e-02,-2.465991168291e-03
1.482342525333e-02,-2.607724219937e-03
1.482402282565e-02,-2.726400926307e-03
1.482465244144e-02,-2.851699921461e-03
1.482528663486e-02,-2.978176240896e-03
1.482595096439e-02,-3.110948222453e-03
1.482650762408e-02,-3.222425095085e-03
1.482712608188e-02,-3.346515718723e-03
1.482772594302e-02,-3.467113558695e-03
1.482840782016e-02,-3.604483345024e-03
1.482917390674e-02,-3.759175815812e-03
1.482983308642e-02,-3.892582011609e-03
1.483046317905e-02,-4.020360753515e-03
1.483132110446e-02,-4.194746402397e-03
1.483191219180e-02,-4.315163083634e-03
1.483252960055e-02,-4.441175878793e-03
1.483325591891e-02,-4.589720413445e-03
1.483404308169e-02,-4.751077298782e-03
1.483465286105e-02,-4.876334616557e-03
1.483528772204e-02,-5.006985554964e-03
1.483621078342e-02,-5.197382378017e-03
1.483683276980e-02,-5.325966594992e-03
1.483739772647e-02,-5.442961873588e-03
1.483805690616e-02,-5.579709156158e-03
1.483878627627e-02,-5.731316879168e-03
1.483934341281e-02,-5.847334120819e-03
1.483993192523e-02,-5.970081902350e-03
1.484080701678e-02,-6.152973149713e-03
1.484149204105e-02,-6.296447914813e-03
1.484215474933e-02,-6.435503957259e-03
1.484277664035e-02,-6.566221417643e-03
1.484347558826e-02,-6.713395714306e-03
1.484400840610e-02,-6.825772004398e-03
1.484456153720e-02,-6.942599532441e-03
1.484518180698e-02,-7.073808065216e-03
1.484587856143e-02,-7.221447365255e-03
1.484639955371e-02,-7.332015873905e-03
1.484694515079e-02,-7.447963650595e-03
1.484755779117e-02,-7.578349448716e-03
1.484825311511e-02,-7.726575082888e-03
1.484877544253e-02,-7.838090358054e-03
1.484932494968e-02,-7.955563400927e-03
1.485000000108e-02,-8.100090799227e-03
1.485000000117e-02,-8.100090791245e-03
1.485000000136e-02,-8.100090830391e-03
1.485000000172e-02,-8.100090941913e-03
1.485000000208e-02,-8.100090983824e-03
1.485000000216e-02,-8.100091001488e-03
1.485000000232e-02,-8.100091068785e-03
1.485000000264e-02,-8.100091136848e-03
1.485000000328e-02,-8.100091273001e-03
1.485000000456e-02,-8.100091553602e-03
1.485000000712e-02,-8.100092091791e-03
1.485000001224e-02,-8.100093192526e-03
1.485000002248e-02,-8.100095384123e-03
1.485000004296e-02,-8.100099773131e-03
1.485000008392e-02,-8.100108550380e-03
1.485000016584e-02,-8.100126103751e-03
1.485000032969e-02,-8.100161210902e-03
1.485000065737e-02,-8.100231425480e-03
1.485000131274e-02,-8.100371854836e-03
1.485000262349e-02,-8.100652714226e-03
1.485000524497e-02,-8.101214435683e-03
1.485001048795e-02,-8.102337889238e-03
1.485002097389e-02,-8.104584839052e-03
1.485004194579e-02,-8.109078909436e-03
1.485008388958e-02,-8.118067732999e-03
1.485013773045e-02,-8.129607512572e-03
1.485019433698e-02,-8.141741674353e-03
1.485030755005e-02,-8.166014961967e-03
1.485053397617e-02,-8.214581358566e-03
1.485098682842e-02,-8.311793157768e-03
1.485148292980e-02,-8.418409422709e-03
1.485219398937e-02,-8.571439818553e-03
1.485269381008e-02,-8.679160951114e-03
1.485319792232e-02,-8.787933827665e-03
1.485380588970e-02,-8.919283392715e-03
1.485434452495e-02,-9.035806234056e-03
1.485484873256e-02,-9.145010338719e-03
1.485541330776e-02,-9.267435671745e-03
1.485596367321e-02,-9.386927925418e-03
1.485664574108e-02,-9.535215484041e-03
1.485733200512e-02,-9.684638300487e-03
1.485792852840e-02,-9.814701082968e-03
1.485854059658e-02,-9.948325709061e-03
1.485899249515e-02,-1.004709359969e-02
1.485950223407e-02,-1.015861569007e-02
1.486006213627e-02,-1.028124884409e-02
1.486062661609e-02,-1.040502780087e-02
1.486134520969e-02,-1.056280675128e-02
1.486209260425e-02,-1.072715171863e-02
1.486281053028e-02,-1.088524685637e-02
1.486346093616e-02,-1.102866575677e-02
1.486388427219e-02,-1.112211145173e-02
1.486429039440e-02,-1.121182898489e-02
1.486488558254e-02,-1.134343927068e-02
1.486552807293e-02,-1.148567520588e-02
1.486623341045e-02,-1.164202064220e-02
1.486679245434e-02,-1.176608270923e-02
1.486730781994e-02,-1.188056394335e-02
1.486789442501e-02,-1.201099916041e-02
1.486850363216e-02,-1.214660426458e-02
1.486900145015e-02,-1.225752302622e-02
1.486946550808e-02,-1.236100663923e-02
1.487003647289e-02,-1.248844361869e-02
1.487066227398e-02,-1.262826251324e-02
1.487131630382e-02,-1.277454544649e-02
1.487194696865e-02,-1.291575282831e-02
1.487253099880e-02,-1.304664912543e-02
1.487316643200e-02,-1.318920623106e-02
1.487371012172e-02,-1.331129572225e-02
1.487430988750e-02,-1.344609904845e-02
1.487495914898e-02,-1.359216853836e-02
1.487561193905e-02,-1.373917821488e-02
1.487623583278e-02,-1.387981528017e-02
1.487683264217e-02,-1.401446892740e-02
1.487745281658e-02,-1.415451922679e-02
1.487813288173e-02,-1.430823775216e-02
1.487887770138e-02,-1.447676329573e-02
1.487955471477e-02,-1.463009831298e-02
1.488022982082e-02,-1.478314257117e-02
1.488096128902e-02,-1.494912033124e-02
1.488151937923e-02,-1.507586418972e-02
1.488208843670e-02,-1.520519340663e-02
1.488284117183e-02,-1.537641030987e-02
1.488362509212e-02,-1.555489192917e-02
1.488427702388e-02,-1.570345242774e-02
1.488490549526e-02,-1.584677700061e-02
1.488578707180e-02,-1.604799976450e-02
1.488638617000e-02,-1.618486187563e-02
1.488700624904e-02,-1.632661427734e-02
1.488768593273e-02,-1.648210288987e-02
1.488842607937e-02,-1.665155265531e-02
1.488901363811e-02,-1.678616214348e-02
1.488960310421e-02,-1.692129041394e-02
1.489040371380e-02,-1.710494791834e-02
1.489115988216e-02,-1.727854208417e-02
1.489188543758e-02,-1.744522605868e-02
1.489252172909e-02,-1.759149451714e-02
1.489323479137e-02,-1.775551027446e-02
1.489378792248e-02,-1.788280935852e-02
1.489435039959e-02,-1.801232107723e-02
1.489497868023e-02,-1.815705528743e-02
1.489567486248e-02,-1.831751757584e-02
1.489619385204e-02,-1.843719564679e-02
1.489673334560e-02,-1.856165233121e-02
1.489735485515e-02,-1.870509077370e-02
1.489805132351e-02,-1.886590532952e-02
1.489857212505e-02,-1.898620911313e-02
1.489911457500e-02,-1.911155877997e-02
1.489974762401e-02,-1.925789990110e-02
1.490000000208e-02,-1.931625839158e-02
1.490000729545e-02,-1.931794500726e-02
1.490002188220e-02,-1.932131826157e-02
1.490005105569e-02,-1.932806486169e-02
1.490009800627e-02,-1.933892280834e-02
1.490014806225e-02,-1.935049926710e-02
1.490024817421e-02,-1.937365325256e-02
1.490041284993e-02,-1.941174267859e-02
1.490074220135e-02,-1.948793286504e-02
1.490126243069e-02,-1.960830962785e-02
1.490173559620e-02,-1.971782756520e-02
1.490233107045e-02,-1.985569538279e-02
1.490289087727e-02,-1.998534514562e-02
1.490346756413e-02,-2.011894351870e-02
1.490397749379e-02,-2.023710793450e-02
1.490449257328e-02,-2.035649451614e-02
1.490497379734e-02,-2.046805941331e-02
1.490553532078e-02,-2.059826972457e-02
1.490610037281e-02,-2.072932896683e-02
1.490678654149e-02,-2.088851861724e-02
1.490748653843e-02,-2.105095789712e-02
1.490817289784e-02,-2.121026993574e-02
1.490882654622e-02,-2.136202121788e-02
1.490924721196e-02,-2.145969829925e-02
1.490968323185e-02,-2.156095252045e-02
1.491022901967e-02,-2.168771301660e-02
1.491077013447e-02,-2.181340436889e-02
1.491145096257e-02,-2.197156861328e-02
1.491215658619e-02,-2.213551470849e-02
1.491279440358e-02,-2.228372214398e-02
1.491341171696e-02,-2.242717774446e-02
1.491385550930e-02,-2.253031537675e-02
1.491432090237e-02,-2.263847782276e-02
1.491487012341e-02,-2.276612759815e-02
1.491541705563e-02,-2.289324918426e-02
1.491616740658e-02,-2.306765350213e-02
1.491686120465e-02,-2.322891414227e-02
1.491745849087e-02,-2.336774001140e-02
1.491808114483e-02,-2.351245772379e-02
1.491864257290e-02,-2.364293978286e-02
1.491911049321e-02,-2.375168449326e-02
1.491957202389e-02,-2.385893894089e-02
1.492016587689e-02,-2.399693358623e-02
1.492077012494e-02,-2.413733094188e-02
1.492150206997e-02,-2.430737763535e-02
1.492208314373e-02,-2.444235532526e-02
1.492268758252e-02,-2.458274117627e-02
1.492344289258e-02,-2.475813783998e-02
1.492388291790e-02,-2.486030231590e-02
1.492448649838e-02,-2.500041863591e-02
1.492507129147e-02,-2.513614710864e-02
1.492575087979e-02,-2.529384185432e-02
1.492649636700e-02,-2.546678041420e-02
1.492724862530e-02,-2.564123657955e-02
1.492789559796e-02,-2.579122926997e-02
1.492859759762e-02,-2.595392827165e-02
1.492914357617e-02,-2.608042762672e-02
1.492969327404e-02,-2.620775275126e-02
1.493028722241e-02,-2.634528437788e-02
1.493098140194e-02,-2.650596633757e-02
1.493151164486e-02,-2.662865688705e-02
1.493208909466e-02,-2.676222486203e-02
1.493270039990e-02,-2.690356930568e-02
1.493339715435e-02,-2.706460073904e-02
1.493397164776e-02,-2.719731644898e-02
1.493451590970e-02,-2.732299778906e-02
1.493510985806e-02,-2.746009405989e-02
1.493580337002e-02,-2.762009233644e-02
1.493632274106e-02,-2.773985668739e-02
1.493688331082e-02,-2.786906398742e-02
1.493748689129e-02,-2.800811580654e-02
1.493818250134e-02,-2.816827832793e-02
1.493874078228e-02,-2.829674807259e-02
1.493929553463e-02,-2.842434015349e-02
1.493989110424e-02,-2.856124458266e-02
1.494058576062e-02,-2.872082540931e-02
1.494110637143e-02,-2.884034988592e-02
1.494168506100e-02,-2.897313314836e-02
1.494229913189e-02,-2.911394536826e-02
1.494299617245e-02,-2.927366962957e-02
1.494354243710e-02,-2.939875703384e-02
1.494409537747e-02,-2.952529391818e-02
1.494469399884e-02,-2.966219209349e-02
1.494538884594e-02,-2.982097341604e-02
1.494590955212e-02,-2.993987259951e-02
1.494648261502e-02,-3.007063784356e-02
1.494711585476e-02,-3.021502289276e-02
1.494780250027e-02,-3.037145039779e-02
1.494832892849e-02,-3.049128080997e-02
1.494888520672e-02,-3.061781292136e-02
1.494948831036e-02,-3.075488526638e-02
1.495000000108e-02,-3.087109009508e-02
1.495000000117e-02,-3.087109014262e-02
1.495000000136e-02,-3.087109018393e-02
1.495000000172e-02,-3.087109025817e-02
1.495000000208e-02,-3.087109027252e-02
1.495000000216e-02,-3.087109038123e-02
1.495000000232e-02,-3.087109051529e-02
1.495000000264e-02,-3.087109046401e-02
1.495000000328e-02,-3.087109060766e-02
1.495000000456e-02,-3.087109089490e-02
1.495000000712e-02,-3.087109146125e-02
1.495000001224e-02,-3.087109263389e-02
1.495000002248e-02,-3.087109494890e-02
1.495000004296e-02,-3.087109960279e-02
1.495000008392e-02,-3.087110890249e-02
1.495000016584e-02,-3.087112749938e-02
1.495000032969e-02,-3.087116469412e-02
1.495000065737e-02,-3.087123908431e-02
1.495000131274e-02,-3.087138786436e-02
1.495000262349e-02,-3.087168542419e-02
1.495000524497e-02,-3.087228054229e-02
1.495001048795e-02,-3.087347077164e-02
1.495002097389e-02,-3.087585120339e-02
1.495004194579e-02,-3.088061195895e-02
1.495008388958e-02,-3.089013303794e-02
1.495012582741e-02,-3.089965218734e-02
1.495020643673e-02,-3.091794746341e-02
1.495036765537e-02,-3.095453159288e-02
1.495069009266e-02,-3.102767400080e-02
1.495113512478e-02,-3.112856885045e-02
1.495157629451e-02,-3.122852197083e-02
1.495221630535e-02,-3.137340595912e-02
1.495292164287e-02,-3.153291271039e-02
1.495355707607e-02,-3.167645925932e-02
1.495400554142e-02,-3.177768080513e-02
1.495456220112e-02,-3.190321969717e-02
1.495514699421e-02,-3.203497849000e-02
1.495570651493e-02,-3.216092166273e-02
1.495641137562e-02,-3.231940742635e-02
1.495711652240e-02,-3.247776220614e-02
1.495770484409e-02,-3.260972910469e-02
1.495830470524e-02,-3.274414005518e-02
1.495876094303e-02,-3.284626987040e-02
1.495928031406e-02,-3.296242664994e-02
1.495976535282e-02,-3.307080191309e-02
1.496026183567e-02,-3.318163017756e-02
1.496091138324e-02,-3.332646478924e-02
1.496155425510e-02,-3.346962853329e-02
1.496208554706e-02,-3.358780468284e-02
1.496259089908e-02,-3.370009290054e-02
1.496319686374e-02,-3.383458254702e-02
1.496373464069e-02,-3.395379576613e-02
1.496423837146e-02,-3.406533898888e-02
1.496483327350e-02,-3.419691535149e-02
1.496542579136e-02,-3.432779518611e-02
1.496617871723e-02,-3.449385934700e-02
1.496674653492e-02,-3.461891084694e-02
1.496742269001e-02,-3.476761131897e-02
1.496808473072e-02,-3.491298286845e-02
1.496864968738e-02,-3.503685690452e-02
1.496911846599e-02,-3.513951723638e-02
1.496955524883e-02,-3.523506642239e-02
1.497012173137e-02,-3.535883720634e-02
1.497074696026e-02,-3.549524297080e-02
1.497148233852e-02,-3.565540775620e-02
1.497209774456e-02,-3.578921292610e-02
1.497273851833e-02,-3.592831007730e-02
1.497336060009e-02,-3.606312685383e-02
1.497388092479e-02,-3.617572154824e-02
1.497445455990e-02,-3.629967092208e-02
1.497513243160e-02,-3.644589585853e-02
1.497576815090e-02,-3.658278148405e-02
1.497632662258e-02,-3.670283436059e-02
1.497696825466e-02,-3.684053047954e-02
1.497755371532e-02,-3.696595389354e-02
1.497818447551e-02,-3.710084408491e-02
1.497884031734e-02,-3.724083542905e-02
1.497950636348e-02,-3.738272697736e-02
1.498014170131e-02,-3.751781287240e-02
1.498082767925e-02,-3.766337308356e-02
1.498133999309e-02,-3.777188323541e-02
1.498191791973e-02,-3.789408275050e-02
1.498254772625e-02,-3.802699938974e-02
1.498325897655e-02,-3.817678321735e-02
1.498392225704e-02,-3.831615529987e-02
1.498455988369e-02,-3.844985297380e-02
1.498517681560e-02,-3.857894266070e-02
1.498588129482e-02,-3.872602557901e-02
1.498640896282e-02,-3.883596325783e-02
1.498696648082e-02,-3.895190456005e-02
1.498757807216e-02,-3.907883315775e-02
1.498827415905e-02,-3.922296741622e-02
1.498882719478e-02,-3.933722730462e-02
1.498936993084e-02,-3.944913955450e-02
1.498996921978e-02,-3.957245723520e-02
1.499066292248e-02,-3.971486534544e-02
1.499118105373e-02,-3.982099216093e-02
1.499173323116e-02,-3.993386647207e-02
1.499233271084e-02,-4.005614314997e-02
1.499302793941e-02,-4.019759953458e-02
1.499356543026e-02,-4.030670077536e-02
1.499414183101e-02,-4.042344600492e-02
1.499475161037e-02,-4.054666244493e-02
1.499544817409e-02,-4.068704888142e-02
1.499597221813e-02,-4.079240528405e-02
1.499653879604e-02,-4.090606016810e-02
1.499714714489e-02,-4.102779881283e-02
1.499784370861e-02,-4.116681245195e-02
1.499837109050e-02,-4.127179123871e-02
1.499893843136e-02,-4.138446181695e-02
1.499954611263e-02,-4.150483910933e-02
1.500000000108e-02,-4.159454474228e-02
1.500000000117e-02,-4.159454479650e-02
1.500000000136e-02,-4.159454483233e-02
1.500000000172e-02,-4.159454488726e-02
1.500000000208e-02,-4.159454488482e-02
1.500000000216e-02,-4.159454498907e-02
1.500000000232e-02,-4.159454502025e-02
1.500000000264e-02,-4.159454508250e-02
1.500000000328e-02,-4.159454520699e-02
1.500000000456e-02,-4.159454544748e-02
1.500000000712e-02,-4.159454593837e-02
1.500000001224e-02,-4.159454694019e-02
1.500000002248e-02,-4.159454896699e-02
1.500000004296e-02,-4.159455301134e-02
1.500000008392e-02,-4.159456110005e-02
1.500000016584e-02,-4.159457727402e-02
1.500000032969e-02,-4.159460962305e-02
1.500000065737e-02,-4.159467432212e-02
1.500000131274e-02,-4.159480371974e-02
1.500000262349e-02,-4.159506251401e-02
1.500000524497e-02,-4.159558009832e-02
1.500001048795e-02,-4.159661524895e-02
1.500002097389e-02,-4.159868547899e-02
1.500004194579e-02,-4.160282565401e-02
1.500008388958e-02,-4.161110486348e-02
1.500012686453e-02,-4.161958603387e-02
1.500020480356e-02,-4.163496334061e-02
1.500036068163e-02,-4.166570216226e-02
1.500067243776e-02,-4.172711648007e-02
1.500110478601e-02,-4.181214643935e-02
1.500153584680e-02,-4.189676025257e-02
1.500217480859e-02,-4.202188152108e-02
1.500267396173e-02,-4.211937333041e-02
1.500320649347e-02,-4.222313932890e-02
1.500382361612e-02,-4.234306855608e-02
1.500436625681e-02,-4.244823801013e-02
1.500487380228e-02,-4.254636291342e-02
1.500543856821e-02,-4.265527194380e-02
1.500599065027e-02,-4.276145030849e-02
1.500667395792e-02,-4.289247283728e-02
1.500735621652e-02,-4.302285756506e-02
1.500794930658e-02,-4.313584347599e-02
1.500856061182e-02,-4.325194862564e-02
1.500909676752e-02,-4.335348562399e-02
1.500959477625e-02,-4.344754985310e-02
1.501007089815e-02,-4.353725530472e-02
1.501066208086e-02,-4.364833065745e-02
1.501126785478e-02,-4.376179139627e-02
1.501197815141e-02,-4.389436564376e-02
1.501253910265e-02,-4.399870952869e-02
1.501312341890e-02,-4.410706418348e-02
1.501380539140e-02,-4.423309094327e-02
1.501435518465e-02,-4.433434664286e-02
1.501474213800e-02,-4.440542662830e-02
1.501512713632e-02,-4.447599488182e-02
1.501568904123e-02,-4.457871389410e-02
1.501631360254e-02,-4.469250179154e-02
1.501697116098e-02,-4.481185968898e-02
1.501763072214e-02,-4.493112315758e-02
1.501822982034e-02,-4.503905420628e-02
1.501882119379e-02,-4.514521727487e-02
1.501935277185e-02,-4.524032518176e-02
1.501993994913e-02,-4.534502612850e-02
1.502060780725e-02,-4.546365762955e-02
1.502125172815e-02,-4.557757487508e-02
1.502182030878e-02,-4.567778342993e-02
1.502246737680e-02,-4.579138862999e-02
1.502305503092e-02,-4.589415849284e-02
1.502369036874e-02,-4.600483081598e-02
1.502435994348e-02,-4.612097331732e-02
1.502503581247e-02,-4.623769135381e-02
1.502566981516e-02,-4.634670370586e-02
1.502629733286e-02,-4.645414569791e-02
1.502682070932e-02,-4.654340776416e-02
1.502755074701e-02,-4.666738309810e-02
1.502821183405e-02,-4.677911009946e-02
1.502892832956e-02,-4.689961880035e-02
1.502944045267e-02,-4.698537988699e-02
1.502997555933e-02,-4.707465523806e-02
1.503072323999e-02,-4.719882021119e-02
1.503162980280e-02,-4.734846344582e-02
1.503223691187e-02,-4.744811704638e-02
1.503289265833e-02,-4.755524742095e-02
1.503366275034e-02,-4.768038074043e-02
1.503430228433e-02,-4.778374006025e-02
1.503490472040e-02,-4.788063745645e-02
1.503552031717e-02,-4.797918056023e-02
1.503622088632e-02,-4.809074414291e-02
1.503674273691e-02,-4.817344215060e-02
1.503729062280e-02,-4.825989242874e-02
1.503790488443e-02,-4.835635792939e-02
1.503860049448e-02,-4.846501162813e-02
1.503913741312e-02,-4.854844869521e-02
1.503968062601e-02,-4.863248208386e-02
1.504028535089e-02,-4.872557642439e-02
1.504098019800e-02,-4.883195082771e-02
1.504149995050e-02,-4.891110216565e-02
1.504205002985e-02,-4.899448111629e-02
1.504265017709e-02,-4.908498783153e-02
1.504334483347e-02,-4.918914389560e-02
1.504387059412e-02,-4.926754281002e-02
1.504444661340e-02,-4.935300621156e-02
1.504505830011e-02,-4.944326633091e-02
1.504575562677e-02,-4.954553892700e-02
1.504628195963e-02,-4.962228955301e-02
1.504685139856e-02,-4.970489499966e-02
1.504746108255e-02,-4.979283892648e-02
1.504815716943e-02,-4.989261204886e-02
1.504868340692e-02,-4.996758854432e-02
1.504924569330e-02,-5.004727026974e-02
1.504986252985e-02,-5.013416710692e-02
1.504987627696e-02,-5.013609745608e-02
1.504990377259e-02,-5.013995727436e-02
1.504995876383e-02,-5.014767475940e-02
1.505000000108e-02,-5.015345918156e-02
1.505000000117e-02,-5.015345934293e-02
1.505000000136e-02,-5.015345930174e-02
1.505000000172e-02,-5.015345931897e-02
1.505000000208e-02,-5.015345922809e-02
1.505000000216e-02,-5.015345934601e-02
1.505000000232e-02,-5.015345950104e-02
1.505000000264e-02,-5.015345947846e-02
1.505000000328e-02,-5.015345955307e-02
1.505000000456e-02,-5.015345969214e-02
1.505000000712e-02,-5.015346001687e-02
1.505000001224e-02,-5.015346075051e-02
1.505000002248e-02,-5.015346218326e-02
1.505000004296e-02,-5.015346505415e-02
1.505000008392e-02,-5.015347080099e-02
1.505000016584e-02,-5.015348228894e-02
1.505000032969e-02,-5.015350526598e-02
1.505000065737e-02,-5.015355122130e-02
1.505000131274e-02,-5.015364313120e-02
1.505000262349e-02,-5.015382694926e-02
1.505000524497e-02,-5.015419457834e-02
1.505001048795e-02,-5.015492980694e-02
1.505002097389e-02,-5.015640014674e-02
1.505004194579e-02,-5.015934035663e-02
1.505008388958e-02,-5.016521889712e-02
1.505013447008e-02,-5.017230456368e-02
1.505019570789e-02,-5.018087830032e-02
1.505031818351e-02,-5.019800972853e-02
1.505056313476e-02,-5.023220832840e-02
1.505105303726e-02,-5.030034789200e-02
1.505151375732e-02,-5.036411424347e-02
1.505220192871e-02,-5.045879088237e-02
1.505289906463e-02,-5.055400197016e-02
1.505354756317e-02,-5.064193536860e-02
1.505406006775e-02,-5.071099328655e-02
1.505462483368e-02,-5.078664674475e-02
1.505521525345e-02,-5.086523369602e-02
1.505578555069e-02,-5.094065203869e-02
1.505649155578e-02,-5.103334639027e-02
1.505721491775e-02,-5.112754651705e-02
1.505782050094e-02,-5.120580371835e-02
1.505843304596e-02,-5.128439775616e-02
1.505888503990e-02,-5.134202701446e-02
1.505936302147e-02,-5.140263174892e-02
1.505984434089e-02,-5.146330701763e-02
1.506034292183e-02,-5.152578421875e-02
1.506100801429e-02,-5.160853128959e-02
1.506166080436e-02,-5.168908370322e-02
1.506219095192e-02,-5.175401564207e-02
1.506272453270e-02,-5.181892638025e-02
1.506334842643e-02,-5.189425874674e-02
1.506388648948e-02,-5.195873661906e-02
1.506439260444e-02,-5.201897005149e-02
1.506494249305e-02,-5.208395378988e-02
