  Time                 , V(C1:1)              , V(U1A:OUT)           
  9.784743805188e-04  ,-1.389751407507e-01  ,1.075394540830e+00  
  9.792003174084e-04  ,-1.680126163366e-01  ,6.337212893239e-01  
  9.799181480664e-04  ,-1.967258426549e-01  ,2.296964303511e-02  
  9.803884525555e-04  ,-2.155380222204e-01  ,-2.292777746367e-01  
  9.808877964276e-04  ,-2.355117771032e-01  ,-2.898405373626e-01  
  9.814860363263e-04  ,-2.594413730505e-01  ,-3.934022971419e-02  
  9.820871372479e-04  ,-2.834854099157e-01  ,4.502953411409e-01  
  9.828373928326e-04  ,-3.134956333044e-01  ,9.343007236577e-01  
  9.836029072064e-04  ,-3.441162082555e-01  ,1.049928923325e+00  
  9.842912693280e-04  ,-3.716506931188e-01  ,7.322151572160e-01  
  9.849735279339e-04  ,-3.989410373571e-01  ,1.945071125613e-01  
  9.854649563092e-04  ,-4.185981723669e-01  ,-1.039393587565e-01  
  9.859388370770e-04  ,-4.375534030798e-01  ,-2.421977437935e-01  
  9.865093250531e-04  ,-4.603729221227e-01  ,-1.203541683264e-01  
  9.870528240460e-04  ,-4.821128818395e-01  ,2.344314399742e-01  
  9.877939243573e-04  ,-5.117568942907e-01  ,7.387151996481e-01  
  9.885280628460e-04  ,-5.411224338415e-01  ,1.021319440293e+00  
  9.891195316571e-04  ,-5.647811862829e-01  ,9.086352370005e-01  
  9.897540111798e-04  ,-5.901603671911e-01  ,5.149597803408e-01  
  9.903660793560e-04  ,-6.146430942419e-01  ,1.066814782720e-01  
  9.909325619000e-04  ,-6.373023959997e-01  ,-1.307930112052e-01  
  9.914652843731e-04  ,-6.586112949255e-01  ,-1.547738144556e-01  
  9.921189327496e-04  ,-6.847572299841e-01  ,1.361249024476e-01  
  9.927882213849e-04  ,-7.115287753942e-01  ,6.024488408604e-01  
  9.936473865765e-04  ,-7.458953830602e-01  ,9.648978674192e-01  
  9.942495365399e-04  ,-7.699813815954e-01  ,8.876350253863e-01  
  9.948658008831e-04  ,-7.946319553259e-01  ,5.608836596949e-01  
  9.955582638043e-04  ,-8.223304721716e-01  ,1.454538172710e-01  
  9.961473484295e-04  ,-8.458938571813e-01  ,-7.792829724972e-02  
  9.967016239422e-04  ,-8.680648776892e-01  ,-9.943613945569e-02  
  9.972412128705e-04  ,-8.896484348181e-01  ,1.095945180347e-01  
  9.979723949688e-04  ,-9.188957187536e-01  ,5.595987850470e-01  
  9.987376232403e-04  ,-9.495048496130e-01  ,8.926970066313e-01  
  9.992691059369e-04  ,-9.707641574743e-01  ,8.855411046459e-01  
  9.998459835309e-04  ,-9.938392612341e-01  ,6.623178657730e-01  
  1.000000002012e-03  ,-9.999999595200e-01  ,5.690591168295e-01  
  1.000040753708e-03  ,-9.983698916947e-01  ,5.422986354423e-01  
  1.000122257099e-03  ,-9.951097560440e-01  ,4.839756700066e-01  
  1.000285263881e-03  ,-9.885894847428e-01  ,3.410529696141e-01  
  1.000579996929e-03  ,-9.768001628434e-01  ,5.616991923113e-03  
  1.000973244533e-03  ,-9.610702586686e-01  ,-5.189193842229e-01  
  1.001639481411e-03  ,-9.344207835709e-01  ,-1.249155673540e+00  
  1.002374955044e-03  ,-9.050018382584e-01  ,-1.403397725338e+00  
  1.003062649593e-03  ,-8.774940562760e-01  ,-8.359465806537e-01  
  1.003791924343e-03  ,-8.483230662858e-01  ,7.180168136902e-02  
  1.004341145382e-03  ,-8.263542247330e-01  ,5.105694575752e-01  
  1.004912682399e-03  ,-8.034927440201e-01  ,5.847165912691e-01  
  1.005551930294e-03  ,-7.779228282486e-01  ,1.462789187947e-01  
  1.006180306301e-03  ,-7.527877879654e-01  ,-6.119011203017e-01  
  1.006922741756e-03  ,-7.230903697526e-01  ,-1.242507297029e+00  
  1.007666130886e-03  ,-6.933548045670e-01  ,-1.304485207749e+00  
  1.008409138546e-03  ,-6.636344981705e-01  ,-6.596255875738e-01  
  1.009130020962e-03  ,-6.347992015397e-01  ,1.669995038270e-01  
  1.009701462612e-03  ,-6.119415355240e-01  ,5.112019436047e-01  
  1.010283490047e-03  ,-5.886604381119e-01  ,4.576561973184e-01  
  1.010976620540e-03  ,-5.609352183854e-01  ,-1.529101037978e-01  
  1.011655827389e-03  ,-5.337669444596e-01  ,-8.408995041908e-01  
  1.012381859646e-03  ,-5.047256541764e-01  ,-1.309317669099e+00  
  1.012997074947e-03  ,-4.801170421158e-01  ,-1.181621684938e+00  
  1.013603230343e-03  ,-4.558708262955e-01  ,-6.524769764386e-01  
  1.014171048031e-03  ,-4.331581187760e-01  ,-7.296680442057e-02  
  1.014759369716e-03  ,-4.096252513444e-01  ,3.473055640601e-01  
  1.015303440914e-03  ,-3.878624034440e-01  ,4.434591867500e-01  
  1.015905781612e-03  ,-3.637687755143e-01  ,1.373448549581e-01  
  1.016532345638e-03  ,-3.387062144791e-01  ,-4.837666546930e-01  
  1.017294331417e-03  ,-3.082267833268e-01  ,-1.066935581159e+00  
  1.018038578853e-03  ,-2.784568858658e-01  ,-1.188595028983e+00  
  1.018719406948e-03  ,-2.512237620865e-01  ,-8.008554364824e-01  
  1.019400425777e-03  ,-2.239830089127e-01  ,-1.458883268368e-01  
  1.019890709743e-03  ,-2.043716502701e-01  ,2.163087930984e-01  
  1.020363160000e-03  ,-1.854736400162e-01  ,3.833154238359e-01  
  1.020915146694e-03  ,-1.633941722428e-01  ,2.426288933941e-01  
  1.021461125240e-03  ,-1.415550303971e-01  ,-1.871053036533e-01  
  1.022180291042e-03  ,-1.127883983170e-01  ,-7.906916232459e-01  
  1.022881909237e-03  ,-8.472367053380e-02  ,-1.151816280407e+00  
  1.023468895778e-03  ,-6.124420886388e-02  ,-1.050198870943e+00  
  1.024071904049e-03  ,-3.712387805333e-02  ,-6.185414547287e-01  
  1.024805374965e-03  ,-7.785041383410e-03  ,2.458395796722e-02  
  1.025329514370e-03  ,1.318053478847e-02  ,2.831889898182e-01  
  1.025855751858e-03  ,3.423003430018e-02  ,2.909432000231e-01  
  1.026196261272e-03  ,4.785041088710e-02  ,1.335721947485e-01  
  1.026658411846e-03  ,6.633643383632e-02  ,-2.320771385713e-01  
  1.027174731121e-03  ,8.698920483242e-02  ,-6.977915123370e-01  
  1.028000326977e-03  ,1.200130390609e-01  ,-1.112563308065e+00  
  1.028594847545e-03  ,1.437938618148e-01  ,-1.004308416388e+00  
  1.029204817638e-03  ,1.681926655258e-01  ,-5.891742273340e-01  
  1.029824133739e-03  ,1.929653095687e-01  ,-1.088141964559e-01  
  1.030394812450e-03  ,2.157924580062e-01  ,1.894727404798e-01  
  1.030932112560e-03  ,2.372844624008e-01  ,2.475846624159e-01  
  1.031567545757e-03  ,2.627017902816e-01  ,-1.850135120033e-02  
  1.032188006267e-03  ,2.875202106918e-01  ,-5.019773135750e-01  
  1.032936926708e-03  ,3.174770283187e-01  ,-9.323610448987e-01  
  1.033730193004e-03  ,3.492076801742e-01  ,-9.884144594591e-01  
  1.034476347790e-03  ,3.790538715805e-01  ,-5.647148833196e-01  
  1.035216685161e-03  ,4.086673664535e-01  ,-1.605476815016e-02  
  1.035679360256e-03  ,4.271743702377e-01  ,1.796504874496e-01  
  1.036159439907e-03  ,4.463775562729e-01  ,2.036913219088e-01  
  1.036776371822e-03  ,4.710548328842e-01  ,-5.114768525883e-02  
  1.037377568111e-03  ,4.951026844467e-01  ,-4.956174901610e-01  
  1.038122769222e-03  ,5.249107288803e-01  ,-9.018855441690e-01  
  1.038918324337e-03  ,5.567329334701e-01  ,-9.550636070038e-01  
  1.039658184871e-03  ,5.863273548568e-01  ,-5.587810485023e-01  
  1.040401764736e-03  ,6.160705494369e-01  ,-3.876661977834e-02  
  1.040865870342e-03  ,6.346347736801e-01  ,1.466754651593e-01  
  1.041312428341e-03  ,6.524970936264e-01  ,1.749961850911e-01  
  1.041898079738e-03  ,6.759231495346e-01  ,-3.753523029087e-02  
  1.042488118038e-03  ,6.995246815170e-01  ,-4.427245028006e-01  
  1.043239422664e-03  ,7.295768665756e-01  ,-8.497725761508e-01  
  1.044029160366e-03  ,7.611663746322e-01  ,-9.409036742841e-01  
  1.044737931118e-03  ,7.895172047103e-01  ,-6.568914969532e-01  
  1.045423909054e-03  ,8.169563221420e-01  ,-2.030399938624e-01  
  1.045912953243e-03  ,8.365180897201e-01  ,3.668277728216e-02  
  1.046431370601e-03  ,8.572547840560e-01  ,1.381475296229e-01  
  1.047009201870e-03  ,8.803680347885e-01  ,-1.355636485889e-02  
  1.047601242885e-03  ,9.040496754135e-01  ,-3.716471014672e-01  
  1.048417588100e-03  ,9.367034840072e-01  ,-8.329838195107e-01  
  1.049162693844e-03  ,9.665077137435e-01  ,-9.083268841890e-01  
  1.049869175777e-03  ,9.947669910873e-01  ,-6.557522887213e-01  
  1.050000001012e-03  ,1.000000000000e+00  ,-5.747335963245e-01  
  1.050000001111e-03  ,1.000000000000e+00  ,-5.747334628797e-01  
  1.050000001308e-03  ,1.000000000000e+00  ,-5.747333358864e-01  
  1.050000001704e-03  ,1.000000000000e+00  ,-5.747330818993e-01  
  1.050000002012e-03  ,9.999999995200e-01  ,-5.747328837280e-01  
  1.050000002091e-03  ,9.999999963582e-01  ,-5.747328329304e-01  
  1.050000002249e-03  ,9.999999900345e-01  ,-5.747327313326e-01  
  1.050000002565e-03  ,9.999999773871e-01  ,-5.747325281358e-01  
  1.050000003198e-03  ,9.999999520922e-01  ,-5.747321217421e-01  
  1.050000004462e-03  ,9.999999015025e-01  ,-5.747313089508e-01  
  1.050000006992e-03  ,9.999998003230e-01  ,-5.747296833622e-01  
  1.050000012051e-03  ,9.999995979641e-01  ,-5.747264320600e-01  
  1.050000022169e-03  ,9.999991932462e-01  ,-5.747199294612e-01  
  1.050000042405e-03  ,9.999983838105e-01  ,-5.747069231376e-01  
  1.050000082877e-03  ,9.999967649390e-01  ,-5.746809080558e-01  
  1.050000163820e-03  ,9.999935271961e-01  ,-5.746288542030e-01  
  1.050000325707e-03  ,9.999870517102e-01  ,-5.745247364313e-01  
  1.050000649482e-03  ,9.999741007385e-01  ,-5.743163707220e-01  
  1.050001297030e-03  ,9.999481987951e-01  ,-5.738994375733e-01  
  1.050002592127e-03  ,9.998963949082e-01  ,-5.730650889348e-01  
  1.050005182322e-03  ,9.997927871344e-01  ,-5.713945571668e-01  
  1.050010362710e-03  ,9.995855715868e-01  ,-5.680442565980e-01  
  1.050020723488e-03  ,9.991711404917e-01  ,-5.612968596969e-01  
  1.050041445042e-03  ,9.983422783015e-01  ,-5.475448780123e-01  
  1.050082888152e-03  ,9.966845539210e-01  ,-5.186519293889e-01  
  1.050165774371e-03  ,9.933691051600e-01  ,-4.540366701010e-01  
  1.050331546809e-03  ,9.867382076380e-01  ,-2.967160243339e-01  
  1.050649597194e-03  ,9.740161922571e-01  ,8.521625191773e-02  
  1.051243545558e-03  ,9.502582576868e-01  ,8.581690042163e-01  
  1.051886322047e-03  ,9.245471981165e-01  ,1.402633739601e+00  
  1.052399208094e-03  ,9.040317562220e-01  ,1.396023972797e+00  
  1.052921249415e-03  ,8.831501033900e-01  ,9.992453351381e-01  
  1.053554679896e-03  ,8.578128841517e-01  ,2.774689712978e-01  
  1.054140712764e-03  ,8.343715694544e-01  ,-3.042531172812e-01  
  1.054688026454e-03  ,8.124790218470e-01  ,-5.855014970165e-01  
  1.055282547023e-03  ,7.886981990931e-01  ,-3.982210335830e-01  
  1.055857517268e-03  ,7.656993892786e-01  ,1.783238551390e-01  
  1.056544544246e-03  ,7.382183101771e-01  ,9.014538348848e-01  
  1.057243587519e-03  ,7.102565792200e-01  ,1.344202884350e+00  
  1.057836963679e-03  ,6.865215328333e-01  ,1.206804887140e+00  
  1.058439113643e-03  ,6.624355342982e-01  ,6.591488517740e-01  
  1.058996822383e-03  ,6.401271846888e-01  ,6.666358502256e-02  
  1.059592391993e-03  ,6.163044002650e-01  ,-3.759195976595e-01  
  1.060140468623e-03  ,5.943813350794e-01  ,-4.742044451996e-01  
  1.060744812037e-03  ,5.702075985072e-01  ,-1.523857545595e-01  
  1.061373283412e-03  ,5.450687435267e-01  ,4.951017337553e-01  
  1.062135269191e-03  ,5.145893123743e-01  ,1.096248486839e+00  
  1.062876369502e-03  ,4.849452999232e-01  ,1.216440171944e+00  
  1.063557579066e-03  ,4.576969173548e-01  ,8.111432067023e-01  
  1.064238121058e-03  ,4.304752376673e-01  ,1.316838272422e-01  
  1.064727260615e-03  ,4.109096553919e-01  ,-2.418444375219e-01  
  1.065198757197e-03  ,3.920497921107e-01  ,-4.128463260547e-01  
  1.065747787501e-03  ,3.700885799525e-01  ,-2.664937217245e-01  
  1.066294910457e-03  ,3.482036617396e-01  ,1.805693935926e-01  
  1.067010356929e-03  ,3.195858028528e-01  ,8.041445303061e-01  
  1.067706920649e-03  ,2.917232540247e-01  ,1.179082273080e+00  
  1.068292858149e-03  ,2.682857540247e-01  ,1.077776427164e+00  
  1.068891574885e-03  ,2.443370845911e-01  ,6.362148225905e-01  
  1.069500782039e-03  ,2.199687984583e-01  ,1.086496579681e-01  
  1.070070507075e-03  ,1.971797969935e-01  ,-2.379612915991e-01  
  1.070606472041e-03  ,1.757411983607e-01  ,-3.246158249011e-01  
  1.071223594691e-03  ,1.510562923548e-01  ,-6.047650603749e-02  
  1.071840431239e-03  ,1.263828304408e-01  ,4.637069351798e-01  
  1.072593547847e-03  ,9.625816613411e-02  ,9.644827488431e-01  
  1.073360111262e-03  ,6.559562951302e-02  ,1.074967791719e+00  
  1.074016906764e-03  ,3.932380944466e-02  ,7.541726631121e-01  
  1.074713851954e-03  ,1.144600182747e-02  ,1.822936119394e-01  
  1.075205184962e-03  ,-8.207318485030e-03  ,-1.278799488956e-01  
  1.075681736018e-03  ,-2.726936072136e-02  ,-2.711898159843e-01  
  1.076146175410e-03  ,-4.584693640496e-02  ,-1.827194481620e-01  
  1.076709987666e-03  ,-6.839942663934e-02  ,1.740176884396e-01  
  1.077317096736e-03  ,-9.268378943231e-02  ,6.712055673153e-01  
  1.078185131099e-03  ,-1.274051639440e-01  ,1.060108099984e+00  
  1.078800918605e-03  ,-1.520366641882e-01  ,9.368992552772e-01  
  1.079435493495e-03  ,-1.774196597936e-01  ,5.229496155312e-01  
  1.080039836909e-03  ,-2.015933963659e-01  ,9.665536533902e-02  
  1.080603839900e-03  ,-2.241535159948e-01  ,-1.567097957198e-01  
  1.081135036494e-03  ,-2.454013797643e-01  ,-1.872732019964e-01  
  1.081831028010e-03  ,-2.732410404089e-01  ,1.395350201909e-01  
  1.082483245875e-03  ,-2.993297550085e-01  ,6.211762280104e-01  
  1.083372547175e-03  ,-3.349018070104e-01  ,9.996113820799e-01  
  1.083989002253e-03  ,-3.595600101354e-01  ,8.967136765297e-01  
  1.084624626185e-03  ,-3.849849674108e-01  ,5.262198483765e-01  
  1.085269977595e-03  ,-4.107990238073e-01  ,1.174181225054e-01  
  1.085844852473e-03  ,-4.337940189245e-01  ,-1.086562213920e-01  
  1.086386062648e-03  ,-4.554424259069e-01  ,-1.265195307664e-01  
  1.086989643123e-03  ,-4.795856449011e-01  ,1.301233589095e-01  
  1.087685157801e-03  ,-5.074062320593e-01  ,5.889820878576e-01  
  1.088505126979e-03  ,-5.402049991491e-01  ,9.340748065159e-01  
  1.089088394191e-03  ,-5.635356876257e-01  ,8.822094951125e-01  
  1.089679958369e-03  ,-5.871982547643e-01  ,5.995733631159e-01  
  1.090381671931e-03  ,-6.152667972448e-01  ,1.929319343298e-01  
  1.090978481318e-03  ,-6.391391727331e-01  ,-4.255227427568e-02  
  1.091474391963e-03  ,-6.589755985143e-01  ,-8.164873926493e-02  
  1.091949512507e-03  ,-6.779804202917e-01  ,3.325458836362e-02  
  1.092566253688e-03  ,-7.026500675085e-01  ,3.350133260224e-01  
  1.093262817408e-03  ,-7.305126163366e-01  ,7.182558688851e-01  
  1.094052459742e-03  ,-7.620983096960e-01  ,8.629474026573e-01  
  1.094735385920e-03  ,-7.894153568151e-01  ,7.149435959594e-01  
  1.095450164821e-03  ,-8.180065128210e-01  ,3.651024395155e-01  
  1.096066619899e-03  ,-8.426647159460e-01  ,1.006594277663e-01  
  1.096617557551e-03  ,-8.647022220495e-01  ,-5.969572505376e-03  
  1.097136547114e-03  ,-8.854618045690e-01  ,4.192544888283e-02  
  1.097756435420e-03  ,-9.102573367956e-01  ,2.659050979581e-01  
  1.098426200892e-03  ,-9.370479556921e-01  ,5.935826702958e-01  
  1.099238636042e-03  ,-9.695453616979e-01  ,7.855683713560e-01  
  1.100000002012e-03  ,-9.999999595200e-01  ,6.879671780519e-01  
  1.100091354475e-03  ,-9.963458610093e-01  ,6.446295283152e-01  
  1.100274054632e-03  ,-9.890378547226e-01  ,5.321206202927e-01  
  1.100639454946e-03  ,-9.744218421494e-01  ,1.723681870812e-01  
  1.101064173803e-03  ,-9.574330878769e-01  ,-3.972827475835e-01  
  1.101753775701e-03  ,-9.298490119492e-01  ,-1.223200816956e+00  
  1.102453200445e-03  ,-9.018720222031e-01  ,-1.475112210584e+00  
  1.103130595312e-03  ,-8.747762275254e-01  ,-1.049422309559e+00  
  1.103774134741e-03  ,-8.490346503769e-01  ,-2.436369508103e-01  
  1.104269473181e-03  ,-8.292211127793e-01  ,2.989529521555e-01  
  1.104754607305e-03  ,-8.098157477890e-01  ,6.188327250187e-01  
  1.105291812048e-03  ,-7.883275580918e-01  ,5.395018351413e-01  
  1.105793158636e-03  ,-7.682736945664e-01  ,9.486051429238e-02  
  1.106432406530e-03  ,-7.427037787949e-01  ,-6.455012111322e-01  
  1.107057063207e-03  ,-7.177175117051e-01  ,-1.271168841391e+00  
  1.107616965399e-03  ,-6.953214240586e-01  ,-1.393851398684e+00  
  1.108346430883e-03  ,-6.661428046738e-01  ,-9.282705402547e-01  
  1.109096495733e-03  ,-6.361402106797e-01  ,-4.343807639822e-02  
  1.109642665014e-03  ,-6.142934394395e-01  ,4.176127403585e-01  
  1.110177008733e-03  ,-5.929196906602e-01  ,5.438938689447e-01  
  1.110956637487e-03  ,-5.617345405137e-01  ,1.064735279353e-01  
  1.111660067663e-03  ,-5.335973334824e-01  ,-6.843362147381e-01  
  1.112467734442e-03  ,-5.012906623398e-01  ,-1.303400003727e+00  
  1.113029448614e-03  ,-4.788220954453e-01  ,-1.257154730486e+00  
  1.113605849371e-03  ,-4.557660651719e-01  ,-8.225809634026e-01  
  1.114266745672e-03  ,-4.293302131211e-01  ,-1.550783672108e-01  
  1.114859740362e-03  ,-4.056104255234e-01  ,3.052101973777e-01  
  1.115412013159e-03  ,-3.835195136582e-01  ,4.619137453969e-01  
  1.116021983251e-03  ,-3.591207099473e-01  ,1.981057658409e-01  
  1.116633383856e-03  ,-3.346646857773e-01  ,-3.943785663033e-01  
  1.117392699346e-03  ,-3.042920661484e-01  ,-1.017674722075e+00  
  1.118122927770e-03  ,-2.750829291856e-01  ,-1.219050094094e+00  
  1.118759982214e-03  ,-2.496007514512e-01  ,-9.123781502454e-01  
  1.119434802160e-03  ,-2.226079535996e-01  ,-2.734328096089e-01  
  1.119936530218e-03  ,-2.025388312852e-01  ,1.406170918865e-01  
  1.120434729681e-03  ,-1.826108527695e-01  ,3.810425059253e-01  
  1.120994250402e-03  ,-1.602300239121e-01  ,2.975131220269e-01  
  1.121510855779e-03  ,-1.395658088242e-01  ,-7.224414976319e-02  
  1.122192256078e-03  ,-1.123097968613e-01  ,-6.673486177226e-01  
  1.122880713567e-03  ,-8.477149730079e-02  ,-1.122729563977e+00  
  1.123470942602e-03  ,-6.116233592383e-02  ,-1.118897575608e+00  
  1.124035517797e-03  ,-3.857932811133e-02  ,-7.865051500099e-01  
  1.124664942846e-03  ,-1.340232615820e-02  ,-2.592784403717e-01  
  1.125260989294e-03  ,1.043953175195e-02  ,1.496172678594e-01  
  1.125805441961e-03  ,3.221763844140e-02  ,3.171834669199e-01  
  1.126305739507e-03  ,5.222954029687e-02  ,1.884137481115e-01  
  1.126898352728e-03  ,7.593406910547e-02  ,-2.395867372644e-01  
  1.127539126501e-03  ,1.015650200332e-01  ,-7.851602485930e-01  
  1.128403441534e-03  ,1.361376213516e-01  ,-1.105134094553e+00  
  1.129110018835e-03  ,1.644007133926e-01  ,-8.664931369517e-01  
  1.129759852514e-03  ,1.903940605605e-01  ,-3.614763232752e-01  
  1.130271403417e-03  ,2.108560966934e-01  ,8.489294344802e-03  
  1.130906169042e-03  ,2.362467216934e-01  ,2.619346383098e-01  
  1.131488291845e-03  ,2.595316338027e-01  ,1.401959071226e-01  
  1.132129637823e-03  ,2.851854729141e-01  ,-3.057115376280e-01  
  1.132873122320e-03  ,3.149248527969e-01  ,-8.637757703124e-01  
  1.133717124090e-03  ,3.486849235977e-01  ,-1.045161381298e+00  
  1.134404818640e-03  ,3.761927055801e-01  ,-7.570613589733e-01  
  1.135091750250e-03  ,4.036699699844e-01  ,-2.349397187282e-01  
  1.135590712652e-03  ,4.236284660781e-01  ,7.017189952101e-02  
  1.136111037359e-03  ,4.444414543594e-01  ,2.248896708892e-01  
  1.136772791967e-03  ,4.709116386855e-01  ,4.827343359893e-02  
  1.137378375158e-03  ,4.951349663223e-01  ,-3.778901695546e-01  
  1.138213984594e-03  ,5.285593437637e-01  ,-9.163931735811e-01  
  1.139018218145e-03  ,5.607286858047e-01  ,-9.755820519175e-01  
  1.139759032354e-03  ,5.903612541641e-01  ,-5.649541886137e-01  
  1.140500132665e-03  ,6.200052666152e-01  ,-2.733801606465e-02  
  1.140963999853e-03  ,6.385599541152e-01  ,1.657788766418e-01  
  1.141429822073e-03  ,6.571928429092e-01  ,1.933377400498e-01  
  1.142031399832e-03  ,6.812559532607e-01  ,-4.110624859694e-02  
  1.142627732382e-03  ,7.051092552627e-01  ,-4.690336425940e-01  
  1.143376080618e-03  ,7.350431847060e-01  ,-8.787649209841e-01  
  1.144167821035e-03  ,7.667128014053e-01  ,-9.522029866916e-01  
  1.144946305380e-03  ,7.978521751846e-01  ,-5.558725025208e-01  
  1.145671193228e-03  ,8.268476891006e-01  ,-5.616225386446e-02  
  1.146134011373e-03  ,8.453604149307e-01  ,1.310595331532e-01  
  1.146578137502e-03  ,8.631254600967e-01  ,1.659652314276e-01  
  1.147161500082e-03  ,8.864599632705e-01  ,-3.330710180389e-02  
  1.147746483907e-03  ,9.098593162978e-01  ,-4.237331388557e-01  
  1.148496262655e-03  ,9.398504662002e-01  ,-8.295627480420e-01  
  1.149285618887e-03  ,9.714247154678e-01  ,-9.355106357691e-01  
  1.150000001012e-03  ,1.000000000000e+00  ,-6.215878248966e-01  
  1.150000001111e-03  ,1.000000000000e+00  ,-6.216064067141e-01  
  1.150000001308e-03  ,1.000000000000e+00  ,-6.216062574161e-01  
  1.150000001704e-03  ,1.000000000000e+00  ,-6.216059589321e-01  
  1.150000002012e-03  ,9.999999995200e-01  ,-6.216057260396e-01  
  1.150000002091e-03  ,9.999999963582e-01  ,-6.216056663428e-01  
  1.150000002249e-03  ,9.999999900345e-01  ,-6.216055469420e-01  
  1.150000002565e-03  ,9.999999773871e-01  ,-6.216053081817e-01  
  1.150000003198e-03  ,9.999999520922e-01  ,-6.216048306615e-01  
  1.150000004462e-03  ,9.999999015025e-01  ,-6.216038762225e-01  
  1.150000006992e-03  ,9.999998003230e-01  ,-6.216019681025e-01  
  1.150000012051e-03  ,9.999995979641e-01  ,-6.215981596824e-01  
  1.150000022169e-03  ,9.999991932462e-01  ,-6.215905670162e-01  
  1.150000042405e-03  ,9.999983838105e-01  ,-6.215754734153e-01  
  1.150000082877e-03  ,9.999967649390e-01  ,-6.215456169504e-01  
  1.150000163820e-03  ,9.999935271961e-01  ,-6.214869850344e-01  
  1.150000325707e-03  ,9.999870517102e-01  ,-6.213726648788e-01  
  1.150000649482e-03  ,9.999741007385e-01  ,-6.211498035538e-01  
  1.150001297030e-03  ,9.999481987951e-01  ,-6.207104090347e-01  
  1.150002592127e-03  ,9.998963949082e-01  ,-6.198332719908e-01  
  1.150005182322e-03  ,9.997927871344e-01  ,-6.180761901492e-01  
  1.150010362710e-03  ,9.995855715868e-01  ,-6.145515817736e-01  
  1.150020723488e-03  ,9.991711404917e-01  ,-6.074485572002e-01  
  1.150041445042e-03  ,9.983422783015e-01  ,-5.929599291376e-01  
  1.150082888152e-03  ,9.966845539210e-01  ,-5.624920472704e-01  
  1.150165774371e-03  ,9.933691051600e-01  ,-4.943414129224e-01  
  1.150331546809e-03  ,9.867382076380e-01  ,-3.285842743496e-01  
  1.150657369639e-03  ,9.737052944300e-01  ,8.358573642795e-02  
  1.151254655864e-03  ,9.498138454554e-01  ,8.978748006733e-01  
  1.151897336985e-03  ,9.241066005823e-01  ,1.458199514920e+00  
  1.152408601786e-03  ,9.036560085413e-01  ,1.440881775437e+00  
  1.152929307963e-03  ,8.828277614710e-01  ,1.017057752512e+00  
  1.153562643077e-03  ,8.574943569300e-01  ,2.569590443598e-01  
  1.154150392558e-03  ,8.339843776820e-01  ,-3.503663497641e-01  
  1.154697134044e-03  ,8.121147182581e-01  ,-6.357759538987e-01  
  1.155288602855e-03  ,7.884559658167e-01  ,-4.313368948772e-01  
  1.155867483165e-03  ,7.653007534144e-01  ,1.831069282238e-01  
  1.156552221324e-03  ,7.379112270472e-01  ,9.377020831005e-01  
  1.157247354533e-03  ,7.101058986780e-01  ,1.392546594015e+00  
  1.157839490916e-03  ,6.864204433558e-01  ,1.243221293457e+00  
  1.158443166758e-03  ,6.622734096644e-01  ,6.629460511476e-01  
  1.158987428691e-03  ,6.405029323694e-01  ,5.346645476461e-02  
  1.159591295268e-03  ,6.163482692835e-01  ,-4.177615879435e-01  
  1.160146142985e-03  ,5.941543605921e-01  ,-5.162153382771e-01  
  1.160756780650e-03  ,5.697288540003e-01  ,-1.666062764833e-01  
  1.161388017680e-03  ,5.444793727991e-01  ,5.198057541986e-01  
  1.162148000743e-03  ,5.140800502894e-01  ,1.141221225334e+00  
  1.162886907603e-03  ,4.845237758753e-01  ,1.252711095248e+00  
  1.163573743846e-03  ,4.570503261683e-01  ,8.145307185259e-01  
  1.164253618266e-03  ,4.298553493616e-01  ,1.004453991610e-01  
  1.164739801432e-03  ,4.104080227015e-01  ,-2.837969846834e-01  
  1.165226556804e-03  ,3.909378078577e-01  ,-4.548172448108e-01  
  1.165783311869e-03  ,3.686676052210e-01  ,-2.778801001195e-01  
  1.166344167735e-03  ,3.462333706019e-01  ,2.186912828085e-01  
  1.167070104625e-03  ,3.171958950159e-01  ,8.708179400793e-01  
  1.167767812754e-03  ,2.892875698206e-01  ,1.224221274576e+00  
  1.168350984599e-03  ,2.659606960413e-01  ,1.083086153126e+00  
  1.168972017314e-03  ,2.411193874476e-01  ,5.761580662330e-01  
  1.169530202891e-03  ,2.187919643519e-01  ,6.615821085843e-02  
  1.170104505565e-03  ,1.958198574183e-01  ,-2.879174202221e-01  
  1.170635988261e-03  ,1.745605495570e-01  ,-3.556313382078e-01  
  1.171245767619e-03  ,1.501693752405e-01  ,-6.320366741559e-02  
  1.171870519664e-03  ,1.251792934534e-01  ,5.003032102254e-01  
  1.172628309275e-03  ,9.486770898079e-02  ,1.013493500639e+00  
  1.173391630198e-03  ,6.433487206672e-02  ,1.099061347894e+00  
  1.174019434001e-03  ,3.922271996711e-02  ,7.620318138921e-01  
  1.174691774394e-03  ,1.232910424445e-02  ,1.775444400875e-01  
  1.175177289988e-03  ,-7.091519534842e-03  ,-1.500984984088e-01  
  1.175647880580e-03  ,-2.591514319207e-02  ,-3.064198587601e-01  
  1.176088478114e-03  ,-4.353904455925e-02  ,-2.300903892939e-01  
  1.176644851710e-03  ,-6.579398840691e-02  ,1.250823655090e-01  
  1.177170993831e-03  ,-8.683967322136e-02  ,5.870637121398e-01  
