  Time                 , V(V1:+)              , V(R2:1)              
  3.317633344755e-03  ,-1.000000000000e+00  ,-1.648204517948e-05  
  3.362604047880e-03  ,-1.000000000000e+00  ,-1.623915422888e-05  
  3.452545454130e-03  ,-1.000000000000e+00  ,-1.622362862183e-05  
  3.572540571317e-03  ,-1.000000000000e+00  ,-1.624020596138e-05  
  3.692535688505e-03  ,-1.000000000000e+00  ,-1.622273917722e-05  
  3.812530805692e-03  ,-1.000000000000e+00  ,-1.624108407718e-05  
  3.932525922880e-03  ,-1.000000000000e+00  ,-1.622187271393e-05  
  4.000000001012e-03  ,-9.999999999520e-01  ,-1.624227825297e-05  
  4.001113129674e-03  ,-9.955474853036e-01  ,-2.628964850500e-02  
  4.003339386998e-03  ,-9.866424560067e-01  ,-6.173966394824e-02  
  4.004192353307e-03  ,-9.832305907723e-01  ,-5.631814113094e-02  
  4.004971600591e-03  ,-9.801136016366e-01  ,-4.333290866169e-02  
  4.005963421880e-03  ,-9.761463164803e-01  ,-2.642742530113e-02  
  4.006909562169e-03  ,-9.723617553231e-01  ,-2.540049694776e-02  
  4.007924462377e-03  ,-9.683021544930e-01  ,-3.918393555826e-02  
  4.008861924230e-03  ,-9.645523070809e-01  ,-5.344111942385e-02  
  4.009837723790e-03  ,-9.606491088387e-01  ,-5.234763126684e-02  
  4.010574151097e-03  ,-9.577033996102e-01  ,-4.222264862202e-02  
  4.011442090093e-03  ,-9.542316436288e-01  ,-2.865171943750e-02  
  4.012346459447e-03  ,-9.506141662118e-01  ,-2.660307761920e-02  
  4.013361741124e-03  ,-9.465530395028e-01  ,-3.814479154883e-02  
  4.014317322789e-03  ,-9.427307128426e-01  ,-5.157682435360e-02  
  4.015316582738e-03  ,-9.387336730477e-01  ,-5.139988792336e-02  
  4.016063214360e-03  ,-9.357471465584e-01  ,-4.246007212436e-02  
  4.016981507360e-03  ,-9.320739745614e-01  ,-2.976804911544e-02  
  4.017957306920e-03  ,-9.281707763192e-01  ,-2.835107088734e-02  
  4.019050026952e-03  ,-9.237998961922e-01  ,-3.989682449986e-02  
  4.020062829076e-03  ,-9.197486876961e-01  ,-5.125340012330e-02  
  4.021184922277e-03  ,-9.152603148934e-01  ,-4.771972572269e-02  
  4.022080040990e-03  ,-9.116798400399e-01  ,-3.779037313969e-02  
  4.023053551732e-03  ,-9.077857970711e-01  ,-2.908382747374e-02  
  4.023932934819e-03  ,-9.042682647225e-01  ,-3.174305343183e-02  
  4.025108433782e-03  ,-8.995662688729e-01  ,-4.433890051636e-02  
  4.026186848699e-03  ,-8.952526092049e-01  ,-5.046712695735e-02  
  4.027003003179e-03  ,-8.919879912850e-01  ,-4.589848718611e-02  
  4.028136159002e-03  ,-8.874553679940e-01  ,-3.410395473152e-02  
  4.029362584172e-03  ,-8.825496673104e-01  ,-3.118705942062e-02  
  4.030320073186e-03  ,-8.787197112557e-01  ,-3.816709876302e-02  
  4.031397152959e-03  ,-8.744113921639e-01  ,-4.761389522147e-02  
  4.032566739141e-03  ,-8.697330474373e-01  ,-4.695237961306e-02  
  4.033771039067e-03  ,-8.649158477303e-01  ,-3.965716902398e-02  
  4.035042096196e-03  ,-8.598316192147e-01  ,-3.340505692345e-02  
  4.036224270879e-03  ,-8.551029204842e-01  ,-3.651872389370e-02  
  4.037773610173e-03  ,-8.489055633065e-01  ,-4.481899595064e-02  
  4.039397336064e-03  ,-8.424106597420e-01  ,-4.299277086352e-02  
  4.040664769231e-03  ,-8.373409270760e-01  ,-3.762678283641e-02  
  4.042167569219e-03  ,-8.313297271249e-01  ,-3.580143266902e-02  
  4.043520451604e-03  ,-8.259181975838e-01  ,-4.020382605399e-02  
  4.045157338201e-03  ,-8.193706511971e-01  ,-4.402199182167e-02  
  4.046725750981e-03  ,-8.130970000741e-01  ,-4.085354607120e-02  
  4.048643399297e-03  ,-8.054264068124e-01  ,-3.679045852804e-02  
  4.049887753545e-03  ,-8.004489898202e-01  ,-3.860462225988e-02  
  4.052376462041e-03  ,-7.904941558358e-01  ,-4.257436532374e-02  
  4.054224301397e-03  ,-7.831027984139e-01  ,-4.081087323329e-02  
  4.056653882085e-03  ,-7.733844756600e-01  ,-3.907150242444e-02  
  4.058822156011e-03  ,-7.647113799569e-01  ,-3.966583884344e-02  
  4.062654400884e-03  ,-7.493824004647e-01  ,-4.038381083824e-02  
  4.066485882817e-03  ,-7.340564727303e-01  ,-4.005067742211e-02  
  4.073895550786e-03  ,-7.044178008553e-01  ,-3.991829615422e-02  
  4.082657147466e-03  ,-6.693714141366e-01  ,-4.004850617881e-02  
  4.094447613774e-03  ,-6.222095489022e-01  ,-4.001370506396e-02  
  4.118028546392e-03  ,-5.278858184334e-01  ,-4.001697632822e-02  
  4.165190411626e-03  ,-3.392383574959e-01  ,-4.001667846236e-02  
  4.259514142095e-03  ,3.805656437905e-02  ,-4.001528033578e-02  
  4.379509259282e-03  ,5.180370331291e-01  ,-4.001668157604e-02  
  4.500000001012e-03  ,1.000000000000e+00  ,-4.001527859114e-02  
  4.500000001111e-03  ,1.000000000000e+00  ,-4.001527859101e-02  
  4.500000001308e-03  ,1.000000000000e+00  ,-4.001527859103e-02  
  4.500000001704e-03  ,1.000000000000e+00  ,-4.001527859106e-02  
  4.500000002012e-03  ,9.999999999520e-01  ,-4.001527859110e-02  
  4.500000002091e-03  ,9.999999996358e-01  ,-4.001527859111e-02  
  4.500000002249e-03  ,9.999999990034e-01  ,-4.001527859113e-02  
  4.500000002565e-03  ,9.999999977387e-01  ,-4.001527859115e-02  
  4.500000003198e-03  ,9.999999952092e-01  ,-4.001527859126e-02  
  4.500000004462e-03  ,9.999999901502e-01  ,-4.001527859146e-02  
  4.500000006992e-03  ,9.999999800323e-01  ,-4.001527859232e-02  
  4.500000012051e-03  ,9.999999597964e-01  ,-4.001527859700e-02  
  4.500000022169e-03  ,9.999999193246e-01  ,-4.001527861453e-02  
  4.500000042405e-03  ,9.999998383810e-01  ,-4.001527868067e-02  
  4.500000082877e-03  ,9.999996764939e-01  ,-4.001527892459e-02  
  4.500000163820e-03  ,9.999993527196e-01  ,-4.001527977823e-02  
  4.500000325707e-03  ,9.999987051710e-01  ,-4.001528247624e-02  
  4.500000649482e-03  ,9.999974100738e-01  ,-4.001528978380e-02  
  4.500001297030e-03  ,9.999948198795e-01  ,-4.001530607786e-02  
  4.500002592127e-03  ,9.999896394908e-01  ,-4.001533481149e-02  
  4.500005182322e-03  ,9.999792787134e-01  ,-4.001535309505e-02  
  4.500010362710e-03  ,9.999585571587e-01  ,-4.001507673254e-02  
  4.500020723488e-03  ,9.999171140492e-01  ,-4.001214275673e-02  
  4.500041445042e-03  ,9.998342278301e-01  ,-3.998938933730e-02  
  4.500082888152e-03  ,9.996684553921e-01  ,-3.983625151483e-02  
  4.500165774371e-03  ,9.993369105160e-01  ,-3.894039510236e-02  
  4.500290824916e-03  ,9.988367083370e-01  ,-3.589048373661e-02  
  4.500490548159e-03  ,9.980378153622e-01  ,-2.682841398154e-02  
  4.500889994647e-03  ,9.964400294125e-01  ,3.539093392257e-03  
  4.501511885669e-03  ,9.939524653256e-01  ,6.407367853672e-02  
  4.502192523028e-03  ,9.912299158871e-01  ,1.126513968267e-01  
  4.502768256213e-03  ,9.889269831478e-01  ,1.153837385323e-01  
  4.503341986682e-03  ,9.866320612728e-01  ,8.339483302625e-02  
  4.503978850390e-03  ,9.840846064388e-01  ,2.921512504366e-02  
  4.504567076709e-03  ,9.817317011654e-01  ,-1.369750410789e-02  
  4.505116393115e-03  ,9.795344355404e-01  ,-3.360630002950e-02  
  4.505737998034e-03  ,9.770480158627e-01  ,-1.717888367907e-02  
  4.506317641284e-03  ,9.747294428646e-01  ,2.764744470206e-02  
  4.507064940478e-03  ,9.717402460873e-01  ,8.390056934554e-02  
  4.507801749255e-03  ,9.687930109799e-01  ,1.109470059117e-01  
  4.508397700335e-03  ,9.664092066586e-01  ,9.370336771088e-02  
  4.509055354144e-03  ,9.637785914242e-01  ,4.437863350827e-02  
  4.509575202014e-03  ,9.616991999447e-01  ,4.615503585763e-03  
  4.510115744616e-03  ,9.595370295346e-01  ,-2.126067516330e-02  
  4.510627581622e-03  ,9.574896815121e-01  ,-2.384141315102e-02  
  4.511266734149e-03  ,9.549330714047e-01  ,5.185033234154e-03  
  4.511887862231e-03  ,9.524485590756e-01  ,5.420895402803e-02  
  4.512635352160e-03  ,9.494585993588e-01  ,9.527013785515e-02  
  4.513322760608e-03  ,9.467089655697e-01  ,9.869499981212e-02  
  4.513986708667e-03  ,9.440531733334e-01  ,6.909705200881e-02  
  4.514648844745e-03  ,9.414046290219e-01  ,2.573026764882e-02  
  4.515243842151e-03  ,9.390246393978e-01  ,-5.108481152813e-03  
  4.515836932208e-03  ,9.366522791683e-01  ,-1.627110759558e-02  
  4.516414191272e-03  ,9.343432429135e-01  ,2.003893392416e-03  
  4.517017581012e-03  ,9.319296839535e-01  ,4.135927529863e-02  
  4.517826106097e-03  ,9.286955836117e-01  ,8.763604332956e-02  
  4.518497969653e-03  ,9.260081293881e-01  ,9.355869301923e-02  
  4.519192816760e-03  ,9.232287409603e-01  ,6.725246848647e-02  
  4.519860198047e-03  ,9.205592158138e-01  ,2.818852918962e-02  
  4.520480277087e-03  ,9.180788996517e-01  ,-5.516176313848e-04  
  4.521009470965e-03  ,9.159621241390e-01  ,-8.885182283883e-03  
  4.521501566913e-03  ,9.139937403500e-01  ,-2.019817923954e-04  
  4.522157694842e-03  ,9.113692286312e-01  ,3.019702156391e-02  
  4.522826697375e-03  ,9.086932184994e-01  ,6.840661811491e-02  
  4.523619009997e-03  ,9.055239680111e-01  ,8.664458810494e-02  
  4.524277045276e-03  ,9.028918268978e-01  ,7.521791091220e-02  
  4.524965121295e-03  ,9.001395228207e-01  ,4.278456398723e-02  
  4.525644804980e-03  ,8.974207880795e-01  ,1.227002851916e-02  
  4.526219584491e-03  ,8.951216700375e-01  ,-4.517110817520e-04  
  4.526760890033e-03  ,8.929564478695e-01  ,3.187482705319e-03  
  4.527332808520e-03  ,8.906687739193e-01  ,2.317854590302e-02  
  4.528025080706e-03  ,8.878996851742e-01  ,5.725150874018e-02  
  4.528863265063e-03  ,8.845469477474e-01  ,7.837869333089e-02  
  4.529495646502e-03  ,8.820174219906e-01  ,7.332191823027e-02  
  4.530179049517e-03  ,8.792838099301e-01  ,4.935036294139e-02  
  4.530961539294e-03  ,8.761538508236e-01  ,1.958946813940e-02  
  4.531617857959e-03  ,8.735285761654e-01  ,6.800065902289e-03  
  4.532316615130e-03  ,8.707335474789e-01  ,1.221064368686e-02  
  4.533071829821e-03  ,8.677126887142e-01  ,3.932584937456e-02  
  4.533793284442e-03  ,8.648268702328e-01  ,6.610390735353e-02  
  4.534443785693e-03  ,8.622248652279e-01  ,7.315358404267e-02  
  4.535174109485e-03  ,8.593035700619e-01  ,6.101969714196e-02  
  4.535833766009e-03  ,8.566649439633e-01  ,3.705288214543e-02  
  4.536504961993e-03  ,8.539801600277e-01  ,1.690162477993e-02  
  4.537200190570e-03  ,8.511992457211e-01  ,1.079121585335e-02  
  4.537914397265e-03  ,8.483424189389e-01  ,2.266820459694e-02  
  4.538608290698e-03  ,8.455668452084e-01  ,4.384162537723e-02  
  4.539365126635e-03  ,8.425395014584e-01  ,6.481962429468e-02  
  4.539995409991e-03  ,8.400183680355e-01  ,6.699763194775e-02  
  4.540744616534e-03  ,8.370215418637e-01  ,5.346011955915e-02  
  4.541438700702e-03  ,8.342452051937e-01  ,3.173680610969e-02  
  4.542109705951e-03  ,8.315611841976e-01  ,1.760946789677e-02  
  4.542927672412e-03  ,8.282893183529e-01  ,1.768764761497e-02  
  4.543710448291e-03  ,8.251582148373e-01  ,3.712905579003e-02  
  4.544449450518e-03  ,8.222022059262e-01  ,5.813053769387e-02  
  4.545285822894e-03  ,8.188567164242e-01  ,6.422345338298e-02  
  4.546112372424e-03  ,8.155505183041e-01  ,5.052399319114e-02  
  4.546831061389e-03  ,8.126757624447e-01  ,3.229424564544e-02  
  4.547603919055e-03  ,8.095843317806e-01  ,1.750930990529e-02  
  4.548270251300e-03  ,8.069190028012e-01  ,1.950758588820e-02  
  4.549072958972e-03  ,8.037081721127e-01  ,3.681749101702e-02  
  4.549918009784e-03  ,8.003279688656e-01  ,5.750111530762e-02  
  4.550802924182e-03  ,7.967883112728e-01  ,6.104292550159e-02  
  4.551470591571e-03  ,7.941176417172e-01  ,4.976158478839e-02  
  4.552199675586e-03  ,7.912013056576e-01  ,3.079213928210e-02  
  4.552934386279e-03  ,7.882624628842e-01  ,2.001041880545e-02  
  4.553774001147e-03  ,7.849040034115e-01  ,2.372513631745e-02  
  4.554494597461e-03  ,7.820216181576e-01  ,3.794240104152e-02  
  4.555237223651e-03  ,7.790511133969e-01  ,5.472027175272e-02  
  4.555962302234e-03  ,7.761507990658e-01  ,5.959496473666e-02  
  4.556611277606e-03  ,7.735548975765e-01  ,5.344053828081e-02  
  4.557479598071e-03  ,7.700816157162e-01  ,3.559017612083e-02  
  4.558339907672e-03  ,7.666403773129e-01  ,2.222598944698e-02  
  4.559092452075e-03  ,7.636301997006e-01  ,2.446836350865e-02  
  4.559951140429e-03  ,7.601954462826e-01  ,3.958303723517e-02  
  4.560838915850e-03  ,7.566443445980e-01  ,5.529799164574e-02  
  4.561790682818e-03  ,7.528372767269e-01  ,5.459234977095e-02  
  4.562513758685e-03  ,7.499449732601e-01  ,4.333290382181e-02  
  4.563319994952e-03  ,7.467200281918e-01  ,2.809868762340e-02  
  4.564095332171e-03  ,7.436186793148e-01  ,2.379334329058e-02  
  4.565040137317e-03  ,7.398394587338e-01  ,3.359085758554e-02  
  4.565900637652e-03  ,7.363974573910e-01  ,4.952085576994e-02  
  4.566764952685e-03  ,7.329401972592e-01  ,5.601145674238e-02  
  4.567404295947e-03  ,7.303828242123e-01  ,5.070899111249e-02  
  4.568301989581e-03  ,7.267920496762e-01  ,3.517063433082e-02  
  4.569251944568e-03  ,7.229922297299e-01  ,2.460941328440e-02  
  4.570063521411e-03  ,7.197459223568e-01  ,2.887211331061e-02  
  4.570954062487e-03  ,7.161837580502e-01  ,4.304524746925e-02  
  4.571985556628e-03  ,7.120577814877e-01  ,5.443097039876e-02  
  4.572782351519e-03  ,7.088706019222e-01  ,5.083237796223e-02  
  4.573760058429e-03  ,7.049597742855e-01  ,3.665736935761e-02  
  4.574756838824e-03  ,7.009726527035e-01  ,2.643619113124e-02  
  4.575594069507e-03  ,6.976237299740e-01  ,3.011624505264e-02  
  4.576572920825e-03  ,6.937083247006e-01  ,4.357788149557e-02  
  4.577629401233e-03  ,6.894824030697e-01  ,5.281401596574e-02  
  4.578417517688e-03  ,6.863299372494e-01  ,4.883012542387e-02  
  4.579464842822e-03  ,6.821406367123e-01  ,3.535968368705e-02  
  4.580515601184e-03  ,6.779376032650e-01  ,2.796319595606e-02  
  4.581377150561e-03  ,6.744914057553e-01  ,3.309524316615e-02  
  4.582381560351e-03  ,6.704737665951e-01  ,4.552327880552e-02  
  4.583596541430e-03  ,6.656138422787e-01  ,5.066237974984e-02  
  4.584439017321e-03  ,6.622439387142e-01  ,4.425771757234e-02  
  4.585509039904e-03  ,6.579638483822e-01  ,3.256349700781e-02  
  4.586696364428e-03  ,6.532145502865e-01  ,3.112224406233e-02  
  4.587957312610e-03  ,6.481707575619e-01  ,4.129341850838e-02  
  4.589143111255e-03  ,6.434275629818e-01  ,4.922999633364e-02  
  4.590239836718e-03  ,6.390406611263e-01  ,4.508637284031e-02  
  4.591408278491e-03  ,6.343668940365e-01  ,3.484741036726e-02  
  4.592852713611e-03  ,6.285891535580e-01  ,3.321659365550e-02  
  4.593937422778e-03  ,6.242503168881e-01  ,4.014858992820e-02  
  4.595131613757e-03  ,6.194735529720e-01  ,4.538331411626e-02  
  4.596417357470e-03  ,6.143305781185e-01  ,4.360729487108e-02  
  4.597955061938e-03  ,6.081797602474e-01  ,3.663307431660e-02  
  4.599716689135e-03  ,6.011332514584e-01  ,3.700805741559e-02  
  4.601141287829e-03  ,5.954348566830e-01  ,4.166508542484e-02  
  4.602769209887e-03  ,5.889231684506e-01  ,4.332851052122e-02  
  4.604300620105e-03  ,5.827975275814e-01  ,3.960746458949e-02  
  4.606172873523e-03  ,5.753085139095e-01  ,3.705233694819e-02  
  4.608050848986e-03  ,5.677966120541e-01  ,4.003621886569e-02  
  4.610229422595e-03  ,5.590823176205e-01  ,4.212145971689e-02  
  4.612576987292e-03  ,5.496920588314e-01  ,3.974353199067e-02  
  4.615289618518e-03  ,5.388415339291e-01  ,3.881197995294e-02  
  4.618543555285e-03  ,5.258257868588e-01  ,4.046674416332e-02  
  4.622147681262e-03  ,5.114092829525e-01  ,4.026814417857e-02  
  4.628397681262e-03  ,4.864092829525e-01  ,3.961030558888e-02  
  4.635029150988e-03  ,4.598834040463e-01  ,4.000555166349e-02  
  4.642286231067e-03  ,4.308550837338e-01  ,4.000468841067e-02  
  4.656800391223e-03  ,3.727984431088e-01  ,3.995797583267e-02  
  4.684086157824e-03  ,2.636553767025e-01  ,3.998566261857e-02  
  4.738657691027e-03  ,4.536924389002e-02  ,3.998153203333e-02  
  4.847800757434e-03  ,-3.912030217350e-01  ,3.998541940740e-02  
  4.967795874621e-03  ,-8.711834904850e-01  ,3.998356783982e-02  
  5.000000002012e-03  ,-1.000000000000e+00  ,3.998346348433e-02  
  5.000623895750e-03  ,-1.000000000000e+00  ,2.508870112684e-02  
  5.001871683225e-03  ,-1.000000000000e+00  ,-1.072739340236e-02  
  5.002702524290e-03  ,-1.000000000000e+00  ,-2.310685861789e-02  
  5.003521349058e-03  ,-1.000000000000e+00  ,-1.850295100297e-02  
  5.004355051145e-03  ,-1.000000000000e+00  ,2.266047837147e-04  
  5.005092813596e-03  ,-1.000000000000e+00  ,1.522548687181e-02  
  5.005788519010e-03  ,-1.000000000000e+00  ,2.093465845973e-02  
  5.006404401884e-03  ,-1.000000000000e+00  ,1.428114675886e-02  
  5.007155897245e-03  ,-1.000000000000e+00  ,-3.260568749137e-03  
  5.007819749937e-03  ,-1.000000000000e+00  ,-1.565642727904e-02  
  5.008484747038e-03  ,-1.000000000000e+00  ,-1.971677242693e-02  
  5.009083463773e-03  ,-1.000000000000e+00  ,-1.296535308569e-02  
  5.009834196195e-03  ,-1.000000000000e+00  ,3.893317739731e-03  
  5.010516645536e-03  ,-1.000000000000e+00  ,1.550745065386e-02  
  5.011179830656e-03  ,-1.000000000000e+00  ,1.847326241503e-02  
  5.011769296751e-03  ,-1.000000000000e+00  ,1.157914679711e-02  
  5.012539770231e-03  ,-1.000000000000e+00  ,-4.990536549244e-03  
  5.013300420866e-03  ,-1.000000000000e+00  ,-1.731394653682e-02  
  5.014019968137e-03  ,-1.000000000000e+00  ,-1.597805759276e-02  
  5.014710523710e-03  ,-1.000000000000e+00  ,-4.897388815649e-03  
  5.015443327055e-03  ,-1.000000000000e+00  ,1.056970721252e-02  
  5.016169836149e-03  ,-1.000000000000e+00  ,1.788554783359e-02  
  5.016902067289e-03  ,-1.000000000000e+00  ,1.159459684231e-02  
  5.017699529752e-03  ,-1.000000000000e+00  ,-4.737591473729e-03  
  5.018460085020e-03  ,-1.000000000000e+00  ,-1.664774457075e-02  
  5.019182970152e-03  ,-1.000000000000e+00  ,-1.539182628798e-02  
  5.019891454801e-03  ,-1.000000000000e+00  ,-4.458123226658e-03  
  5.020630457029e-03  ,-1.000000000000e+00  ,1.046879894071e-02  
  5.021369459257e-03  ,-1.000000000000e+00  ,1.721787970558e-02  
  5.022098257169e-03  ,-1.000000000000e+00  ,1.073379290223e-02  
  5.022913171873e-03  ,-1.000000000000e+00  ,-5.373052573776e-03  
  5.023685552702e-03  ,-1.000000000000e+00  ,-1.636528811892e-02  
  5.024413206205e-03  ,-1.000000000000e+00  ,-1.419387951732e-02  
  5.025128748045e-03  ,-1.000000000000e+00  ,-3.104226414649e-03  
  5.025885393247e-03  ,-1.000000000000e+00  ,1.122685649500e-02  
  5.026642992124e-03  ,-1.000000000000e+00  ,1.645612658614e-02  
  5.027370836363e-03  ,-1.000000000000e+00  ,8.829649648631e-03  
  5.028042795286e-03  ,-1.000000000000e+00  ,-2.989064594800e-03  
  5.028735735044e-03  ,-1.000000000000e+00  ,-1.394165803245e-02  
  5.029408552274e-03  ,-1.000000000000e+00  ,-1.527095347387e-02  
  5.030176927671e-03  ,-1.000000000000e+00  ,-6.035038034255e-03  
  5.030841638670e-03  ,-1.000000000000e+00  ,5.115280978584e-03  
  5.031445695982e-03  ,-1.000000000000e+00  ,1.355581174241e-02  
  5.032099248991e-03  ,-1.000000000000e+00  ,1.428202330298e-02  
  5.032859804258e-03  ,-1.000000000000e+00  ,5.108563638453e-03  
  5.033507635221e-03  ,-1.000000000000e+00  ,-5.280938402071e-03  
  5.034091570005e-03  ,-1.000000000000e+00  ,-1.296218445061e-02  
  5.034744550810e-03  ,-1.000000000000e+00  ,-1.360822437862e-02  
  5.035504057035e-03  ,-1.000000000000e+00  ,-4.821025656603e-03  
  5.036144830808e-03  ,-1.000000000000e+00  ,4.992880173630e-03  
  5.036726953611e-03  ,-1.000000000000e+00  ,1.230426692537e-02  
  5.037379076109e-03  ,-1.000000000000e+00  ,1.295094878366e-02  
  5.038138010130e-03  ,-1.000000000000e+00  ,4.613076800928e-03  
  5.038775255308e-03  ,-1.000000000000e+00  ,-4.704026719808e-03  
  5.039358427152e-03  ,-1.000000000000e+00  ,-1.172664336358e-02  
  5.040009977445e-03  ,-1.000000000000e+00  ,-1.240117186148e-02  
  5.040769769773e-03  ,-1.000000000000e+00  ,-4.497799604955e-03  
  5.041402532682e-03  ,-1.000000000000e+00  ,4.337102456113e-03  
  5.041988184080e-03  ,-1.000000000000e+00  ,1.110891312691e-02  
  5.042637922392e-03  ,-1.000000000000e+00  ,1.182145246295e-02  
  5.043397428617e-03  ,-1.000000000000e+00  ,4.363936595339e-03  
  5.044027235136e-03  ,-1.000000000000e+00  ,-4.031613714495e-03  
  5.044615366087e-03  ,-1.000000000000e+00  ,-1.057366518114e-02  
  5.045263769254e-03  ,-1.000000000000e+00  ,-1.133594563663e-02  
  5.046024324522e-03  ,-1.000000000000e+00  ,-4.298020373075e-03  
  5.046649934873e-03  ,-1.000000000000e+00  ,3.665696823795e-03  
  5.047241594419e-03  ,-1.000000000000e+00  ,9.999840965391e-03  
  5.047887613401e-03  ,-1.000000000000e+00  ,1.081136226928e-02  
  5.048647882566e-03  ,-1.000000000000e+00  ,4.196872942502e-03  
  5.049270822630e-03  ,-1.000000000000e+00  ,-3.372149028988e-03  
  5.049865724668e-03  ,-1.000000000000e+00  ,-9.508946756172e-03  
  5.050510027036e-03  ,-1.000000000000e+00  ,-1.037437494962e-02  
  5.051271440611e-03  ,-1.000000000000e+00  ,-4.152566854369e-03  
  5.051890279875e-03  ,-1.000000000000e+00  ,3.025439471817e-03  
  5.052495004759e-03  ,-1.000000000000e+00  ,9.012046326192e-03  
  5.053141595945e-03  ,-1.000000000000e+00  ,9.863951768537e-03  
  5.053903200254e-03  ,-1.000000000000e+00  ,3.958575044194e-03  
  5.054519941435e-03  ,-1.000000000000e+00  ,-2.863517805219e-03  
  5.055128957853e-03  ,-1.000000000000e+00  ,-8.618456668734e-03  
  5.055778600797e-03  ,-1.000000000000e+00  ,-9.425829718309e-03  
  5.056541444883e-03  ,-1.000000000000e+00  ,-3.775114889339e-03  
  5.057153608427e-03  ,-1.000000000000e+00  ,2.685902250154e-03  
  5.057766534910e-03  ,-1.000000000000e+00  ,8.195729182660e-03  
  5.058419229612e-03  ,-1.000000000000e+00  ,8.935141103553e-03  
  5.059181596861e-03  ,-1.000000000000e+00  ,3.520718344355e-03  
  5.059790422544e-03  ,-1.000000000000e+00  ,-2.608723703853e-03  
  5.060398199186e-03  ,-1.000000000000e+00  ,-7.824296085632e-03  
  5.061048986540e-03  ,-1.000000000000e+00  ,-8.558779835515e-03  
  5.061811830625e-03  ,-1.000000000000e+00  ,-3.424255781651e-03  
  5.062415124998e-03  ,-1.000000000000e+00  ,2.375289892057e-03  
  5.063034345731e-03  ,-1.000000000000e+00  ,7.441532744310e-03  
  5.063691808805e-03  ,-1.000000000000e+00  ,8.104706181961e-03  
  5.064454748258e-03  ,-1.000000000000e+00  ,3.165375864056e-03  
  5.065055181608e-03  ,-1.000000000000e+00  ,-2.339120450725e-03  
  5.065666486845e-03  ,-1.000000000000e+00  ,-7.108234383131e-03  
  5.066320993528e-03  ,-1.000000000000e+00  ,-7.767399013448e-03  
  5.067084314451e-03  ,-1.000000000000e+00  ,-3.084470513516e-03  
  5.067678835020e-03  ,-1.000000000000e+00  ,2.120942860747e-03  
  5.068302156553e-03  ,-1.000000000000e+00  ,6.758119361866e-03  
  5.068963625059e-03  ,-1.000000000000e+00  ,7.352126606679e-03  
  5.069727041349e-03  ,-1.000000000000e+00  ,2.846742484330e-03  
  5.070318605528e-03  ,-1.000000000000e+00  ,-2.092942815133e-03  
  5.070933630094e-03  ,-1.000000000000e+00  ,-6.457084651488e-03  
  5.071591856107e-03  ,-1.000000000000e+00  ,-7.050776762558e-03  
  5.072355749235e-03  ,-1.000000000000e+00  ,-2.781209737465e-03  
  5.072941400633e-03  ,-1.000000000000e+00  ,1.889533482154e-03  
  5.073569585905e-03  ,-1.000000000000e+00  ,6.139090517096e-03  
  5.074235632047e-03  ,-1.000000000000e+00  ,6.668228020978e-03  
  5.074999525175e-03  ,-1.000000000000e+00  ,2.555391747958e-03  
  5.075582124815e-03  ,-1.000000000000e+00  ,-1.876121505052e-03  
  5.076200391874e-03  ,-1.000000000000e+00  ,-5.866465223050e-03  
  5.076862337217e-03  ,-1.000000000000e+00  ,-6.401166669482e-03  
  5.077626707182e-03  ,-1.000000000000e+00  ,-2.508412407326e-03  
  5.078203394041e-03  ,-1.000000000000e+00  ,1.681766131168e-03  
  5.078836633787e-03  ,-1.000000000000e+00  ,5.577823100392e-03  
  5.079507543668e-03  ,-1.000000000000e+00  ,6.048419957787e-03  
  5.080271913633e-03  ,-1.000000000000e+00  ,2.291687950359e-03  
  5.080846883878e-03  ,-1.000000000000e+00  ,-1.690844481321e-03  
  5.081466962919e-03  ,-1.000000000000e+00  ,-5.329917220759e-03  
  5.082131578550e-03  ,-1.000000000000e+00  ,-5.813474595482e-03  
  5.082896329984e-03  ,-1.000000000000e+00  ,-2.268069082811e-03  
  5.083470346555e-03  ,-1.000000000000e+00  ,1.523497685977e-03  
  5.084104253874e-03  ,-1.000000000000e+00  ,5.066070557760e-03  
  5.084776212797e-03  ,-1.000000000000e+00  ,5.490776560839e-03  
  5.085540678129e-03  ,-1.000000000000e+00  ,2.073669600143e-03  
  5.086115362272e-03  ,-1.000000000000e+00  ,-1.542488714763e-03  
  5.086734392271e-03  ,-1.000000000000e+00  ,-4.842309155016e-03  
  5.087398626432e-03  ,-1.000000000000e+00  ,-5.283265052935e-03  
  5.088163377866e-03  ,-1.000000000000e+00  ,-2.064046227706e-03  
  5.088737394438e-03  ,-1.000000000000e+00  ,1.380419009891e-03  
  5.089371873960e-03  ,-1.000000000000e+00  ,4.601464671014e-03  
  5.090044118986e-03  ,-1.000000000000e+00  ,4.986024889944e-03  
  5.090808488950e-03  ,-1.000000000000e+00  ,1.880743271330e-03  
  5.091383745298e-03  ,-1.000000000000e+00  ,-1.407082524163e-03  
  5.092003061399e-03  ,-1.000000000000e+00  ,-4.403496095827e-03  
  5.092667867765e-03  ,-1.000000000000e+00  ,-4.798786353278e-03  
  5.093432619199e-03  ,-1.000000000000e+00  ,-1.868554034035e-03  
  5.094007207975e-03  ,-1.000000000000e+00  ,1.263118855783e-03  
  5.094639589414e-03  ,-1.000000000000e+00  ,4.178282330452e-03  
