  Time                 , V(R2:1)              , V(V1:+)              
  1.049203111753e-03  ,-3.742292325166e-02  ,-8.031875569872e-01  
  1.049940397367e-03  ,-5.439667420561e-02  ,-8.002384145311e-01  
  1.050681974516e-03  ,-5.976573575799e-02  ,-7.972721059373e-01  
  1.051338865385e-03  ,-5.368128090874e-02  ,-7.946445424608e-01  
  1.052205659971e-03  ,-3.583520110911e-02  ,-7.911773641161e-01  
  1.053065588102e-03  ,-2.224828785134e-02  ,-7.877376515916e-01  
  1.053818227873e-03  ,-2.431459402306e-02  ,-7.847270925096e-01  
  1.054679395780e-03  ,-3.942449650653e-02  ,-7.812824208788e-01  
  1.055561735258e-03  ,-5.525734359402e-02  ,-7.777530629686e-01  
  1.056505777464e-03  ,-5.492351891257e-02  ,-7.739768941454e-01  
  1.057219602689e-03  ,-4.388816116084e-02  ,-7.711215932420e-01  
  1.058025552854e-03  ,-2.843169506107e-02  ,-7.678977925829e-01  
  1.058805086241e-03  ,-2.371746946402e-02  ,-7.647796590379e-01  
  1.059746744261e-03  ,-3.313950523083e-02  ,-7.610130269579e-01  
  1.060610105619e-03  ,-4.924941928218e-02  ,-7.575595815233e-01  
  1.061462690458e-03  ,-5.619108109756e-02  ,-7.541492421678e-01  
  1.062098123655e-03  ,-5.127750262961e-02  ,-7.516075093797e-01  
  1.062998869047e-03  ,-3.574503709718e-02  ,-7.480045278124e-01  
  1.063927747831e-03  ,-2.467985990239e-02  ,-7.442890126756e-01  
  1.064732648954e-03  ,-2.822480903994e-02  ,-7.410694081834e-01  
  1.065633298979e-03  ,-4.235775814536e-02  ,-7.374668080858e-01  
  1.066634275541e-03  ,-5.436946585626e-02  ,-7.334629018358e-01  
  1.067470934019e-03  ,-5.134224756366e-02  ,-7.301162679247e-01  
  1.068430902586e-03  ,-3.750010322940e-02  ,-7.262763936571e-01  
  1.069439508543e-03  ,-2.647184352753e-02  ,-7.222419698290e-01  
  1.070288564787e-03  ,-2.972291898184e-02  ,-7.188457448534e-01  
  1.071276762113e-03  ,-4.319875135886e-02  ,-7.148929555467e-01  
  1.072318746671e-03  ,-5.288261584683e-02  ,-7.107250173143e-01  
  1.073136713133e-03  ,-4.910588958070e-02  ,-7.074531514696e-01  
  1.074168779478e-03  ,-3.578409344911e-02  ,-7.033248860887e-01  
  1.075229456053e-03  ,-2.791570316504e-02  ,-6.990821797899e-01  
  1.076098348722e-03  ,-3.288646241405e-02  ,-6.956066091112e-01  
  1.077105047331e-03  ,-4.536259687142e-02  ,-6.915798146776e-01  
  1.078308012113e-03  ,-5.084050459609e-02  ,-6.867679555467e-01  
  1.079161550627e-03  ,-4.451986061208e-02  ,-6.833538014940e-01  
  1.080222036466e-03  ,-3.278927455265e-02  ,-6.791118581346e-01  
  1.081405164823e-03  ,-3.101294630183e-02  ,-6.743793447069e-01  
  1.082657529936e-03  ,-4.097478577613e-02  ,-6.693698842577e-01  
  1.083839323148e-03  ,-4.927211358323e-02  ,-6.646427114061e-01  
  1.084967901335e-03  ,-4.528480286521e-02  ,-6.601283986620e-01  
  1.086129095182e-03  ,-3.504988185275e-02  ,-6.554836232713e-01  
  1.087578107939e-03  ,-3.310359586024e-02  ,-6.496875722459e-01  
  1.088661100492e-03  ,-3.998815147750e-02  ,-6.453556020311e-01  
  1.089855482206e-03  ,-4.706982870524e-02  ,-6.405780751756e-01  
  1.090963270292e-03  ,-4.463719076019e-02  ,-6.361469228319e-01  
  1.092363454923e-03  ,-3.782161998961e-02  ,-6.305461843065e-01  
  1.093806364164e-03  ,-3.514471671178e-02  ,-6.247745473436e-01  
  1.095077993498e-03  ,-3.951552764498e-02  ,-6.196880300096e-01  
  1.096673299894e-03  ,-4.448116381206e-02  ,-6.133068044237e-01  
  1.097622110471e-03  ,-4.265652576004e-02  ,-6.095115621141e-01  
  1.099319078550e-03  ,-3.810486652483e-02  ,-6.027236897997e-01  
  1.101070406065e-03  ,-3.794374516684e-02  ,-5.957183797411e-01  
  1.102852823362e-03  ,-4.113083762850e-02  ,-5.885887105516e-01  
  1.104911615476e-03  ,-4.164053197836e-02  ,-5.803535420946e-01  
  1.107119943723e-03  ,-3.915490930880e-02  ,-5.715202291063e-01  
  1.109654428587e-03  ,-3.921350097749e-02  ,-5.613822896532e-01  
  1.112770273313e-03  ,-4.078601915199e-02  ,-5.489189107469e-01  
  1.116209222898e-03  ,-3.992122071829e-02  ,-5.351631124071e-01  
  1.119334222898e-03  ,-3.953208496627e-02  ,-5.226631124071e-01  
  1.124738885984e-03  ,-4.010022336221e-02  ,-5.010444600633e-01  
  1.130329706297e-03  ,-4.003795822911e-02  ,-4.786811788133e-01  
  1.141178705320e-03  ,-3.995773348007e-02  ,-4.352851827196e-01  
  1.157926752195e-03  ,-4.007258758022e-02  ,-3.682929952196e-01  
  1.178922845945e-03  ,-4.001756459879e-02  ,-2.843086202196e-01  
  1.220915033445e-03  ,-4.001528260839e-02  ,-1.163398702196e-01  
  1.304899408445e-03  ,-4.001608427263e-02  ,2.195976297804e-01  
  1.424894525633e-03  ,-4.001587774451e-02  ,6.995780985304e-01  
  1.500000001012e-03  ,-4.001608161262e-02  ,1.000000000000e+00  
  1.500000001111e-03  ,-4.001608161254e-02  ,1.000000000000e+00  
  1.500000001308e-03  ,-4.001608161257e-02  ,1.000000000000e+00  
  1.500000001704e-03  ,-4.001608161266e-02  ,1.000000000000e+00  
  1.500000002012e-03  ,-4.001608161270e-02  ,9.999999999520e-01  
  1.500000002091e-03  ,-4.001608161269e-02  ,9.999999996358e-01  
  1.500000002249e-03  ,-4.001608161272e-02  ,9.999999990035e-01  
  1.500000002565e-03  ,-4.001608161287e-02  ,9.999999977387e-01  
  1.500000003198e-03  ,-4.001608161320e-02  ,9.999999952092e-01  
  1.500000004462e-03  ,-4.001608161392e-02  ,9.999999901502e-01  
  1.500000006992e-03  ,-4.001608161563e-02  ,9.999999800323e-01  
  1.500000012051e-03  ,-4.001608162193e-02  ,9.999999597964e-01  
  1.500000022169e-03  ,-4.001608164273e-02  ,9.999999193246e-01  
  1.500000042405e-03  ,-4.001608171472e-02  ,9.999998383810e-01  
  1.500000082877e-03  ,-4.001608196958e-02  ,9.999996764939e-01  
  1.500000163820e-03  ,-4.001608283994e-02  ,9.999993527196e-01  
  1.500000325707e-03  ,-4.001608556194e-02  ,9.999987051710e-01  
  1.500000649482e-03  ,-4.001609289447e-02  ,9.999974100739e-01  
  1.500001297030e-03  ,-4.001610921474e-02  ,9.999948198795e-01  
  1.500002592127e-03  ,-4.001613798821e-02  ,9.999896394908e-01  
  1.500005182322e-03  ,-4.001615634702e-02  ,9.999792787134e-01  
  1.500010362710e-03  ,-4.001588011188e-02  ,9.999585571587e-01  
  1.500020723488e-03  ,-4.001294630335e-02  ,9.999171140492e-01  
  1.500041445042e-03  ,-3.999019298945e-02  ,9.998342278301e-01  
  1.500082888152e-03  ,-3.983705407169e-02  ,9.996684553921e-01  
  1.500165774371e-03  ,-3.894118729295e-02  ,9.993369105160e-01  
  1.500290824916e-03  ,-3.589124017232e-02  ,9.988367083370e-01  
  1.500490548159e-03  ,-2.682907096226e-02  ,9.980378153622e-01  
  1.500889994647e-03  ,3.538754348499e-03  ,9.964400294125e-01  
  1.501511885669e-03  ,6.407395318669e-02  ,9.939524653256e-01  
  1.502192523028e-03  ,1.126521440992e-01  ,9.912299158871e-01  
  1.502768256213e-03  ,1.153844923574e-01  ,9.889269831478e-01  
  1.503341986682e-03  ,8.339524504368e-02  ,9.866320612728e-01  
  1.503978850390e-03  ,2.921498506356e-02  ,9.840846064388e-01  
  1.504567076709e-03  ,-1.369806731218e-02  ,9.817317011654e-01  
  1.505116393115e-03  ,-3.360704521996e-02  ,9.795344355404e-01  
  1.505737998034e-03  ,-1.717944271796e-02  ,9.770480158627e-01  
  1.506317641284e-03  ,2.764734951146e-02  ,9.747294428646e-01  
  1.507064940478e-03  ,8.390103605080e-02  ,9.717402460873e-01  
  1.507801653888e-03  ,1.109477701982e-01  ,9.687933924496e-01  
  1.508397604968e-03  ,9.370830144311e-02  ,9.664095881283e-01  
  1.509055163409e-03  ,4.439248803931e-02  ,9.637793543637e-01  
  1.509575106646e-03  ,4.620459475589e-03  ,9.616995814144e-01  
  1.510115649249e-03  ,-2.125895886093e-02  ,9.595374110043e-01  
  1.510627390887e-03  ,-2.384605735559e-02  ,9.574904444515e-01  
  1.511266448047e-03  ,5.167804089240e-03  ,9.549342158138e-01  
  1.511887480761e-03  ,5.418337838628e-02  ,9.524500849545e-01  
  1.512634970691e-03  ,9.525922293829e-02  ,9.494601252377e-01  
  1.513322665240e-03  ,9.869723240290e-02  ,9.467093470394e-01  
  1.513986708667e-03  ,6.909885393168e-02  ,9.440531733334e-01  
  1.514648844745e-03  ,2.573269198803e-02  ,9.414046290219e-01  
  1.515243842151e-03  ,-5.106824773686e-03  ,9.390246393978e-01  
  1.515837027575e-03  ,-1.627046461749e-02  ,9.366518976986e-01  
  1.516414191272e-03  ,2.002254830740e-03  ,9.343432429135e-01  
  1.517017676379e-03  ,4.136298104339e-02  ,9.319293024838e-01  
  1.517826106097e-03  ,8.763485689265e-02  ,9.286955836117e-01  
  1.518497874286e-03  ,9.356017997203e-02  ,9.260085108578e-01  
  1.519192721392e-03  ,6.725776667732e-02  ,9.232291224301e-01  
  1.519860102679e-03  ,2.819401954991e-02  ,9.205595972836e-01  
  1.520480277087e-03  ,-5.510674340838e-04  ,9.180788996517e-01  
  1.521009566333e-03  ,-8.884596741107e-03  ,9.159617426693e-01  
  1.521501662280e-03  ,-1.993651165529e-04  ,9.139933588803e-01  
  1.522157790210e-03  ,3.020065311180e-02  ,9.113688471615e-01  
  1.522826888110e-03  ,6.841319835189e-02  ,9.086924555599e-01  
  1.523619296100e-03  ,8.664427099088e-02  ,9.055228236019e-01  
  1.524277426745e-03  ,7.520754186339e-02  ,9.028903010189e-01  
  1.524965598132e-03  ,4.276542949754e-02  ,9.001376154720e-01  
  1.525645091082e-03  ,1.226315477760e-02  ,8.974196436703e-01  
  1.526219775225e-03  ,-4.521004369972e-04  ,8.951209070980e-01  
  1.526760985400e-03  ,3.189489059701e-03  ,8.929560663998e-01  
  1.527332999255e-03  ,2.318493270954e-02  ,8.906680109799e-01  
  1.528025176074e-03  ,5.725312891347e-02  ,8.878993037045e-01  
  1.528863265063e-03  ,7.837811064973e-02  ,8.845469477474e-01  
  1.529495551135e-03  ,7.332366192529e-02  ,8.820178034603e-01  
  1.530178954150e-03  ,4.935362505479e-02  ,8.792841913998e-01  
  1.530961443927e-03  ,1.959194741581e-02  ,8.761542322933e-01  
  1.531617762591e-03  ,6.800541427514e-03  ,8.735289576351e-01  
  1.532316519763e-03  ,1.220866111873e-02  ,8.707339289486e-01  
  1.533071639087e-03  ,3.931937573265e-02  ,8.677134516537e-01  
  1.533793093707e-03  ,6.609997585185e-02  ,8.648276331722e-01  
  1.534443785693e-03  ,7.315356221461e-02  ,8.622248652279e-01  
  1.535174204852e-03  ,6.101797241004e-02  ,8.593031885922e-01  
  1.535833861377e-03  ,3.705136195130e-02  ,8.566645624935e-01  
  1.536505057361e-03  ,1.690117590083e-02  ,8.539797785580e-01  
  1.537200285937e-03  ,1.079202836788e-02  ,8.511988642513e-01  
  1.537914492633e-03  ,2.266983987931e-02  ,8.483420374691e-01  
  1.538608386065e-03  ,4.384296197950e-02  ,8.455664637386e-01  
  1.539365222003e-03  ,6.481969274655e-02  ,8.425391199886e-01  
  1.539995505359e-03  ,6.699666111002e-02  ,8.400179865658e-01  
  1.540744807269e-03  ,5.345662840381e-02  ,8.370207789242e-01  
  1.541438891436e-03  ,3.173372160286e-02  ,8.342444422543e-01  
  1.542109801318e-03  ,1.760953875137e-02  ,8.315608027279e-01  
  1.542927767779e-03  ,1.768888355044e-02  ,8.282889368832e-01  
  1.543710448291e-03  ,3.712783882499e-02  ,8.251582148373e-01  
  1.544449450518e-03  ,5.812909970827e-02  ,8.222022059262e-01  
  1.545285822894e-03  ,6.422289870395e-02  ,8.188567164242e-01  
  1.546112372424e-03  ,5.052482065959e-02  ,8.155505183041e-01  
  1.546831061389e-03  ,3.229561460099e-02  ,8.126757624447e-01  
  1.547603919055e-03  ,1.751030814264e-02  ,8.095843317806e-01  
  1.548270346667e-03  ,1.950863156887e-02  ,8.069186213314e-01  
  1.549073054339e-03  ,3.681837785964e-02  ,8.037077906429e-01  
  1.549918200518e-03  ,5.750239708514e-02  ,8.003272059262e-01  
  1.550803114917e-03  ,6.104111628083e-02  ,7.967875483334e-01  
  1.551470782306e-03  ,4.975869964207e-02  ,7.941168787777e-01  
  1.552199866320e-03  ,3.078987504757e-02  ,7.912005427181e-01  
  1.552934481646e-03  ,2.001069078171e-02  ,7.882620814144e-01  
  1.553774191882e-03  ,2.372755223926e-02  ,7.849032404721e-01  
  1.554494883563e-03  ,3.794683734396e-02  ,7.820204737484e-01  
  1.555237509753e-03  ,5.472262083411e-02  ,7.790499689877e-01  
  1.555962492968e-03  ,5.959410001936e-02  ,7.761500361263e-01  
  1.556611468341e-03  ,5.343830872068e-02  ,7.735541346371e-01  
  1.557479788806e-03  ,3.558778787083e-02  ,7.700808527767e-01  
  1.558340193774e-03  ,2.222528998455e-02  ,7.666392329037e-01  
  1.559092833545e-03  ,2.447173096830e-02  ,7.636286738217e-01  
  1.559951426532e-03  ,3.958676052639e-02  ,7.601943018734e-01  
  1.560839392688e-03  ,5.530082430543e-02  ,7.566424372494e-01  
  1.561791255023e-03  ,5.458680917349e-02  ,7.528349879086e-01  
  1.562514426257e-03  ,4.332348311339e-02  ,7.499423029721e-01  
  1.563320662524e-03  ,2.809277469220e-02  ,7.467173579037e-01  
  1.564095904376e-03  ,2.379459590377e-02  ,7.436163904965e-01  
  1.565040709521e-03  ,3.359831402831e-02  ,7.398371699154e-01  
  1.565901114489e-03  ,4.952529582418e-02  ,7.363955500424e-01  
  1.566765620257e-03  ,5.600959735784e-02  ,7.329375269711e-01  
  1.567405058886e-03  ,5.070093493460e-02  ,7.303797724545e-01  
  1.568302657153e-03  ,3.516290621349e-02  ,7.267893793881e-01  
  1.569252898242e-03  ,2.460894270209e-02  ,7.229884150326e-01  
  1.570064570453e-03  ,2.888162792142e-02  ,7.197417261898e-01  
  1.570954920794e-03  ,4.305456570574e-02  ,7.161803248226e-01  
  1.571986987140e-03  ,5.443211447771e-02  ,7.120520594418e-01  
  1.572783305194e-03  ,5.082455104925e-02  ,7.088667872250e-01  
  1.573761202838e-03  ,3.664525979765e-02  ,7.049551966488e-01  
  1.574757983233e-03  ,2.643589098710e-02  ,7.009680750668e-01  
  1.575595118548e-03  ,3.012463530389e-02  ,6.976195338070e-01  
  1.576573779132e-03  ,4.358598084609e-02  ,6.937048914730e-01  
  1.577630641009e-03  ,5.281333973019e-02  ,6.894774439633e-01  
  1.578418185260e-03  ,4.882470552144e-02  ,6.863272669613e-01  
  1.579465891864e-03  ,3.535027813326e-02  ,6.821364405453e-01  
  1.580516459491e-03  ,2.796480807794e-02  ,6.779341700375e-01  
  1.581377722766e-03  ,3.310034831239e-02  ,6.744891169369e-01  
  1.582382132556e-03  ,4.552810426793e-02  ,6.704714777767e-01  
  1.583597113635e-03  ,5.065997345334e-02  ,6.656115534603e-01  
  1.584439589526e-03  ,4.425251241262e-02  ,6.622416498959e-01  
  1.585509612109e-03  ,3.256018454484e-02  ,6.579615595638e-01  
  1.586696936633e-03  ,3.112431335769e-02  ,6.532122614681e-01  
  1.587957884814e-03  ,4.129821321259e-02  ,6.481684687435e-01  
  1.589143874194e-03  ,4.923004999979e-02  ,6.434245112240e-01  
  1.590240218188e-03  ,4.508326980030e-02  ,6.390391352474e-01  
  1.591408850695e-03  ,3.484381948323e-02  ,6.343646052181e-01  
  1.592853476550e-03  ,3.322043016157e-02  ,6.285861018002e-01  
  1.593938185717e-03  ,4.015364049801e-02  ,6.242472651303e-01  
  1.595132567431e-03  ,4.538477530193e-02  ,6.194697382748e-01  
  1.596418311145e-03  ,4.360416811462e-02  ,6.143267634213e-01  
  1.597955824878e-03  ,3.663111820040e-02  ,6.081767084896e-01  
  1.599718215014e-03  ,3.701272552855e-02  ,6.011271479428e-01  
  1.601143195178e-03  ,4.166872906997e-02  ,5.954272272885e-01  
  1.602771498706e-03  ,4.332473150156e-02  ,5.889140131771e-01  
  1.604303290393e-03  ,3.960290074544e-02  ,5.827868464291e-01  
  1.606175925280e-03  ,3.705530753910e-02  ,5.752963068783e-01  
  1.608053900744e-03  ,4.004006971968e-02  ,5.677844050228e-01  
  1.610232474353e-03  ,4.211898418521e-02  ,5.590701105892e-01  
  1.612580420520e-03  ,3.974095353984e-02  ,5.496783259213e-01  
  1.615292670276e-03  ,3.881424245588e-02  ,5.388293268978e-01  
  1.618546988513e-03  ,4.046779176529e-02  ,5.258120539486e-01  
  1.622151495959e-03  ,4.026753856817e-02  ,5.113940241635e-01  
  1.628394629504e-03  ,3.961063277915e-02  ,4.864214899838e-01  
  1.635026862170e-03  ,4.000570766159e-02  ,4.598925593197e-01  
  1.642277838733e-03  ,4.000467667556e-02  ,4.308886530697e-01  
  1.656779791858e-03  ,3.995798346038e-02  ,3.728808405697e-01  
  1.684062506701e-03  ,3.998566447010e-02  ,2.637499811947e-01  
  1.738627936389e-03  ,3.998153026245e-02  ,4.548826244471e-02  
  1.847758795764e-03  ,3.998542113473e-02  ,-3.910351750553e-01  
  1.967753912951e-03  ,3.998356786593e-02  ,-8.710156438053e-01  
  2.000000002012e-03  ,3.998346096427e-02  ,-9.999999959520e-01  
  2.000315954313e-03  ,2.983351581881e-02  ,-9.987361867479e-01  
  2.000947858915e-03  ,-9.487417629294e-03  ,-9.962085683397e-01  
  2.001692392454e-03  ,-6.540567628431e-02  ,-9.932304341844e-01  
  2.002508833036e-03  ,-1.056422639518e-01  ,-9.899646718553e-01  
  2.003162004575e-03  ,-9.563864682500e-02  ,-9.873519856981e-01  
  2.003796579466e-03  ,-5.519321455366e-02  ,-9.848136861375e-01  
  2.004423048124e-03  ,-1.073825429388e-02  ,-9.823078115038e-01  
  2.004994108305e-03  ,1.549096352624e-02  ,-9.800235707811e-01  
  2.005532266721e-03  ,1.913485755620e-02  ,-9.778709371141e-01  
  2.006223966703e-03  ,-1.310742039343e-02  ,-9.751041371874e-01  
  2.006879522428e-03  ,-6.171118768919e-02  ,-9.724819142870e-01  
  2.007756998167e-03  ,-1.001011520219e-01  ,-9.689720113329e-01  
  2.008367826566e-03  ,-9.075362587359e-02  ,-9.665286977342e-01  
  2.008996202574e-03  ,-5.459829742766e-02  ,-9.640151937059e-01  
  2.009654905424e-03  ,-1.255891402637e-02  ,-9.613803823045e-01  
  2.010234739408e-03  ,1.077363598641e-02  ,-9.590610463670e-01  
  2.010780527220e-03  ,1.306159698542e-02  ,-9.568778951219e-01  
  2.011385442838e-03  ,-1.249341763936e-02  ,-9.544582326463e-01  
  2.012080480680e-03  ,-5.856897783122e-02  ,-9.516780812792e-01  
  2.012895300016e-03  ,-9.353284600938e-02  ,-9.484188039354e-01  
  2.013474752531e-03  ,-8.889193765135e-02  ,-9.461009938768e-01  
  2.014061643705e-03  ,-6.117917318953e-02  ,-9.437534291795e-01  
  2.014753057585e-03  ,-2.067757929960e-02  ,-9.409877736620e-01  
  2.015349294767e-03  ,3.817606226516e-03  ,-9.386028249315e-01  
  2.015852548704e-03  ,8.578087458997e-03  ,-9.365898091844e-01  
  2.016327192411e-03  ,-2.357307239717e-03  ,-9.346912343553e-01  
  2.016941644773e-03  ,-3.226116164923e-02  ,-9.322334249071e-01  
  2.017632677183e-03  ,-7.092965877298e-02  ,-9.294692952684e-01  
  2.018454172239e-03  ,-8.659988705044e-02  ,-9.261833150438e-01  
  2.019142343626e-03  ,-7.166629540490e-02  ,-9.234306294969e-01  
  2.019865991697e-03  ,-3.616561128484e-02  ,-9.205360372118e-01  
  2.020482732877e-03  ,-9.774350979966e-03  ,-9.180690724901e-01  
  2.021033861265e-03  ,7.247436398760e-04  ,-9.158645589403e-01  
  2.021552946195e-03  ,-4.282589320401e-03  ,-9.137882192186e-01  
  2.022182371244e-03  ,-2.724829655618e-02  ,-9.112705190233e-01  
  2.022848322019e-03  ,-5.989010594125e-02  ,-9.086067159227e-01  
  2.023655702696e-03  ,-7.874838145196e-02  ,-9.053771932176e-01  
  2.024290468321e-03  ,-7.234866088486e-02  ,-9.028381307176e-01  
  2.024951936826e-03  ,-4.817613602929e-02  ,-9.001922566942e-01  
  2.025749876127e-03  ,-1.812684460740e-02  ,-8.970004994920e-01  
  2.026393034086e-03  ,-6.460235991159e-03  ,-8.944278676561e-01  
  2.027085592375e-03  ,-1.277794679849e-02  ,-8.916576345018e-01  
  2.027848722563e-03  ,-4.066415739287e-02  ,-8.886051137499e-01  
  2.028560831175e-03  ,-6.681072193255e-02  ,-8.857566793016e-01  
  2.029187585935e-03  ,-7.332236119149e-02  ,-8.832496602586e-01  
  2.029846002683e-03  ,-6.262729573587e-02  ,-8.806159932665e-01  
  2.030529214964e-03  ,-3.801313096815e-02  ,-8.778831441454e-01  
  2.031237699613e-03  ,-1.669290321634e-02  ,-8.750492055467e-01  
  2.031941225157e-03  ,-1.068662707879e-02  ,-8.722351033739e-01  
  2.032653905973e-03  ,-2.268402172515e-02  ,-8.693843801073e-01  
  2.033339597807e-03  ,-4.377253336762e-02  ,-8.666416127733e-01  
  2.034094431028e-03  ,-6.489783860771e-02  ,-8.636222798876e-01  
  2.034723665342e-03  ,-6.722219149685e-02  ,-8.611053426317e-01  
  2.035477068052e-03  ,-5.364186284163e-02  ,-8.580917317918e-01  
  2.036173250303e-03  ,-3.175150046287e-02  ,-8.553070027879e-01  
  2.036841299162e-03  ,-1.756982767252e-02  ,-8.526348073534e-01  
  2.037660219297e-03  ,-1.756177181557e-02  ,-8.493591268114e-01  
  2.038439943418e-03  ,-3.698768501775e-02  ,-8.462402303270e-01  
  2.039175130949e-03  ,-5.807734655696e-02  ,-8.432994802049e-01  
  2.040023042783e-03  ,-6.438385145778e-02  ,-8.399078328661e-01  
  2.040841962919e-03  ,-5.079235442247e-02  ,-8.366321523241e-01  
  2.041556360349e-03  ,-3.252737140486e-02  ,-8.337745626024e-01  
  2.042334367857e-03  ,-1.744316635270e-02  ,-8.306625325731e-01  
  2.043005182371e-03  ,-1.940632085664e-02  ,-8.279792745165e-01  
  2.043802167997e-03  ,-3.665002395509e-02  ,-8.247913320116e-01  
  2.044645502195e-03  ,-5.748702280098e-02  ,-8.214179952196e-01  
  2.045515825376e-03  ,-6.138738308091e-02  ,-8.179367024950e-01  
  2.046178724394e-03  ,-5.038976015041e-02  ,-8.152851064256e-01  
  2.046909143553e-03  ,-3.127371284937e-02  ,-8.123634297899e-01  
  2.047647764311e-03  ,-2.006906934580e-02  ,-8.094089467577e-01  
  2.048489477262e-03  ,-2.337938196896e-02  ,-8.060420949510e-01  
  2.049203111753e-03  ,-3.742292325163e-02  ,-8.031875569872e-01  
  2.049940397367e-03  ,-5.439667420558e-02  ,-8.002384145311e-01  
  2.050681974516e-03  ,-5.976573575798e-02  ,-7.972721059374e-01  
  2.051338865385e-03  ,-5.368128090875e-02  ,-7.946445424608e-01  
  2.052205659971e-03  ,-3.583520110913e-02  ,-7.911773641161e-01  
  2.053065588102e-03  ,-2.224828785135e-02  ,-7.877376515917e-01  
  2.053818227873e-03  ,-2.431459402307e-02  ,-7.847270925096e-01  
  2.054679395780e-03  ,-3.942449650652e-02  ,-7.812824208788e-01  
  2.055561735258e-03  ,-5.525734359399e-02  ,-7.777530629686e-01  
  2.056505777464e-03  ,-5.492351891256e-02  ,-7.739768941454e-01  
  2.057219602689e-03  ,-4.388816116086e-02  ,-7.711215932420e-01  
  2.058025552854e-03  ,-2.843169506111e-02  ,-7.678977925829e-01  
  2.058805086241e-03  ,-2.371746946406e-02  ,-7.647796590379e-01  
  2.059746744261e-03  ,-3.313950523082e-02  ,-7.610130269579e-01  
  2.060610105619e-03  ,-4.924941928214e-02  ,-7.575595815233e-01  
  2.061462690458e-03  ,-5.619108109753e-02  ,-7.541492421678e-01  
  2.062098123655e-03  ,-5.127750262961e-02  ,-7.516075093797e-01  
  2.062998869047e-03  ,-3.574503709719e-02  ,-7.480045278124e-01  
  2.063927747831e-03  ,-2.467985990240e-02  ,-7.442890126756e-01  
  2.064732648954e-03  ,-2.822480903992e-02  ,-7.410694081835e-01  
  2.065633298979e-03  ,-4.235775814531e-02  ,-7.374668080858e-01  
  2.066634275541e-03  ,-5.436946585626e-02  ,-7.334629018358e-01  
  2.067470934019e-03  ,-5.134224756371e-02  ,-7.301162679247e-01  
  2.068430902586e-03  ,-3.750010322946e-02  ,-7.262763936571e-01  
  2.069439508543e-03  ,-2.647184352751e-02  ,-7.222419698290e-01  
  2.070288564787e-03  ,-2.972291898178e-02  ,-7.188457448534e-01  
  2.071276762113e-03  ,-4.319875135882e-02  ,-7.148929555467e-01  
  2.072318746671e-03  ,-5.288261584688e-02  ,-7.107250173143e-01  
  2.073136713133e-03  ,-4.910588958077e-02  ,-7.074531514696e-01  
  2.074168779478e-03  ,-3.578409344913e-02  ,-7.033248860887e-01  
  2.075229456053e-03  ,-2.791570316498e-02  ,-6.990821797899e-01  
  2.076098348722e-03  ,-3.288646241398e-02  ,-6.956066091112e-01  
  2.077105047331e-03  ,-4.536259687142e-02  ,-6.915798146776e-01  
  2.078308012113e-03  ,-5.084050459618e-02  ,-6.867679555467e-01  
  2.079161550627e-03  ,-4.451986061216e-02  ,-6.833538014940e-01  
  2.080222036466e-03  ,-3.278927455264e-02  ,-6.791118581346e-01  
  2.081405164823e-03  ,-3.101294630175e-02  ,-6.743793447069e-01  
  2.082657529936e-03  ,-4.097478577609e-02  ,-6.693698842577e-01  
  2.083839323148e-03  ,-4.927211358330e-02  ,-6.646427114061e-01  
  2.084967901335e-03  ,-4.528480286530e-02  ,-6.601283986620e-01  
  2.086129095182e-03  ,-3.504988185274e-02  ,-6.554836232713e-01  
  2.087578107939e-03  ,-3.310359586015e-02  ,-6.496875722460e-01  
  2.088661100492e-03  ,-3.998815147746e-02  ,-6.453556020311e-01  
  2.089855482206e-03  ,-4.706982870528e-02  ,-6.405780751756e-01  
  2.090963270292e-03  ,-4.463719076028e-02  ,-6.361469228319e-01  
  2.092363454923e-03  ,-3.782161998963e-02  ,-6.305461843065e-01  
  2.093806364164e-03  ,-3.514471671170e-02  ,-6.247745473436e-01  
  2.095077993498e-03  ,-3.951552764494e-02  ,-6.196880300096e-01  
  2.096673299894e-03  ,-4.448116381213e-02  ,-6.133068044237e-01  
  2.097622110471e-03  ,-4.265652576011e-02  ,-6.095115621141e-01  
  2.099319078550e-03  ,-3.810486652482e-02  ,-6.027236897997e-01  
  2.101070406065e-03  ,-3.794374516678e-02  ,-5.957183797411e-01  
  2.102852823362e-03  ,-4.113083762851e-02  ,-5.885887105516e-01  
  2.104911615476e-03  ,-4.164053197842e-02  ,-5.803535420946e-01  
  2.107119943723e-03  ,-3.915490930879e-02  ,-5.715202291063e-01  
  2.109654428587e-03  ,-3.921350097745e-02  ,-5.613822896532e-01  
  2.112770273313e-03  ,-4.078601915200e-02  ,-5.489189107469e-01  
  2.116209222898e-03  ,-3.992122071831e-02  ,-5.351631124071e-01  
  2.119334222898e-03  ,-3.953208496625e-02  ,-5.226631124071e-01  
  2.124738885984e-03  ,-4.010022336221e-02  ,-5.010444600633e-01  
  2.130329706297e-03  ,-4.003795822911e-02  ,-4.786811788133e-01  
  2.141178705320e-03  ,-3.995773348007e-02  ,-4.352851827196e-01  
  2.157926752195e-03  ,-4.007258758021e-02  ,-3.682929952196e-01  
  2.178922845945e-03  ,-4.001756459879e-02  ,-2.843086202196e-01  
  2.220915033445e-03  ,-4.001528260839e-02  ,-1.163398702196e-01  
