  Time                 , V(C1:1)              , V(U1A:OUT)           
  3.017007868514e-03  ,-6.598426497239e-01  ,-2.957623751901e-01  
  3.017801134810e-03  ,-6.439773237961e-01  ,-4.751067481883e-01  
  3.018403094039e-03  ,-6.319381392258e-01  ,-4.698470962693e-01  
  3.019030897841e-03  ,-6.193820631760e-01  ,-3.312971266288e-01  
  3.019702189193e-03  ,-6.059562361497e-01  ,-1.248672121792e-01  
  3.020297377333e-03  ,-5.940524733323e-01  ,1.607024893643e-02  
  3.020816939101e-03  ,-5.836612379807e-01  ,5.597059136319e-02  
  3.021312754378e-03  ,-5.737449324387e-01  ,6.952141713154e-03  
  3.021943133101e-03  ,-5.611373579758e-01  ,-1.481388294104e-01  
  3.022625677809e-03  ,-5.474864638108e-01  ,-3.514397316826e-01  
  3.023431246505e-03  ,-5.313750899094e-01  ,-4.444011904427e-01  
  3.024098532424e-03  ,-5.180293715256e-01  ,-3.797015621943e-01  
  3.024799483046e-03  ,-5.040103590744e-01  ,-2.047073191628e-01  
  3.025448363051e-03  ,-4.910327589768e-01  ,-5.309432364980e-02  
  3.026013319716e-03  ,-4.797336256760e-01  ,1.181057466149e-02  
  3.026545374617e-03  ,-4.690925276535e-01  ,-6.990214367384e-03  
  3.027115004287e-03  ,-4.576999342698e-01  ,-1.107690169769e-01  
  3.027802126631e-03  ,-4.439574873703e-01  ,-2.880319571572e-01  
  3.028634302840e-03  ,-4.273139632004e-01  ,-4.003198808564e-01  
  3.029248087630e-03  ,-4.150382673996e-01  ,-3.779245440702e-01  
  3.029887621627e-03  ,-4.022475874680e-01  ,-2.645374031522e-01  
  3.030621474013e-03  ,-3.875705397385e-01  ,-1.117735120522e-01  
  3.031292288527e-03  ,-3.741542494553e-01  ,-2.950705752421e-02  
  3.031867258773e-03  ,-3.626548445481e-01  ,-3.520968300319e-02  
  3.032415049300e-03  ,-3.516990340012e-01  ,-1.080243788410e-01  
  3.033038847670e-03  ,-3.392230665940e-01  ,-2.277154239160e-01  
  3.033803503737e-03  ,-3.239299452561e-01  ,-3.518637435307e-01  
  3.034410803542e-03  ,-3.117839491623e-01  ,-3.618026317595e-01  
  3.035088293776e-03  ,-2.982341444748e-01  ,-2.802730701308e-01  
  3.035793249831e-03  ,-2.841350233811e-01  ,-1.555050138155e-01  
  3.036551802382e-03  ,-2.689639723557e-01  ,-4.914807443695e-02  
  3.037083285079e-03  ,-2.583343184250e-01  ,-4.752141495854e-02  
  3.037596552596e-03  ,-2.480689680832e-01  ,-1.037687482975e-01  
  3.038205569014e-03  ,-2.358886397141e-01  ,-2.086233163366e-01  
  3.038938181624e-03  ,-2.212363875168e-01  ,-3.272377082327e-01  
  3.039526789412e-03  ,-2.094642317551e-01  ,-3.513539221859e-01  
  3.040244524703e-03  ,-1.951095259446e-01  ,-2.941833803868e-01  
  3.040900557265e-03  ,-1.819888746995e-01  ,-1.964874535895e-01  
  3.041867392287e-03  ,-1.626521742600e-01  ,-7.419008339395e-02  
  3.042549460158e-03  ,-1.490108168381e-01  ,-7.642770844834e-02  
  3.043238680587e-03  ,-1.352264082688e-01  ,-1.515761743470e-01  
  3.043944494948e-03  ,-1.211101210373e-01  ,-2.501213617937e-01  
  3.044721358046e-03  ,-1.055728590744e-01  ,-3.240838501446e-01  
  3.045305292830e-03  ,-9.389416339574e-02  ,-3.114208063032e-01  
  3.045925562606e-03  ,-8.148876788793e-02  ,-2.411078514434e-01  
  3.046663897261e-03  ,-6.672207477270e-02  ,-1.437893955344e-01  
  3.047466414199e-03  ,-5.067173602758e-02  ,-8.013147943310e-02  
  3.048140852675e-03  ,-3.718296649633e-02  ,-1.061948835812e-01  
  3.048778383956e-03  ,-2.443234088598e-02  ,-1.846100037913e-01  
  3.049618284926e-03  ,-7.634321476793e-03  ,-2.794646178154e-01  
  3.050531141982e-03  ,1.062281963648e-02  ,-3.082757501351e-01  
  3.051262228713e-03  ,2.524455425562e-02  ,-2.512378684155e-01  
  3.051983778701e-03  ,3.967555401149e-02  ,-1.578870302705e-01  
  3.052720301375e-03  ,5.440600750270e-02  ,-1.019320920762e-01  
  3.053321402297e-03  ,6.642802593531e-02  ,-1.049643153390e-01  
  3.053943770156e-03  ,7.887538311304e-02  ,-1.546587953076e-01  
  3.054621260390e-03  ,9.242518780054e-02  ,-2.285014436010e-01  
  3.055387728438e-03  ,1.077545487625e-01  ,-2.922642536867e-01  
  3.055963652358e-03  ,1.192730271560e-01  ,-2.903525256998e-01  
  3.056572764144e-03  ,1.314552628738e-01  ,-2.438507283087e-01  
  3.057245772109e-03  ,1.449154221755e-01  ,-1.737316775199e-01  
  3.058009855971e-03  ,1.601970994216e-01  ,-1.124131425858e-01  
  3.058624975905e-03  ,1.724994981033e-01  ,-1.147652711244e-01  
  3.059225981459e-03  ,1.845196091873e-01  ,-1.595487925018e-01  
  3.059890787825e-03  ,1.978157365066e-01  ,-2.258085286987e-01  
  3.060652106032e-03  ,2.130421006423e-01  ,-2.836470035579e-01  
  3.061224596724e-03  ,2.244919144851e-01  ,-2.823945655007e-01  
  3.061830752120e-03  ,2.366150223953e-01  ,-2.408416831581e-01  
  3.062498610244e-03  ,2.499721848709e-01  ,-1.775206079451e-01  
  3.063262598738e-03  ,2.652519547683e-01  ,-1.208584466522e-01  
  3.063867228255e-03  ,2.773445451003e-01  ,-1.217056779723e-01  
  3.064474432692e-03  ,2.894886338455e-01  ,-1.617184784951e-01  
  3.065136187300e-03  ,3.027237260086e-01  ,-2.216381543074e-01  
  3.065898173079e-03  ,3.179634415847e-01  ,-2.754557382534e-01  
  3.066473429427e-03  ,3.294685685379e-01  ,-2.754223096856e-01  
  3.067086069808e-03  ,3.417213761550e-01  ,-2.380462646242e-01  
  3.067750780806e-03  ,3.550155961257e-01  ,-1.808082155761e-01  
  3.068515055403e-03  ,3.703010880691e-01  ,-1.284990240657e-01  
  3.069110148177e-03  ,3.822029435378e-01  ,-1.281949441637e-01  
  3.069725172744e-03  ,3.945034348709e-01  ,-1.640826105165e-01  
  3.070386164412e-03  ,4.077232682449e-01  ,-2.183876637361e-01  
  3.071148817763e-03  ,4.229763352615e-01  ,-2.681497901923e-01  
  3.071726935134e-03  ,4.345386826736e-01  ,-2.688699072850e-01  
  3.072347586379e-03  ,4.469517075759e-01  ,-2.349440645850e-01  
  3.073012964949e-03  ,4.602592789871e-01  ,-1.829661771786e-01  
  3.073777716384e-03  ,4.755543076736e-01  ,-1.351717517612e-01  
  3.074363463149e-03  ,4.872692429763e-01  ,-1.344431961625e-01  
  3.074986593947e-03  ,4.997318589431e-01  ,-1.670403055190e-01  
  3.075651591048e-03  ,5.130318009597e-01  ,-2.165576484919e-01  
  3.076415007338e-03  ,5.283001267654e-01  ,-2.618805934309e-01  
  3.076995604262e-03  ,5.399120652419e-01  ,-2.625466032999e-01  
  3.077619211898e-03  ,5.523842179519e-01  ,-2.315074201518e-01  
  3.078286879287e-03  ,5.657375657302e-01  ,-1.841638871980e-01  
  3.079051916823e-03  ,5.810383164626e-01  ,-1.409800437060e-01  
  3.079635470137e-03  ,5.927093827468e-01  ,-1.405329975696e-01  
  3.080258505568e-03  ,6.051700913650e-01  ,-1.702861538749e-01  
  3.080925505385e-03  ,6.185100877029e-01  ,-2.153875285049e-01  
  3.081688921675e-03  ,6.337784135085e-01  ,-2.563323131205e-01  
  3.082270663008e-03  ,6.454132401687e-01  ,-2.566843209576e-01  
  3.082892744765e-03  ,6.578548753005e-01  ,-2.283392138451e-01  
  3.083561556563e-03  ,6.712311112625e-01  ,-1.852526454745e-01  
  3.084326594100e-03  ,6.865318619949e-01  ,-1.462631483351e-01  
  3.084909479842e-03  ,6.981895768386e-01  ,-1.460889248326e-01  
  3.085531180129e-03  ,7.106235825759e-01  ,-1.732332613154e-01  
  3.086199419722e-03  ,7.239883744460e-01  ,-2.142817864367e-01  
  3.086962740645e-03  ,7.392547929031e-01  ,-2.512765026061e-01  
  3.087545435652e-03  ,7.509086930496e-01  ,-2.513809165808e-01  
  3.088166468367e-03  ,7.633293473464e-01  ,-2.254865244876e-01  
  3.088836710677e-03  ,7.767341935378e-01  ,-1.862617054320e-01  
  3.089601748214e-03  ,7.920349442703e-01  ,-1.510686006170e-01  
  3.090185587630e-03  ,8.037117326003e-01  ,-1.511569422169e-01  
  3.090806906447e-03  ,8.161381089431e-01  ,-1.760215949210e-01  
  3.091477530226e-03  ,8.295505845290e-01  ,-2.134332312984e-01  
  3.092240851149e-03  ,8.448170029861e-01  ,-2.467364170038e-01  
  3.092824595198e-03  ,8.564918839675e-01  ,-2.465054031499e-01  
  3.093444864974e-03  ,8.688972794753e-01  ,-2.227267149286e-01  
  3.094118540511e-03  ,8.823707902175e-01  ,-1.869289967837e-01  
  3.094883768782e-03  ,8.976753556472e-01  ,-1.553523136786e-01  
  3.095468561873e-03  ,9.093712174636e-01  ,-1.558540613073e-01  
  3.096094839797e-03  ,9.218967759353e-01  ,-1.790436468589e-01  
  3.096775191054e-03  ,9.355038010818e-01  ,-2.134200629504e-01  
  3.097539179549e-03  ,9.507835709792e-01  ,-2.428507069743e-01  
  3.098123972640e-03  ,9.624794327956e-01  ,-2.417774554686e-01  
  3.098759405837e-03  ,9.751880967361e-01  ,-2.187597159652e-01  
  3.099458830580e-03  ,9.891765916091e-01  ,-1.853275416166e-01  
  3.100000001012e-03  ,1.000000000000e+00  ,-1.629027695940e-01  
  3.100000001111e-03  ,1.000000000000e+00  ,-1.629026841574e-01  
  3.100000001308e-03  ,1.000000000000e+00  ,-1.629026784938e-01  
  3.100000001704e-03  ,1.000000000000e+00  ,-1.629026671666e-01  
  3.100000002012e-03  ,9.999999997600e-01  ,-1.629026583287e-01  
  3.100000002091e-03  ,9.999999981791e-01  ,-1.629026560634e-01  
  3.100000002249e-03  ,9.999999950173e-01  ,-1.629026515324e-01  
  3.100000002565e-03  ,9.999999886936e-01  ,-1.629026424704e-01  
  3.100000003198e-03  ,9.999999760461e-01  ,-1.629026243461e-01  
  3.100000004462e-03  ,9.999999507512e-01  ,-1.629025880968e-01  
  3.100000006992e-03  ,9.999999001615e-01  ,-1.629025155959e-01  
  3.100000012051e-03  ,9.999997989821e-01  ,-1.629023705892e-01  
  3.100000022169e-03  ,9.999995966231e-01  ,-1.629020805420e-01  
  3.100000042405e-03  ,9.999991919052e-01  ,-1.629015003272e-01  
  3.100000082877e-03  ,9.999983824695e-01  ,-1.629003385096e-01  
  3.100000163820e-03  ,9.999967635980e-01  ,-1.628980122400e-01  
  3.100000325707e-03  ,9.999935258551e-01  ,-1.628933529214e-01  
  3.100000649482e-03  ,9.999870503693e-01  ,-1.628840233841e-01  
  3.100001297030e-03  ,9.999740993975e-01  ,-1.628653649503e-01  
  3.100002592127e-03  ,9.999481974541e-01  ,-1.628281014218e-01  
  3.100005182322e-03  ,9.998963935672e-01  ,-1.627537135782e-01  
  3.100010362710e-03  ,9.997927857934e-01  ,-1.626046971391e-01  
  3.100020723488e-03  ,9.995855702459e-01  ,-1.623000967702e-01  
  3.100041445042e-03  ,9.991711391507e-01  ,-1.616280108849e-01  
  3.100082888152e-03  ,9.983422769605e-01  ,-1.598333800555e-01  
  3.100164486911e-03  ,9.967103017865e-01  ,-1.537838427392e-01  
  3.100275494601e-03  ,9.944901479779e-01  ,-1.393555343355e-01  
  3.100483824756e-03  ,9.903235448896e-01  ,-9.323768008798e-02  
  3.100859524752e-03  ,9.828095449506e-01  ,3.978456288021e-02  
  3.101423909213e-03  ,9.715218557416e-01  ,2.910704786135e-01  
  3.102136113192e-03  ,9.572777761518e-01  ,5.261189730485e-01  
  3.102719380404e-03  ,9.456124319135e-01  ,5.414011641428e-01  
  3.103308178927e-03  ,9.338364614545e-01  ,3.945902462454e-01  
  3.103969552066e-03  ,9.206089986860e-01  ,1.424890064385e-01  
  3.104567505862e-03  ,9.086499227582e-01  ,-4.875287693645e-02  
  3.105137993838e-03  ,8.972401632367e-01  ,-1.312222679675e-01  
  3.105818631198e-03  ,8.836274160444e-01  ,-1.814813330320e-02  
  3.106450249698e-03  ,8.709950460492e-01  ,2.243491018111e-01  
  3.107279374148e-03  ,8.544125570356e-01  ,4.906953499128e-01  
  3.107917668368e-03  ,8.416466726362e-01  ,5.114798859253e-01  
  3.108582474734e-03  ,8.283505453168e-01  ,3.583673251141e-01  
  3.109244229342e-03  ,8.151154531537e-01  ,1.297658620747e-01  
  3.109840180423e-03  ,8.031964315473e-01  ,-3.536351183013e-02  
  3.110418488528e-03  ,7.916302694379e-01  ,-9.809368960750e-02  
  3.111041714694e-03  ,7.791657461225e-01  ,3.692717312015e-03  
  3.111658646609e-03  ,7.668271078168e-01  ,2.176755624616e-01  
  3.112478520419e-03  ,7.504296316205e-01  ,4.588377872746e-01  
  3.113116528537e-03  ,7.376694692670e-01  ,4.825706384170e-01  
  3.113798405673e-03  ,7.240319265424e-01  ,3.440524918479e-01  
  3.114469029452e-03  ,7.106194509565e-01  ,1.361501718681e-01  
  3.115068890597e-03  ,6.986222280561e-01  ,-1.266409520737e-02  
  3.115594174411e-03  ,6.881165517865e-01  ,-5.942352303919e-02  
  3.116090085055e-03  ,6.781983388959e-01  ,-1.532019169261e-02  
  3.116724087741e-03  ,6.655182851850e-01  ,1.392287685229e-01  
  3.117400052096e-03  ,6.519989980756e-01  ,3.452964285759e-01  
  3.118197705294e-03  ,6.360459341108e-01  ,4.472026298608e-01  
  3.118850304629e-03  ,6.229939474164e-01  ,3.911056613879e-01  
  3.119535233523e-03  ,6.092953695356e-01  ,2.224966208656e-01  
  3.120215203311e-03  ,5.956959737836e-01  ,5.852975299557e-02  
  3.120791794803e-03  ,5.841641439496e-01  ,-1.317244428612e-02  
  3.121334530856e-03  ,5.733094228803e-01  ,1.827877756331e-03  
  3.121877171542e-03  ,5.624566091596e-01  ,9.922009212492e-02  
  3.122576691653e-03  ,5.484662069379e-01  ,2.816289955565e-01  
  3.123423745181e-03  ,5.315251363813e-01  ,4.014119811545e-01  
  3.124042870547e-03  ,5.191426290571e-01  ,3.818639113413e-01  
  3.124689747836e-03  ,5.062050832807e-01  ,2.682393655892e-01  
  3.125416161563e-03  ,4.916768087446e-01  ,1.148653581568e-01  
  3.126091362979e-03  ,4.781727804242e-01  ,2.884892253450e-02  
  3.126638772036e-03  ,4.672245992719e-01  ,3.058442798292e-02  
  3.127150895144e-03  ,4.569821371137e-01  ,9.391350748803e-02  
  3.127762009646e-03  ,4.447598470746e-01  ,2.113350880859e-01  
  3.128506733920e-03  ,4.298653616010e-01  ,3.439146781561e-01  
  3.129104210879e-03  ,4.179158224164e-01  ,3.679216834909e-01  
  3.129915787722e-03  ,4.016842855512e-01  ,2.791581866470e-01  
  3.130654789950e-03  ,3.869042409955e-01  ,1.310148180457e-01  
  3.131284310366e-03  ,3.743138326703e-01  ,5.164345331880e-02  
  3.131859757449e-03  ,3.628048910199e-01  ,4.632039094376e-02  
  3.132505013491e-03  ,3.498997701703e-01  ,1.192551505744e-01  
  3.133192517306e-03  ,3.361496938764e-01  ,2.357676746786e-01  
  3.133959080722e-03  ,3.208184255659e-01  ,3.417520411216e-01  
  3.134564377810e-03  ,3.087124837934e-01  ,3.433114593780e-01  
  3.135186078097e-03  ,2.962784780561e-01  ,2.712443223798e-01  
  3.135848500277e-03  ,2.830300344526e-01  ,1.629409318004e-01  
  3.136611725833e-03  ,2.677655233442e-01  ,6.407237332291e-02  
  3.137213208224e-03  ,2.557358755170e-01  ,6.408143983727e-02  
  3.137806107547e-03  ,2.438778890668e-01  ,1.297839719553e-01  
  3.138450600650e-03  ,2.309880270063e-01  ,2.309170837974e-01  
  3.139212109591e-03  ,2.157578481733e-01  ,3.278698414675e-01  
  3.139806344058e-03  ,2.038731588422e-01  ,3.313340013330e-01  
  3.140440060641e-03  ,1.911988271772e-01  ,2.663785534133e-01  
  3.141106011416e-03  ,1.778798116743e-01  ,1.677959960068e-01  
  3.141870381381e-03  ,1.625924123823e-01  ,7.699354962194e-02  
  3.142524601962e-03  ,1.495080007612e-01  ,7.844496057106e-02  
  3.143125226046e-03  ,1.374955190717e-01  ,1.417827005562e-01  
  3.143779541995e-03  ,1.244092001020e-01  ,2.348584345145e-01  
  3.144540860202e-03  ,1.091828359662e-01  ,3.183960860580e-01  
  3.145125271823e-03  ,9.749460354438e-02  ,3.173364915880e-01  
  3.145727612521e-03  ,8.544778957953e-02  ,2.589549661591e-01  
  3.146386220004e-03  ,7.227563992133e-02  ,1.698829396185e-01  
  3.147148301150e-03  ,5.703401699652e-02  ,8.810731659013e-02  
  3.147789361026e-03  ,4.421281948676e-02  ,8.929855590607e-02  
  3.148387219455e-03  ,3.225565090765e-02  ,1.460746710087e-01  
  3.149039628054e-03  ,1.920747891058e-02  ,2.304139576452e-01  
  3.149801041629e-03  ,3.979207426203e-03  ,3.071320175136e-01  
  3.150380303408e-03  ,-7.606028169497e-03  ,3.071964723928e-01  
  3.150986840274e-03  ,-1.973676547418e-02  ,2.547058939001e-01  
  3.151644112613e-03  ,-3.288221225152e-02  ,1.740307466855e-01  
  3.152406479861e-03  ,-4.812955722222e-02  ,9.884372072717e-02  
  3.153038098361e-03  ,-6.076192721734e-02  ,9.860560311426e-02  
  3.153641964938e-03  ,-7.283925876031e-02  ,1.495797759697e-01  
  3.154293038394e-03  ,-8.586072787652e-02  ,2.259578872787e-01  
  3.155055310275e-03  ,-1.011061654986e-01  ,2.967760841101e-01  
  3.155630566623e-03  ,-1.126112924517e-01  ,2.980149731171e-01  
  3.156249501254e-03  ,-1.249899850787e-01  ,2.502247639109e-01  
  3.156911160495e-03  ,-1.382231698931e-01  ,1.766844856249e-01  
  3.157674481418e-03  ,-1.534895883502e-01  ,1.081876757224e-01  
  3.158297993686e-03  ,-1.659598337115e-01  ,1.075879312819e-01  
  3.158908154513e-03  ,-1.781630502642e-01  ,1.539933975088e-01  
  3.159562947299e-03  ,-1.912589059771e-01  ,2.236266339245e-01  
  3.160325886752e-03  ,-2.065176950396e-01  ,2.879346742676e-01  
  3.160901524569e-03  ,-2.180304513873e-01  ,2.889688298783e-01  
  3.161520459201e-03  ,-2.304091440142e-01  ,2.454804569031e-01  
  3.162182595279e-03  ,-2.436518655718e-01  ,1.786444640212e-01  
  3.162945916201e-03  ,-2.589182840289e-01  ,1.165504937047e-01  
  3.163559605624e-03  ,-2.711920724810e-01  ,1.158464683072e-01  
  3.164173104312e-03  ,-2.834620462359e-01  ,1.579407559428e-01  
  3.164830472018e-03  ,-2.966094003619e-01  ,2.213547759982e-01  
  3.165593983676e-03  ,-3.118796335162e-01  ,2.798517687751e-01  
  3.166170384433e-03  ,-3.234076486529e-01  ,2.808049064451e-01  
  3.166790654208e-03  ,-3.358130441607e-01  ,2.411930190477e-01  
  3.167453648593e-03  ,-3.490729318560e-01  ,1.804271752339e-01  
  3.168216969516e-03  ,-3.643393503131e-01  ,1.241428415910e-01  
  3.168820740725e-03  ,-3.764147745074e-01  ,1.233669781144e-01  
  3.169437863376e-03  ,-3.887572275103e-01  ,1.615722368302e-01  
  3.170098187472e-03  ,-4.019637094439e-01  ,2.193507265042e-01  
  3.170862175967e-03  ,-4.172434793414e-01  ,2.725294720096e-01  
  3.171440197970e-03  ,-4.288039194049e-01  ,2.733599186392e-01  
  3.172061421420e-03  ,-4.412283883990e-01  ,2.372456248032e-01  
  3.172725274112e-03  ,-4.545054422320e-01  ,1.819905834815e-01  
  3.173488595034e-03  ,-4.697718606891e-01  ,1.310162480425e-01  
  3.174082161929e-03  ,-4.816431985797e-01  ,1.302310594556e-01  
  3.174702622439e-03  ,-4.940524087848e-01  ,1.649114640984e-01  
  3.175366189029e-03  ,-5.073237405719e-01  ,2.175777455669e-01  
  3.176130749728e-03  ,-5.226149545611e-01  ,2.658992151636e-01  
  3.176710583712e-03  ,-5.342116342486e-01  ,2.665841339677e-01  
  3.177333237674e-03  ,-5.466647134723e-01  ,2.335890223434e-01  
  3.177998711612e-03  ,-5.599741922320e-01  ,1.832948863712e-01  
  3.178762032534e-03  ,-5.752406106891e-01  ,1.372172290489e-01  
  3.179345681216e-03  ,-5.869135843219e-01  ,1.365291010232e-01  
  3.179968812014e-03  ,-5.993762002887e-01  ,1.680524182052e-01  
  3.180635811831e-03  ,-6.127161966266e-01  ,2.160785802499e-01  
  3.181400849368e-03  ,-6.280169473590e-01  ,2.599133318963e-01  
  3.181982399966e-03  ,-6.396479593219e-01  ,2.604042405369e-01  
  3.182605721499e-03  ,-6.521143899859e-01  ,2.302480460583e-01  
  3.183272721316e-03  ,-6.654543863238e-01  ,1.844677159598e-01  
  3.184036042239e-03  ,-6.807208047809e-01  ,1.428442941337e-01  
  3.184618641879e-03  ,-6.923727975787e-01  ,1.424382693313e-01  
  3.185240914370e-03  ,-7.048182474078e-01  ,1.711964118735e-01  
  3.185909535434e-03  ,-7.181906686725e-01  ,2.149236410931e-01  
  3.186674668338e-03  ,-7.334933267535e-01  ,2.545358894582e-01  
  3.187257267978e-03  ,-7.451453195514e-01  ,2.547443221754e-01  
  3.187879158999e-03  ,-7.575831399859e-01  ,2.272096905578e-01  
  3.188547112491e-03  ,-7.709422098102e-01  ,1.855559182848e-01  
  3.189310338046e-03  ,-7.862067209186e-01  ,1.479652765850e-01  
  3.189892842318e-03  ,-7.978568063678e-01  ,1.478141270596e-01  
  3.190513875033e-03  ,-8.102774606647e-01  ,1.740594135458e-01  
  3.191183831241e-03  ,-8.236765848102e-01  ,2.138625510050e-01  
  3.191949059512e-03  ,-8.389811502398e-01  ,2.496475283795e-01  
  3.192532803561e-03  ,-8.506560312213e-01  ,2.496074236283e-01  
  3.193154313113e-03  ,-8.630862222613e-01  ,2.244007587355e-01  
  3.193824364688e-03  ,-8.764872537555e-01  ,1.864509878204e-01  
  3.194587590243e-03  ,-8.917517648639e-01  ,1.525844080405e-01  
  3.195171143557e-03  ,-9.034228311480e-01  ,1.527514299616e-01  
  3.195791604068e-03  ,-9.158320413531e-01  ,1.768404368499e-01  
  3.196464802768e-03  ,-9.292960153521e-01  ,2.131568544082e-01  
  3.197230221774e-03  ,-9.446043954791e-01  ,2.452900672049e-01  
  3.197814919497e-03  ,-9.562983499469e-01  ,2.448502222862e-01  
  3.198437382724e-03  ,-9.687476144732e-01  ,2.215511734382e-01  
  3.199113251712e-03  ,-9.822649942340e-01  ,1.868241117619e-01  
  3.199876572635e-03  ,-9.975314126910e-01  ,1.566441815061e-01  
  3.200000002012e-03  ,-9.999999797600e-01  ,1.547183122811e-01  
  3.200003792867e-03  ,-9.999241626518e-01  ,1.546779245787e-01  
  3.200011374578e-03  ,-9.997725284355e-01  ,1.545972960373e-01  
  3.200026538000e-03  ,-9.994692600029e-01  ,1.544219440609e-01  
  3.200056864843e-03  ,-9.988627231377e-01  ,1.539089800872e-01  
  3.200117518530e-03  ,-9.976496494072e-01  ,1.517487454489e-01  
  3.200192226991e-03  ,-9.961554801720e-01  ,1.464080389848e-01  
  3.200333418474e-03  ,-9.933316505211e-01  ,1.273980516513e-01  
  3.200557531938e-03  ,-9.888493812340e-01  ,7.459452538687e-02  
  3.201005758867e-03  ,-9.798848426598e-01  ,-9.135864413974e-02  
  3.201510634050e-03  ,-9.697873389977e-01  ,-3.152148739391e-01  
  3.202341570482e-03  ,-9.531686103600e-01  ,-5.421323731969e-01  
  3.202909769640e-03  ,-9.418046272057e-01  ,-5.126068175611e-01  
  3.203487982378e-03  ,-9.302403724449e-01  ,-3.398352395166e-01  
  3.204170145616e-03  ,-9.165971076744e-01  ,-8.371278082158e-02  
  3.204764284715e-03  ,-9.047143256920e-01  ,7.626440162987e-02  
  3.205319704637e-03  ,-8.936059272545e-01  ,1.175098451893e-01  
  3.206026091203e-03  ,-8.794781959313e-01  ,-3.804719350167e-02  
  3.206678404436e-03  ,-8.664319312828e-01  ,-2.915656481063e-01  
  3.207541098222e-03  ,-8.491780555504e-01  ,-5.110316172916e-01  
  3.208122553453e-03  ,-8.375489509362e-01  ,-4.844717338732e-01  
  3.208714594469e-03  ,-8.257081306237e-01  ,-3.231777511782e-01  
  3.209402384386e-03  ,-8.119523322838e-01  ,-8.939239786232e-02  
  3.209997763262e-03  ,-8.000447547692e-01  ,5.338456385385e-02  
  3.210554422960e-03  ,-7.889115607994e-01  ,8.710492445549e-02  
  3.211196817980e-03  ,-7.760636604088e-01  ,-4.035361069114e-02  
  3.211873545274e-03  ,-7.625291145104e-01  ,-2.763839568269e-01  
  3.212693132982e-03  ,-7.461373603600e-01  ,-4.769348383941e-01  
  3.213260664568e-03  ,-7.347867286461e-01  ,-4.670784578935e-01  
  3.213843168840e-03  ,-7.231366431969e-01  ,-3.346288561994e-01  
  3.214495672807e-03  ,-7.100865638512e-01  ,-1.309659607610e-01  
  3.215084280596e-03  ,-6.983144080895e-01  ,1.350420028447e-02  
  3.215606512651e-03  ,-6.878697669762e-01  ,5.847844088217e-02  
  3.216103281603e-03  ,-6.779343879479e-01  ,1.281991178964e-02  
  3.216733755693e-03  ,-6.653249061364e-01  ,-1.413808190757e-01  
  3.217411722765e-03  ,-6.517655647057e-01  ,-3.468178441255e-01  
  3.218212332353e-03  ,-6.357533729332e-01  ,-4.464845016413e-01  
  3.218869413957e-03  ,-6.226117408532e-01  ,-3.880154130616e-01  
  3.219559492693e-03  ,-6.088101661461e-01  ,-2.174152831611e-01  
  3.220230688677e-03  ,-5.953862464684e-01  ,-5.696121809190e-02  
  3.220803942308e-03  ,-5.839211738366e-01  ,1.277979797478e-02  
  3.221343626604e-03  ,-5.731274879235e-01  ,-3.322896137384e-03  
  3.221893610582e-03  ,-5.621278083580e-01  ,-1.024695032693e-01  
  3.222589125261e-03  ,-5.482175147789e-01  ,-2.647647294720e-01  
  3.223473753557e-03  ,-5.305249488610e-01  ,-4.042295579875e-01  
  3.224156489000e-03  ,-5.168702399987e-01  ,-3.704805381578e-01  
  3.224803557024e-03  ,-5.039288795250e-01  ,-2.412748766855e-01  
  3.225548472032e-03  ,-4.890305793541e-01  ,-8.716547427798e-02  
  3.226143374071e-03  ,-4.771325385827e-01  ,-2.109306275730e-02  
  3.226730837450e-03  ,-4.653832710045e-01  ,-3.546965800351e-02  
  3.227276148424e-03  ,-4.544770515221e-01  ,-1.177717180103e-01  
  3.227936091051e-03  ,-4.412781989830e-01  ,-2.484114388012e-01  
  3.228702845201e-03  ,-4.259431159752e-01  ,-3.644919864563e-01  
  3.229306616411e-03  ,-4.138676917809e-01  ,-3.611356854150e-01  
  3.229900278673e-03  ,-4.019944465416e-01  ,-2.795275406114e-01  
  3.230556311235e-03  ,-3.888737952965e-01  ,-1.563014649603e-01  
  3.231317820177e-03  ,-3.736436164635e-01  ,-4.435745625372e-02  
  3.231816877947e-03  ,-3.636624610680e-01  ,-4.002808831785e-02  
  3.232313837633e-03  ,-3.537232673424e-01  ,-9.204345020580e-02  
  3.232925142870e-03  ,-3.414971626061e-01  ,-1.992954294232e-01  
  3.233641829118e-03  ,-3.271634376305e-01  ,-3.246825312358e-01  
  3.234236635790e-03  ,-3.152673042077e-01  ,-3.576275966224e-01  
  3.234915270433e-03  ,-3.016946113366e-01  ,-3.098236428449e-01  
  3.235563959703e-03  ,-2.887208259362e-01  ,-2.003885704218e-01  
  3.236292280779e-03  ,-2.741544044274e-01  ,-9.379899601096e-02  
  3.237039389238e-03  ,-2.592122352379e-01  ,-6.156853421429e-02  
  3.237787737474e-03  ,-2.442452705163e-01  ,-1.217812028252e-01  
  3.238478769884e-03  ,-2.304246223229e-01  ,-2.219763598231e-01  
  3.239244093523e-03  ,-2.151181495446e-01  ,-3.198194120935e-01  
  3.239854540453e-03  ,-2.029092109459e-01  ,-3.273973567024e-01  
  3.240568461046e-03  ,-1.886307990807e-01  ,-2.581389442364e-01  
