#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321B0E736,,
#Date Time: 2023-10-25 15:18:48.902,,
#Sample rate: 800000Hz,,
#Samples: 8192,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average,,
#Wavegen Channel 1: Enabled,,
#Mode: Simple,,freq
#Type: Sine,,973hz
#Frequency: 10 kHz,,
#Period: 100 us,,
#Amplitude: 100 mV,,
#Offset: 0 V,,
#Symmetry: 50 %,,
#Phase: 0 ¡,,
#Wavegen Channel 2: Enabled,,
#Mode: Simple,,
#Type: DC,,
#Offset: 100 mV,,
#Power Supplies: ON,,
#Positive Supply: ON,,
#Voltage: 3.3 V,,
#Negative Supply: ON,,
#Voltage: -3.3 V,,
,,
Time (s),Channel 1 (V),
0.000167011,8.960395957,
0.000168261,8.949340836,
0.000169511,8.960395957,
0.000170761,8.953025876,
0.000172011,8.956710917,
0.000173261,8.960395957,
0.000174511,8.945655796,
0.000175761,8.956710917,
0.000177011,8.960395957,
0.000178261,8.967766038,
0.000179511,8.971451078,
0.000180761,8.953025876,
0.000182011,8.960395957,
0.000183261,8.967766038,
0.000184511,8.960395957,
0.000185761,8.964080997,
0.000187011,8.967766038,
0.000188261,8.964080997,
0.000189511,8.967766038,
0.000190761,8.971451078,
0.000192011,8.971451078,
0.000193261,8.975136118,
0.000194511,8.967766038,
0.000195761,8.975136118,
0.000197011,8.975136118,
0.000198261,8.971451078,
0.000199511,8.971451078,
0.000200761,8.975136118,
0.000202011,8.978821158,
0.000203261,8.971451078,
0.000204511,8.971451078,
0.000205761,8.975136118,
0.000207011,8.978821158,
0.000208261,8.975136118,
0.000209511,8.975136118,
0.000210761,8.975136118,
0.000212011,8.975136118,
0.000213261,8.978821158,
0.000214511,8.982506199,
0.000215761,8.982506199,
0.000217011,8.978821158,
0.000218261,8.986191239,
0.000219511,8.971451078,
0.000220761,8.982506199,
0.000222011,8.982506199,
0.000223261,8.982506199,
0.000224511,8.982506199,
0.000225761,8.989876279,
0.000227011,8.986191239,
0.000228261,8.982506199,
0.000229511,8.982506199,
0.000230761,8.99356132,
0.000232011,8.986191239,
0.000233261,8.986191239,
0.000234511,8.989876279,
0.000235761,8.986191239,
0.000237011,8.99356132,
0.000238261,8.982506199,
0.000239511,8.99356132,
0.000240761,8.989876279,
0.000242011,8.986191239,
0.000243261,8.989876279,
0.000244511,8.982506199,
0.000245761,8.989876279,
0.000247011,9.0009314,
0.000248261,8.99724636,
0.000249511,8.989876279,
0.000250761,8.989876279,
0.000252011,8.99356132,
0.000253261,8.99724636,
0.000254511,8.99724636,
0.000255761,8.99356132,
0.000257011,8.989876279,
0.000258261,8.99356132,
0.000259511,8.99356132,
0.000260761,8.989876279,
0.000262011,8.989876279,
0.000263261,9.0009314,
0.000264511,9.00461644,
0.000265761,8.99724636,
0.000267011,9.00461644,
0.000268261,9.0009314,
0.000269511,8.99724636,
0.000270761,8.99724636,
0.000272011,8.986191239,
0.000273261,8.989876279,
0.000274511,9.0009314,
0.000275761,9.00461644,
0.000277011,9.008301481,
0.000278261,9.00461644,
0.000279511,9.00461644,
0.000280761,9.00461644,
0.000282011,9.00461644,
0.000283261,9.0009314,
0.000284511,9.00461644,
0.000285761,9.00461644,
0.000287011,9.0009314,
0.000288261,9.019356602,
0.000289511,9.011986521,
0.000290761,9.00461644,
0.000292011,8.99356132,
0.000293261,9.00461644,
0.000294511,9.008301481,
0.000295761,9.019356602,
0.000297011,9.015671561,
0.000298261,9.0009314,
0.000299511,9.0009314,
0.000300761,9.011986521,
0.000302011,9.008301481,
0.000303261,9.00461644,
0.000304511,9.019356602,
0.000305761,9.008301481,
0.000307011,9.011986521,
0.000308261,9.011986521,
0.000309511,9.011986521,
0.000310761,9.011986521,
0.000312011,9.015671561,
0.000313261,9.011986521,
0.000314511,9.00461644,
0.000315761,9.023041642,
0.000317011,9.019356602,
0.000318261,9.015671561,
0.000319511,9.011986521,
0.000320761,9.00461644,
0.000322011,9.019356602,
0.000323261,9.011986521,
0.000324511,9.015671561,
0.000325761,9.019356602,
0.000327011,9.023041642,
0.000328261,9.023041642,
0.000329511,9.023041642,
0.000330761,9.015671561,
0.000332011,9.011986521,
0.000333261,9.015671561,
0.000334511,9.015671561,
0.000335761,9.026726682,
0.000337011,9.019356602,
0.000338261,9.023041642,
0.000339511,9.023041642,
0.000340761,9.023041642,
0.000342011,9.019356602,
0.000343261,9.023041642,
0.000344511,9.015671561,
0.000345761,9.030411722,
0.000347011,9.030411722,
0.000348261,9.030411722,
0.000349511,9.019356602,
0.000350761,9.026726682,
0.000352011,9.026726682,
0.000353261,9.019356602,
0.000354511,9.019356602,
0.000355761,9.037781803,
0.000357011,9.030411722,
0.000358261,9.030411722,
0.000359511,9.034096763,
0.000360761,9.030411722,
0.000362011,9.023041642,
0.000363261,9.030411722,
0.000364511,9.030411722,
0.000365761,9.026726682,
0.000367011,9.034096763,
0.000368261,9.023041642,
0.000369511,9.037781803,
0.000370761,9.037781803,
0.000372011,9.034096763,
0.000373261,9.023041642,
0.000374511,9.034096763,
0.000375761,9.041466843,
0.000377011,9.045151884,
0.000378261,9.037781803,
0.000379511,9.030411722,
0.000380761,9.034096763,
0.000382011,9.030411722,
0.000383261,9.026726682,
0.000384511,9.041466843,
0.000385761,9.037781803,
0.000387011,9.052521964,
0.000388261,9.034096763,
0.000389511,9.037781803,
0.000390761,9.030411722,
0.000392011,9.034096763,
0.000393261,9.037781803,
0.000394511,9.034096763,
0.000395761,9.037781803,
0.000397011,9.045151884,
0.000398261,9.037781803,
0.000399511,9.030411722,
0.000400761,9.041466843,
0.000402011,9.052521964,
0.000403261,9.041466843,
0.000404511,9.041466843,
0.000405761,9.034096763,
0.000407011,9.041466843,
0.000408261,9.045151884,
0.000409511,9.041466843,
0.000410761,9.041466843,
0.000412011,9.034096763,
0.000413261,9.041466843,
0.000414511,9.045151884,
0.000415761,9.048836924,
0.000417011,9.045151884,
0.000418261,9.041466843,
0.000419511,9.037781803,
0.000420761,9.052521964,
0.000422011,9.045151884,
0.000423261,9.048836924,
0.000424511,9.034096763,
0.000425761,9.037781803,
0.000427011,9.052521964,
0.000428261,9.059892045,
0.000429511,9.045151884,
0.000430761,9.052521964,
0.000432011,9.045151884,
0.000433261,9.037781803,
0.000434511,9.041466843,
0.000435761,9.034096763,
0.000437011,9.048836924,
0.000438261,9.052521964,
0.000439511,9.056207004,
0.000440761,9.041466843,
0.000442011,8.912490433,
0.000443261,8.798254184,
0.000444511,8.735608499,
0.000445761,8.680332895,
0.000447011,8.62137225,
0.000448261,8.558726566,
0.000449511,8.499765921,
0.000450761,8.437120236,
0.000452011,8.36341943,
0.000453261,8.278663504,
0.000454511,8.208647738,
0.000455761,8.131261892,
0.000457011,8.057561086,
0.000458261,7.965435079,
0.000459511,7.869624032,
0.000460761,7.784868105,
0.000462011,7.685372017,
0.000463261,7.574820809,
0.000464511,7.479009761,
0.000465761,7.361088472,
0.000467011,7.246852223,
0.000468261,7.121560853,
0.000469511,7.011009644,
0.000470761,6.882033234,
0.000472011,6.753056824,
0.000473261,6.605655213,
0.000474511,6.469308722,
0.000475761,6.325592151,
0.000477011,6.167135418,
0.000478261,6.012363726,
0.000479511,5.839166833,
0.000480761,5.67702506,
0.000482011,5.507513207,
0.000483261,5.323261192,
0.000484511,5.139009178,
0.000485761,4.947387083,
0.000487011,4.737339787,
0.000488261,4.534662571,
0.000489511,4.328300315,
0.000490761,4.118253018,
0.000492011,3.893465561,
0.000493261,3.646567861,
0.000494511,3.410725283,
0.000495761,3.167512624,
0.000497011,2.909559804,
0.000498261,2.640551862,
0.000499511,2.375228962,
0.000500761,2.0951659,
0.000502011,1.807732757,
0.000503261,1.509244494,
0.000504511,1.20707119,
0.000505761,0.882787645,
0.000507011,0.56587418,
0.000508261,0.223165433,
0.000509511,-0.112173233,
0.000510761,-0.46225206,
0.000512011,-0.823386009,
0.000513261,-1.214000279,
0.000514511,-1.597244469,
0.000515761,-1.98785874,
0.000517011,-2.389528131,
0.000518261,-2.816992805,
0.000519511,-3.240772438,
0.000520761,-3.682977272,
0.000522011,-4.132552187,
0.000523261,-4.607922385,
0.000524511,-5.075922501,
0.000525761,-5.580773021,
0.000527011,-6.070883379,
0.000528261,-6.59784414,
0.000529511,-7.124804902,
0.000530761,-7.662820784,
0.000532011,-8.152931142,
0.000533261,-8.270852431,
0.000534511,-8.315072915,
0.000535761,-8.333498116,
0.000537011,-8.344553237,
0.000538261,-8.362978438,
0.000539511,-8.374033559,
0.000540761,-8.392458761,
0.000542011,-8.403513882,
0.000543261,-8.421939083,
0.000544511,-8.421939083,
0.000545761,-8.429309164,
0.000547011,-8.444049325,
0.000548261,-8.436679244,
0.000549511,-8.436679244,
0.000550761,-8.451419405,
0.000552011,-8.458789486,
0.000553261,-8.469844607,
0.000554511,-8.462474526,
0.000555761,-8.469844607,
0.000557011,-8.473529647,
0.000558261,-8.480899728,
0.000559511,-8.477214687,
0.000560761,-8.477214687,
0.000562011,-8.488269808,
0.000563261,-8.488269808,
0.000564511,-8.473529647,
0.000565761,-8.480899728,
0.000567011,-8.488269808,
0.000568261,-8.495639889,
0.000569511,-8.495639889,
0.000570761,-8.488269808,
0.000572011,-8.491954849,
0.000573261,-8.488269808,
0.000574511,-8.51038005,
0.000575761,-8.488269808,
0.000577011,-8.491954849,
0.000578261,-8.499324929,
0.000579511,-8.499324929,
0.000580761,-8.503009969,
0.000582011,-8.495639889,
0.000583261,-8.503009969,
0.000584511,-8.51038005,
0.000585761,-8.503009969,
0.000587011,-8.51406509,
0.000588261,-8.51038005,
0.000589511,-8.50669501,
0.000590761,-8.517750131,
0.000592011,-8.50669501,
0.000593261,-8.51406509,
0.000594511,-8.521435171,
0.000595761,-8.51406509,
0.000597011,-8.51406509,
0.000598261,-8.50669501,
0.000599511,-8.517750131,
0.000600761,-8.525120211,
0.000602011,-8.517750131,
0.000603261,-8.521435171,
0.000604511,-8.521435171,
0.000605761,-8.521435171,
0.000607011,-8.521435171,
0.000608261,-8.51038005,
0.000609511,-8.528805251,
0.000610761,-8.521435171,
0.000612011,-8.528805251,
0.000613261,-8.528805251,
0.000614511,-8.536175332,
0.000615761,-8.532490292,
0.000617011,-8.532490292,
0.000618261,-8.528805251,
0.000619511,-8.528805251,
0.000620761,-8.528805251,
0.000622011,-8.536175332,
0.000623261,-8.543545413,
0.000624511,-8.536175332,
0.000625761,-8.543545413,
0.000627011,-8.532490292,
0.000628261,-8.532490292,
0.000629511,-8.536175332,
0.000630761,-8.539860372,
0.000632011,-8.547230453,
0.000633261,-8.536175332,
0.000634511,-8.539860372,
0.000635761,-8.539860372,
0.000637011,-8.543545413,
0.000638261,-8.543545413,
0.000639511,-8.543545413,
0.000640761,-8.532490292,
0.000642011,-8.547230453,
0.000643261,-8.547230453,
0.000644511,-8.547230453,
0.000645761,-8.550915493,
0.000647011,-8.550915493,
0.000648261,-8.550915493,
0.000649511,-8.547230453,
0.000650761,-8.547230453,
0.000652011,-8.554600533,
0.000653261,-8.550915493,
0.000654511,-8.550915493,
0.000655761,-8.550915493,
0.000657011,-8.554600533,
0.000658261,-8.550915493,
0.000659511,-8.550915493,
0.000660761,-8.558285574,
0.000662011,-8.554600533,
0.000663261,-8.558285574,
0.000664511,-8.554600533,
0.000665761,-8.561970614,
0.000667011,-8.550915493,
0.000668261,-8.561970614,
0.000669511,-8.554600533,
0.000670761,-8.554600533,
0.000672011,-8.558285574,
0.000673261,-8.561970614,
0.000674511,-8.561970614,
0.000675761,-8.554600533,
0.000677011,-8.565655654,
0.000678261,-8.558285574,
0.000679511,-8.554600533,
0.000680761,-8.561970614,
0.000682011,-8.561970614,
0.000683261,-8.573025735,
0.000684511,-8.569340695,
0.000685761,-8.565655654,
0.000687011,-8.561970614,
0.000688261,-8.573025735,
0.000689511,-8.569340695,
0.000690761,-8.573025735,
0.000692011,-8.565655654,
0.000693261,-8.573025735,
0.000694511,-8.569340695,
0.000695761,-8.573025735,
0.000697011,-8.573025735,
0.000698261,-8.573025735,
0.000699511,-8.561970614,
0.000700761,-8.580395815,
0.000702011,-8.573025735,
0.000703261,-8.565655654,
0.000704511,-8.569340695,
0.000705761,-8.576710775,
0.000707011,-8.576710775,
0.000708261,-8.595135977,
0.000709511,-8.573025735,
0.000710761,-8.573025735,
0.000712011,-8.580395815,
0.000713261,-8.584080856,
0.000714511,-8.580395815,
0.000715761,-8.587765896,
0.000717011,-8.580395815,
0.000718261,-8.569340695,
0.000719511,-8.587765896,
0.000720761,-8.576710775,
0.000722011,-8.584080856,
0.000723261,-8.580395815,
0.000724511,-8.584080856,
0.000725761,-8.584080856,
0.000727011,-8.580395815,
0.000728261,-8.580395815,
0.000729511,-8.587765896,
0.000730761,-8.595135977,
0.000732011,-8.591450936,
0.000733261,-8.580395815,
0.000734511,-8.584080856,
0.000735761,-8.584080856,
0.000737011,-8.598821017,
0.000738261,-8.598821017,
0.000739511,-8.602506057,
0.000740761,-8.606191098,
0.000742011,-8.609876138,
0.000743261,-8.595135977,
0.000744511,-8.598821017,
0.000745761,-8.598821017,
0.000747011,-8.598821017,
0.000748261,-8.598821017,
0.000749511,-8.602506057,
0.000750761,-8.606191098,
0.000752011,-8.598821017,
0.000753261,-8.606191098,
0.000754511,-8.606191098,
0.000755761,-8.606191098,
0.000757011,-8.598821017,
0.000758261,-8.602506057,
0.000759511,-8.606191098,
0.000760761,-8.606191098,
0.000762011,-8.602506057,
0.000763261,-8.602506057,
0.000764511,-8.602506057,
0.000765761,-8.595135977,
0.000767011,-8.609876138,
0.000768261,-8.609876138,
0.000769511,-8.606191098,
0.000770761,-8.613561178,
0.000772011,-8.606191098,
0.000773261,-8.602506057,
0.000774511,-8.609876138,
0.000775761,-8.617246218,
0.000777011,-8.613561178,
0.000778261,-8.606191098,
0.000779511,-8.613561178,
0.000780761,-8.609876138,
0.000782011,-8.609876138,
0.000783261,-8.606191098,
0.000784511,-8.602506057,
0.000785761,-8.598821017,
0.000787011,-8.613561178,
0.000788261,-8.613561178,
0.000789511,-8.609876138,
0.000790761,-8.613561178,
0.000792011,-8.613561178,
0.000793261,-8.606191098,
0.000794511,-8.606191098,
0.000795761,-8.606191098,
0.000797011,-8.613561178,
0.000798261,-8.609876138,
0.000799511,-8.595135977,
0.000800761,-8.606191098,
0.000802011,-8.602506057,
0.000803261,-8.613561178,
0.000804511,-8.617246218,
0.000805761,-8.609876138,
0.000807011,-8.609876138,
0.000808261,-8.609876138,
0.000809511,-8.613561178,
0.000810761,-8.613561178,
0.000812011,-8.598821017,
0.000813261,-8.606191098,
0.000814511,-8.606191098,
0.000815761,-8.617246218,
0.000817011,-8.609876138,
0.000818261,-8.617246218,
0.000819511,-8.602506057,
0.000820761,-8.602506057,
0.000822011,-8.602506057,
0.000823261,-8.602506057,
0.000824511,-8.617246218,
0.000825761,-8.598821017,
0.000827011,-8.609876138,
0.000828261,-8.602506057,
0.000829511,-8.606191098,
0.000830761,-8.606191098,
0.000832011,-8.613561178,
0.000833261,-8.613561178,
0.000834511,-8.602506057,
0.000835761,-8.613561178,
0.000837011,-8.602506057,
0.000838261,-8.598821017,
0.000839511,-8.606191098,
0.000840761,-8.606191098,
0.000842011,-8.606191098,
0.000843261,-8.609876138,
0.000844511,-8.609876138,
0.000845761,-8.606191098,
0.000847011,-8.606191098,
0.000848261,-8.602506057,
0.000849511,-8.609876138,
0.000850761,-8.602506057,
0.000852011,-8.598821017,
0.000853261,-8.591450936,
0.000854511,-8.609876138,
0.000855761,-8.606191098,
0.000857011,-8.606191098,
0.000858261,-8.602506057,
0.000859511,-8.602506057,
0.000860761,-8.606191098,
0.000862011,-8.602506057,
0.000863261,-8.591450936,
0.000864511,-8.606191098,
0.000865761,-8.606191098,
0.000867011,-8.602506057,
0.000868261,-8.587765896,
0.000869511,-8.602506057,
0.000870761,-8.609876138,
0.000872011,-8.598821017,
0.000873261,-8.598821017,
0.000874511,-8.595135977,
0.000875761,-8.598821017,
0.000877011,-8.598821017,
0.000878261,-8.598821017,
0.000879511,-8.591450936,
0.000880761,-8.602506057,
0.000882011,-8.602506057,
0.000883261,-8.591450936,
0.000884511,-8.580395815,
0.000885761,-8.591450936,
0.000887011,-8.591450936,
0.000888261,-8.587765896,
0.000889511,-8.587765896,
0.000890761,-8.595135977,
0.000892011,-8.591450936,
0.000893261,-8.580395815,
0.000894511,-8.587765896,
0.000895761,-8.580395815,
0.000897011,-8.584080856,
0.000898261,-8.584080856,
0.000899511,-8.591450936,
0.000900761,-8.576710775,
0.000902011,-8.573025735,
0.000903261,-8.584080856,
0.000904511,-8.584080856,
0.000905761,-8.584080856,
0.000907011,-8.580395815,
0.000908261,-8.573025735,
0.000909511,-8.584080856,
0.000910761,-8.569340695,
0.000912011,-8.569340695,
0.000913261,-8.573025735,
0.000914511,-8.569340695,
0.000915761,-8.565655654,
0.000917011,-8.569340695,
0.000918261,-8.573025735,
0.000919511,-8.565655654,
0.000920761,-8.565655654,
0.000922011,-8.565655654,
0.000923261,-8.565655654,
0.000924511,-8.554600533,
0.000925761,-8.569340695,
0.000927011,-8.558285574,
0.000928261,-8.558285574,
0.000929511,-8.554600533,
0.000930761,-8.558285574,
0.000932011,-8.550915493,
0.000933261,-8.547230453,
0.000934511,-8.543545413,
0.000935761,-8.543545413,
0.000937011,-8.539860372,
0.000938261,-8.550915493,
0.000939511,-8.539860372,
0.000940761,-8.528805251,
0.000942011,-8.532490292,
0.000943261,-8.528805251,
0.000944511,-8.521435171,
0.000945761,-8.525120211,
0.000947011,-8.51406509,
0.000948261,-8.51406509,
0.000949511,-8.499324929,
0.000950761,-8.499324929,
0.000952011,-8.495639889,
0.000953261,-8.484584768,
0.000954511,-8.462474526,
0.000955761,-8.469844607,
0.000957011,-8.451419405,
0.000958261,-8.410883962,
0.000959511,-8.370348519,
0.000960761,-8.326128036,
0.000962011,-8.274537472,
0.000963261,-8.222946908,
0.000964511,-8.171356343,
0.000965761,-8.112395699,
0.000967011,-8.064490175,
0.000968261,-8.009214571,
0.000969511,-7.942883846,
0.000970761,-7.87286808,
0.000972011,-7.810222395,
0.000973261,-7.736521589,
0.000974511,-7.659135743,
0.000975761,-7.581749897,
0.000977011,-7.48225381,
0.000978261,-7.408553004,
0.000979511,-7.316426997,
0.000980761,-7.22798603,
0.000982011,-7.135860022,
0.000983261,-7.028993854,
0.000984511,-6.922127686,
0.000985761,-6.811576477,
0.000987011,-6.712080389,
0.000988261,-6.601529181,
0.000989511,-6.46518269,
0.000990761,-6.33620628,
0.000992011,-6.21459995,
0.000993261,-6.07825346,
0.000994511,-5.930851848,
0.000995761,-5.798190398,
0.000997011,-5.647103746,
0.000998261,-5.488647014,
0.000999511,-5.333875321,
0.001000761,-5.168048508,
0.001002011,-4.983796494,
0.001003261,-4.814284641,
0.001004511,-4.637402707,
0.001005761,-4.453150693,
0.001007011,-4.250473477,
0.001008261,-4.051481301,
0.001009511,-3.841434005,
0.001010761,-3.635071749,
0.001012011,-3.40291421,
0.001013261,-3.170756672,
0.001014511,-2.953339295,
0.001015761,-2.710126636,
0.001017011,-2.448488776,
0.001018261,-2.201591076,
0.001019511,-1.939953216,
0.001020761,-1.656205114,
0.001022011,-1.372457012,
0.001023261,-1.085023869,
0.001024511,-0.779165525,
0.001025761,-0.465937101,
0.001027011,-0.141653555,
0.001028261,0.17525991,
0.001029511,0.510598576,
0.001030761,0.860677403,
0.001032011,1.214441271,
0.001033261,1.579260259,
0.001034511,1.962504449,
0.001035761,2.35311872,
0.001037011,2.754788111,
0.001038261,3.167512624,
0.001039511,3.591292257,
0.001040761,4.033497091,
0.001042011,4.475701926,
0.001043261,4.925276841,
0.001044511,5.404332079,
0.001045761,5.890757397,
0.001047011,6.380867755,
0.001048261,6.900458436,
0.001049511,7.431104237,
0.001050761,7.961750039,
0.001052011,8.510821042,
0.001053261,8.765088822,
0.001054511,8.776143943,
0.001055761,8.772458902,
0.001057011,8.779828983,
0.001058261,8.794569144,
0.001059511,8.798254184,
0.001060761,8.805624265,
0.001062011,8.812994345,
0.001063261,8.816679386,
0.001064511,8.816679386,
0.001065761,8.831419547,
0.001067011,8.838789627,
0.001068261,8.824049466,
0.001069511,8.838789627,
0.001070761,8.838789627,
0.001072011,8.842474668,
0.001073261,8.838789627,
0.001074511,8.838789627,
0.001075761,8.838789627,
0.001077011,8.842474668,
0.001078261,8.849844748,
0.001079511,8.857214829,
0.001080761,8.857214829,
0.001082011,8.857214829,
0.001083261,8.849844748,
0.001084511,8.86458491,
0.001085761,8.87564003,
0.001087011,8.86458491,
0.001088261,8.87195499,
0.001089511,8.853529789,
0.001090761,8.857214829,
0.001092011,8.86458491,
0.001093261,8.87195499,
0.001094511,8.87564003,
0.001095761,8.86826995,
0.001097011,8.87564003,
0.001098261,8.87564003,
0.001099511,8.879325071,
0.001100761,8.87195499,
0.001102011,8.886695151,
0.001103261,8.879325071,
0.001104511,8.86826995,
0.001105761,8.879325071,
0.001107011,8.87564003,
0.001108261,8.883010111,
0.001109511,8.886695151,
0.001110761,8.886695151,
0.001112011,8.890380192,
0.001113261,8.886695151,
0.001114511,8.894065232,
0.001115761,8.894065232,
0.001117011,8.890380192,
0.001118261,8.886695151,
0.001119511,8.901435312,
0.001120761,8.886695151,
0.001122011,8.886695151,
0.001123261,8.886695151,
0.001124511,8.908805393,
0.001125761,8.905120353,
0.001127011,8.897750272,
0.001128261,8.905120353,
0.001129511,8.894065232,
0.001130761,8.905120353,
0.001132011,8.905120353,
0.001133261,8.908805393,
0.001134511,8.905120353,
0.001135761,8.905120353,
0.001137011,8.912490433,
0.001138261,8.897750272,
0.001139511,8.912490433,
0.001140761,8.912490433,
0.001142011,8.916175474,
0.001143261,8.916175474,
0.001144511,8.908805393,
0.001145761,8.912490433,
0.001147011,8.916175474,
0.001148261,8.919860514,
0.001149511,8.927230594,
0.001150761,8.923545554,
0.001152011,8.919860514,
0.001153261,8.923545554,
0.001154511,8.919860514,
0.001155761,8.927230594,
0.001157011,8.923545554,
0.001158261,8.934600675,
0.001159511,8.930915635,
0.001160761,8.927230594,
0.001162011,8.927230594,
0.001163261,8.934600675,
0.001164511,8.927230594,
0.001165761,8.930915635,
0.001167011,8.938285715,
0.001168261,8.934600675,
0.001169511,8.934600675,
0.001170761,8.938285715,
0.001172011,8.930915635,
0.001173261,8.938285715,
0.001174511,8.941970756,
0.001175761,8.938285715,
0.001177011,8.934600675,
0.001178261,8.938285715,
0.001179511,8.945655796,
0.001180761,8.941970756,
0.001182011,8.945655796,
0.001183261,8.941970756,
0.001184511,8.949340836,
0.001185761,8.953025876,
0.001187011,8.945655796,
0.001188261,8.945655796,
0.001189511,8.949340836,
0.001190761,8.953025876,
0.001192011,8.953025876,
0.001193261,8.953025876,
0.001194511,8.956710917,
0.001195761,8.960395957,
0.001197011,8.953025876,
0.001198261,8.949340836,
0.001199511,8.953025876,
0.001200761,8.956710917,
0.001202011,8.956710917,
0.001203261,8.956710917,
0.001204511,8.956710917,
0.001205761,8.960395957,
0.001207011,8.956710917,
0.001208261,8.956710917,
0.001209511,8.967766038,
0.001210761,8.956710917,
0.001212011,8.967766038,
0.001213261,8.967766038,
0.001214511,8.960395957,
0.001215761,8.967766038,
0.001217011,8.960395957,
0.001218261,8.964080997,
0.001219511,8.978821158,
0.001220761,8.971451078,
0.001222011,8.967766038,
0.001223261,8.978821158,
0.001224511,8.971451078,
0.001225761,8.971451078,
0.001227011,8.971451078,
0.001228261,8.967766038,
0.001229511,8.967766038,
0.001230761,8.964080997,
0.001232011,8.975136118,
0.001233261,8.982506199,
0.001234511,8.978821158,
0.001235761,8.971451078,
0.001237011,8.978821158,
0.001238261,8.978821158,
0.001239511,8.971451078,
0.001240761,8.978821158,
0.001242011,8.978821158,
0.001243261,8.975136118,
0.001244511,8.982506199,
0.001245761,8.975136118,
0.001247011,8.967766038,
0.001248261,8.986191239,
0.001249511,8.982506199,
0.001250761,8.982506199,
0.001252011,8.982506199,
0.001253261,8.982506199,
0.001254511,8.986191239,
0.001255761,8.982506199,
0.001257011,8.986191239,
0.001258261,8.986191239,
0.001259511,8.99356132,
0.001260761,8.989876279,
0.001262011,8.982506199,
0.001263261,8.986191239,
0.001264511,8.982506199,
0.001265761,8.986191239,
0.001267011,8.978821158,
0.001268261,8.986191239,
0.001269511,8.986191239,
0.001270761,8.99356132,
0.001272011,8.986191239,
0.001273261,8.989876279,
0.001274511,8.989876279,
0.001275761,8.989876279,
0.001277011,8.986191239,
0.001278261,8.99356132,
0.001279511,8.986191239,
0.001280761,8.989876279,
0.001282011,8.99724636,
0.001283261,8.989876279,
0.001284511,8.986191239,
0.001285761,8.99724636,
0.001287011,8.989876279,
0.001288261,8.99356132,
0.001289511,8.99724636,
0.001290761,9.0009314,
0.001292011,8.99356132,
0.001293261,9.0009314,
0.001294511,9.0009314,
0.001295761,9.0009314,
0.001297011,8.99356132,
0.001298261,8.99724636,
0.001299511,9.0009314,
0.001300761,9.00461644,
0.001302011,9.00461644,
0.001303261,9.00461644,
0.001304511,9.0009314,
0.001305761,8.99356132,
0.001307011,8.99724636,
0.001308261,8.99356132,
0.001309511,9.008301481,
0.001310761,8.99356132,
0.001312011,9.00461644,
0.001313261,9.008301481,
0.001314511,9.015671561,
0.001315761,9.00461644,
0.001317011,9.011986521,
0.001318261,9.00461644,
0.001319511,9.00461644,
0.001320761,9.00461644,
0.001322011,9.008301481,
0.001323261,9.00461644,
0.001324511,9.011986521,
0.001325761,9.0009314,
0.001327011,9.015671561,
0.001328261,9.008301481,
0.001329511,9.019356602,
0.001330761,9.019356602,
0.001332011,8.99724636,
0.001333261,9.011986521,
0.001334511,9.008301481,
0.001335761,9.00461644,
0.001337011,9.0009314,
0.001338261,9.015671561,
0.001339511,9.019356602,
0.001340761,9.011986521,
0.001342011,9.015671561,
0.001343261,9.023041642,
0.001344511,9.011986521,
0.001345761,9.019356602,
0.001347011,9.011986521,
0.001348261,9.015671561,
0.001349511,9.015671561,
0.001350761,9.023041642,
0.001352011,9.011986521,
0.001353261,9.015671561,
0.001354511,9.015671561,
0.001355761,9.019356602,
0.001357011,9.015671561,
0.001358261,9.023041642,
0.001359511,9.026726682,
0.001360761,9.019356602,
0.001362011,9.026726682,
0.001363261,9.026726682,
0.001364511,9.019356602,
0.001365761,9.019356602,
0.001367011,9.015671561,
0.001368261,9.019356602,
0.001369511,9.026726682,
0.001370761,9.015671561,
0.001372011,9.011986521,
0.001373261,9.023041642,
0.001374511,9.023041642,
0.001375761,9.030411722,
0.001377011,9.019356602,
0.001378261,9.030411722,
0.001379511,9.030411722,
0.001380761,9.026726682,
0.001382011,9.026726682,
0.001383261,9.015671561,
0.001384511,9.026726682,
0.001385761,9.030411722,
0.001387011,9.026726682,
0.001388261,9.015671561,
0.001389511,9.030411722,
0.001390761,9.034096763,
0.001392011,9.026726682,
0.001393261,9.037781803,
0.001394511,9.034096763,
0.001395761,9.037781803,
0.001397011,9.030411722,
0.001398261,9.023041642,
0.001399511,9.034096763,
0.001400761,9.019356602,
0.001402011,9.034096763,
0.001403261,9.030411722,
0.001404511,9.026726682,
0.001405761,9.030411722,
0.001407011,9.030411722,
0.001408261,9.041466843,
0.001409511,9.030411722,
0.001410761,9.023041642,
0.001412011,9.034096763,
0.001413261,9.030411722,
0.001414511,9.026726682,
0.001415761,9.034096763,
0.001417011,9.041466843,
0.001418261,9.037781803,
0.001419511,9.041466843,
0.001420761,9.034096763,
0.001422011,9.037781803,
0.001423261,9.045151884,
0.001424511,9.034096763,
0.001425761,9.034096763,
