  Time                 , V(R5:1)              , V(V1:+)              
  2.462699788928e-03  ,4.024584738102e-02  ,-7.159272238589e-02  
  2.468083852649e-03  ,2.860627782460e-02  ,-9.070577520172e-02  
  2.472994130969e-03  ,9.595698291175e-03  ,-9.920684157137e-02  
  2.477583211780e-03  ,-1.002273766856e-02  ,-9.868569506186e-02  
  2.481749624133e-03  ,-2.613442097134e-02  ,-9.114129948745e-02  
  2.490082448840e-03  ,-5.236617076689e-02  ,-5.835863414663e-02  
  2.502582448840e-03  ,-6.702036986944e-02  ,1.615489769922e-02  
  2.515082448840e-03  ,-3.772972708393e-02  ,8.120510957162e-02  
  2.527582448840e-03  ,9.419514936649e-03  ,9.868646959096e-02  
  2.539905446887e-03  ,5.403637022565e-02  ,5.925811784830e-02  
  2.552405446887e-03  ,7.350346677714e-02  ,-1.505639345166e-02  
  2.564905446887e-03  ,4.926271365585e-02  ,-8.055107366806e-02  
  2.577405446887e-03  ,-1.906177122972e-02  ,-9.886002739343e-02  
  2.586128896594e-03  ,-4.265542145498e-02  ,-7.653256531087e-02  
  2.592684072375e-03  ,-5.876030917839e-02  ,-4.436553336070e-02  
  2.599503988147e-03  ,-6.657144861910e-02  ,-3.116029908969e-03  
  2.605947011828e-03  ,-6.226950723923e-02  ,3.650269714550e-02  
  2.618447011828e-03  ,-2.654563129786e-02  ,9.164272993398e-02  
  2.629173940539e-03  ,1.345157219732e-02  ,9.658074371121e-02  
  2.639766591907e-03  ,5.525483648723e-02  ,5.995862277629e-02  
  2.652266591907e-03  ,7.294968685154e-02  ,-1.419332550793e-02  
  2.664766591907e-03  ,4.968136015797e-02  ,-8.003101620478e-02  
  2.677266591907e-03  ,-1.841445022217e-02  ,-9.898762301938e-02  
  2.684821981311e-03  ,-3.809040898742e-02  ,-8.155407714208e-02  
  2.690487569690e-03  ,-5.334193361122e-02  ,-5.627291723502e-02  
  2.695870107532e-03  ,-6.306986012852e-02  ,-2.565864966543e-02  
  2.701394552112e-03  ,-6.524608752932e-02  ,8.751021395752e-03  
  2.712443441272e-03  ,-4.694542523588e-02  ,7.045894834705e-02  
  2.724943441272e-03  ,-8.929764332535e-04  ,9.999936856514e-02  
  2.737443441272e-03  ,4.698902834648e-02  ,7.096151490652e-02  
  2.749943441272e-03  ,6.609379941401e-02  ,3.553682221980e-04  
  2.762443441272e-03  ,5.685528583808e-02  ,-7.045894834705e-02  
  2.774943441272e-03  ,7.632638418052e-03  ,-9.999936856514e-02  
  2.787443441272e-03  ,-5.369047902657e-02  ,-7.096151490652e-02  
  2.797123617053e-03  ,-6.882314836790e-02  ,-1.797462271657e-02  
  2.809319967151e-03  ,-6.310906571492e-02  ,5.526918485691e-02  
  2.821186727405e-03  ,-8.593172017413e-03  ,9.714341686816e-02  
  2.829264730334e-03  ,1.601534529594e-02  ,9.643127818343e-02  
  2.834912008166e-03  ,3.701100421774e-02  ,8.122542959042e-02  
  2.840366262317e-03  ,5.341070066771e-02  ,5.690133986481e-02  
  2.845975393176e-03  ,6.313399203943e-02  ,2.501871083454e-02  
  2.857193654895e-03  ,5.961987911990e-02  ,-4.367571617891e-02  
  2.867577260852e-03  ,2.887040654424e-02  ,-8.931998877689e-02  
  2.877783864856e-03  ,-8.256316699356e-03  ,-9.847412670893e-02  
  2.888352102160e-03  ,-5.118984252970e-02  ,-6.682537653123e-02  
  2.900852102160e-03  ,-7.305405178072e-02  ,5.351358360318e-03  
  2.913352102160e-03  ,-5.433356468775e-02  ,7.439334010151e-02  
  2.925852102160e-03  ,1.255041237703e-02  ,9.985671216147e-02  
  2.933496755481e-03  ,3.315931657887e-02  ,8.608457818711e-02  
  2.939011281848e-03  ,4.949196838441e-02  ,6.368776440828e-02  
  2.944231313586e-03  ,6.080546768676e-02  ,3.545729066034e-02  
  2.949624532580e-03  ,6.523467295333e-02  ,2.358912551311e-03  
  2.960410970569e-03  ,5.234286255870e-02  ,-6.084774517273e-02  
  2.972556966662e-03  ,1.071257622870e-02  ,-9.882419416626e-02  
  2.985056966662e-03  ,-3.936592177782e-02  ,-8.069079444219e-02  
  2.997556966662e-03  ,-6.536403221538e-02  ,-1.528982169255e-02  
  3.010056966662e-03  ,-6.320497387358e-02  ,5.906772123832e-02  
  3.022556966662e-03  ,-1.656089215051e-03  ,9.882419416626e-02  
  3.030610555530e-03  ,2.169639286006e-02  ,9.385050759321e-02  
  3.035970205188e-03  ,4.042020989420e-02  ,7.717051899350e-02  
  3.041054433703e-03  ,5.481902212312e-02  ,5.329359212521e-02  
  3.046304983020e-03  ,6.322818949824e-02  ,2.300847456710e-02  
  3.056806081653e-03  ,5.986184988397e-02  ,-4.147233217949e-02  
  3.067189687610e-03  ,3.068367216575e-02  ,-8.819860502382e-02  
  3.079689687610e-03  ,-1.830529679951e-02  ,-9.569004266083e-02  
  3.090984243274e-03  ,-5.586550951142e-02  ,-5.366624374195e-02  
  3.103484243274e-03  ,-7.259107235719e-02  ,2.171769533291e-02  
  3.115984243274e-03  ,-4.550762800347e-02  ,8.437970302525e-02  
  3.128484243274e-03  ,2.339157016543e-02  ,9.761322507441e-02  
  3.136087697864e-03  ,4.246998767269e-02  ,7.669892172618e-02  
  3.142005056262e-03  ,5.683503594705e-02  ,4.814752521473e-02  
  3.148151296496e-03  ,6.540976210380e-02  ,1.158964328661e-02  
  3.153789419055e-03  ,6.403214236180e-02  ,-2.358529842258e-02  
  3.164733022571e-03  ,3.936749952250e-02  ,-7.990437213547e-02  
  3.177233022571e-03  ,-8.327530689910e-03  ,-9.901733970489e-02  
  3.189733022571e-03  ,-5.361666319548e-02  ,-6.012729258529e-02  
  3.202233022571e-03  ,-6.528194767781e-02  ,1.398450706200e-02  
  3.214733022571e-03  ,-4.057722886182e-02  ,7.990437213547e-02  
  3.227233022571e-03  ,9.280213888845e-03  ,9.901733970489e-02  
  3.239733022571e-03  ,5.429171562944e-02  ,6.012729258529e-02  
  3.252233022571e-03  ,7.348746746614e-02  ,-1.398450706200e-02  
  3.264733022571e-03  ,3.299916420316e-02  ,-7.990437213547e-02  
  3.269951528430e-03  ,2.121426654118e-02  ,-9.501109776716e-02  
  3.274479574084e-03  ,3.542694129704e-03  ,-9.994654247183e-02  
  3.278278631091e-03  ,-1.285131877574e-02  ,-9.788564232462e-02  
  3.282262700915e-03  ,-2.803087955136e-02  ,-8.976762086920e-02  
  3.290230840564e-03  ,-5.252945789636e-02  ,-5.759897425107e-02  
  3.302408880115e-03  ,-6.699104964128e-02  ,1.507771879561e-02  
  3.314908880115e-03  ,-4.897465513269e-02  ,8.056385472080e-02  
  3.327408880115e-03  ,1.858353027863e-02  ,9.885677718761e-02  
  3.335123723865e-03  ,3.920740919539e-02  ,8.044232704728e-02  
  3.340636724353e-03  ,5.364375253738e-02  ,5.549575695842e-02  
  3.346527379870e-03  ,6.393551056706e-02  ,2.164640224983e-02  
  3.351986211658e-03  ,6.508873098283e-02  ,-1.244736709336e-02  
  3.362833684802e-03  ,4.547575882159e-02  ,-7.217755128181e-02  
  3.375333684802e-03  ,-5.051876742831e-04  ,-9.997802207506e-02  
  3.387833684802e-03  ,-4.789338790304e-02  ,-6.921272347597e-02  
  3.400333684802e-03  ,-6.649576086221e-02  ,2.096449846558e-03  
  3.412833684802e-03  ,-4.598560618377e-02  ,7.217755128181e-02  
  3.425333684802e-03  ,8.021542497320e-04  ,9.997802207506e-02  
  3.437833684802e-03  ,4.796168929495e-02  ,6.921272347597e-02  
  3.450333684802e-03  ,7.333122703782e-02  ,-2.096449846557e-03  
  3.462833684802e-03  ,3.976931595762e-02  ,-7.217755128181e-02  
  3.468194097400e-03  ,2.816794412089e-02  ,-9.099522280816e-02  
  3.473078435779e-03  ,9.252378711969e-03  ,-9.927203261254e-02  
  3.477646917224e-03  ,-1.028245786878e-02  ,-9.862022202415e-02  
  3.481782049060e-03  ,-2.625454033111e-02  ,-9.105727621153e-02  
  3.490052312732e-03  ,-5.226666341416e-02  ,-5.851229192299e-02  
  3.502552312732e-03  ,-6.706361089748e-02  ,1.596800527644e-02  
  3.515052312732e-03  ,-3.781148791920e-02  ,8.109446154898e-02  
  3.527552312732e-03  ,9.279803918506e-03  ,9.871688207947e-02  
  3.539858526111e-03  ,5.392039966792e-02  ,5.949533416335e-02  
  3.552358526111e-03  ,7.351313955601e-02  ,-1.476487728584e-02  
  3.564858526111e-03  ,4.942263710285e-02  ,-8.037602386776e-02  
  3.577358526111e-03  ,-1.886965275265e-02  ,-9.890398575757e-02  
  3.584846776843e-03  ,-3.816724912579e-02  ,-8.146381974114e-02  
  3.590533727527e-03  ,-5.344750778039e-02  ,-5.603293984975e-02  
  3.595890325427e-03  ,-6.308604549975e-02  ,-2.553584910736e-02  
  3.601394933581e-03  ,-6.522711141465e-02  ,8.753409042995e-03  
  3.612404149890e-03  ,-4.704266292435e-02  ,7.028354754765e-02  
  3.624904149890e-03  ,-1.074878632782e-03  ,9.999818651628e-02  
  3.637404149890e-03  ,4.688906988421e-02  ,7.113524403640e-02  
  3.649904149890e-03  ,6.607724034624e-02  ,6.022403627091e-04  
  3.662404149890e-03  ,5.696843768323e-02  ,-7.028354754765e-02  
  3.674904149890e-03  ,7.813873565548e-03  ,-9.999818651628e-02  
  3.687404149890e-03  ,-5.358942942767e-02  ,-7.113524403640e-02  
  3.697072118640e-03  ,-6.876019500684e-02  ,-1.829283208997e-02  
  3.709250158191e-03  ,-6.323064065223e-02  ,5.490311254080e-02  
  3.721094030261e-03  ,-8.990435637708e-03  ,9.700355317598e-02  
  3.729170507312e-03  ,1.562150584143e-02  ,9.658633412860e-02  
  3.734813207507e-03  ,3.667189195722e-02  ,8.158596697363e-02  
  3.740262121081e-03  ,5.315956179597e-02  ,5.743819907015e-02  
  3.745866674304e-03  ,6.301126203430e-02  ,2.567949848325e-02  
  3.757075780749e-03  ,5.982724326634e-02  ,-4.300827329579e-02  
  3.767395299792e-03  ,2.949620133094e-02  ,-8.880006856926e-02  
  3.777685827136e-03  ,-7.789841859831e-03  ,-9.857945517356e-02  
  3.788295263171e-03  ,-5.111373532866e-02  ,-6.709063067835e-02  
  3.800795263171e-03  ,-7.306383917444e-02  ,4.994706813845e-03  
  3.813295263171e-03  ,-5.450805136356e-02  ,7.415421279456e-02  
  3.825795263171e-03  ,1.231124518144e-02  ,9.987518662733e-02  
  3.833444494128e-03  ,3.296058655189e-02  ,8.625120895056e-02  
  3.838954442859e-03  ,4.933718627963e-02  ,6.396269229783e-02  
  3.844169896960e-03  ,6.071050866904e-02  ,3.581784577042e-02  
  3.849560064197e-03  ,6.522169636373e-02  ,2.763846178588e-03  
  3.860340398669e-03  ,5.251777379164e-02  ,-6.049526573265e-02  
  3.872457403064e-03  ,1.110854286046e-02  ,-9.872661153621e-02  
  3.884957403064e-03  ,-3.901540836623e-02  ,-8.105872694304e-02  
  3.897457403064e-03  ,-6.530950124298e-02  ,-1.590773945533e-02  
  3.909957403064e-03  ,-6.343962558776e-02  ,5.856178605861e-02  
  3.922457403064e-03  ,-2.074601048408e-03  ,9.872661153621e-02  
  3.930515569568e-03  ,2.130133591814e-02  ,9.405489434149e-02  
  3.935877508044e-03  ,4.011917412552e-02  ,7.753962417713e-02  
  3.940957921863e-03  ,5.460407096611e-02  ,5.380571938299e-02  
  3.946205419421e-03  ,6.312593709144e-02  ,2.361681307868e-02  
  3.956700414538e-03  ,6.003847880623e-02  ,-4.086728467583e-02  
  3.967021459460e-03  ,3.125119602547e-02  ,-8.769554498965e-02  
  3.979521459460e-03  ,-1.758659994905e-02  ,-9.599166386640e-02  
  3.990892309070e-03  ,-5.574714523891e-02  ,-5.415275631285e-02  
  4.003392309070e-03  ,-7.267926396490e-02  ,2.115348346271e-02  
  4.015892309070e-03  ,-4.583888213438e-02  ,8.406829951724e-02  
  4.028392309070e-03  ,8.432097929892e-03  ,9.773704588022e-02  
  4.040892309070e-03  ,6.102033373520e-02  ,5.415275631285e-02  
  4.052000707507e-03  ,7.209952471523e-02  ,-1.253773368912e-02  
  4.064500707507e-03  ,3.501665405662e-02  ,-7.901822577551e-02  
  4.072815221667e-03  ,1.226108927736e-02  ,-9.905927560837e-02  
  4.079940313220e-03  ,-1.835661649347e-02  ,-9.522087107554e-02  
  4.086268133044e-03  ,-4.231538087474e-02  ,-7.596655347820e-02  
  4.092769140124e-03  ,-5.897992804285e-02  ,-4.388588755064e-02  
  4.103256505847e-03  ,-6.866349453696e-02  ,2.031875596401e-02  
  4.114879125476e-03  ,-3.570570090182e-02  ,8.045296111347e-02  
  4.123523229480e-03  ,-9.324244864101e-03  ,9.956982600440e-02  
  4.130929082751e-03  ,2.232984707361e-02  ,9.314075625172e-02  
  4.138412755847e-03  ,4.910198064202e-02  ,6.654138015262e-02  
  4.145685094714e-03  ,6.416893589947e-02  ,2.678044251261e-02  
  4.156445592761e-03  ,6.572755497265e-02  ,-3.940082249698e-02  
  4.166917699695e-03  ,2.688094627172e-02  ,-8.738037877950e-02  
  4.174640172839e-03  ,3.405836388402e-03  ,-9.997444363242e-02  
  4.180248540759e-03  ,-1.980955855336e-02  ,-9.461150538061e-02  
  4.185801214099e-03  ,-4.055556221549e-02  ,-7.784144164408e-02  
  4.191504949450e-03  ,-5.596204242536e-02  ,-5.087737148767e-02  
  4.202912420154e-03  ,-6.534992630015e-02  ,1.819731705873e-02  
  4.214890569568e-03  ,-3.926040559554e-02  ,8.049564579987e-02  
  4.227390569568e-03  ,9.374559401416e-03  ,9.887405845775e-02  
  4.239890569568e-03  ,5.353312483011e-02  ,5.933338863794e-02  
  4.252390569568e-03  ,7.344093414378e-02  ,-1.496397554442e-02  
  4.264890569568e-03  ,4.934764934014e-02  ,-8.049564579988e-02  
  4.277390569568e-03  ,-1.903473553759e-02  ,-9.887405845775e-02  
  4.286094182849e-03  ,-4.253642102875e-02  ,-7.667277004798e-02  
  4.292621892810e-03  ,-5.861867784760e-02  ,-4.471532545618e-02  
  4.299420446277e-03  ,-6.653060858087e-02  ,-3.640638726877e-03  
  4.305827611804e-03  ,-6.240684533703e-02  ,3.580323095626e-02  
  4.318327611804e-03  ,-2.703958251496e-02  ,9.133991791134e-02  
  4.329188817859e-03  ,1.342551525124e-02  ,9.655646663924e-02  
  4.339886754870e-03  ,5.568859559784e-02  ,5.935268049190e-02  
  4.352386754870e-03  ,7.295801278977e-02  ,-1.494027653575e-02  
  4.364886754870e-03  ,3.282018222370e-02  ,-8.048142219436e-02  
  4.373283666492e-03  ,1.017465880300e-02  ,-9.941908555537e-02  
  4.379555028796e-03  ,-1.686207808676e-02  ,-9.593233187452e-02  
  4.385111516833e-03  ,-3.837165496380e-02  ,-8.048786694958e-02  
  4.390870946765e-03  ,-5.457383579924e-02  ,-5.426554676021e-02  
  4.402389806628e-03  ,-6.579753406320e-02  ,1.495923581143e-02  
  4.414889806628e-03  ,-3.964545097246e-02  ,8.049280144870e-02  
  4.427389806628e-03  ,9.742278926677e-03  ,9.887477567073e-02  
  4.439889806628e-03  ,5.319306725519e-02  ,5.933724728144e-02  
  4.452389806628e-03  ,7.341242562890e-02  ,-1.495923581144e-02  
  4.464889806628e-03  ,4.936202703329e-02  ,-8.049280144871e-02  
  4.477389806628e-03  ,-1.904437254632e-02  ,-9.887477567073e-02  
  4.486087316394e-03  ,-4.251235212929e-02  ,-7.670045966366e-02  
  4.492610448718e-03  ,-5.859214194934e-02  ,-4.477963015980e-02  
  4.499405187488e-03  ,-6.652329771160e-02  ,-3.736447280393e-03  
  4.505803960681e-03  ,-6.243281340772e-02  ,3.566443819013e-02  
  4.518303960681e-03  ,-2.713795177114e-02  ,9.127932542928e-02  
  4.529209417224e-03  ,1.348645105761e-02  ,9.652271295025e-02  
  4.539921087146e-03  ,5.580054747758e-02  ,5.917893118887e-02  
  4.551085943103e-03  ,7.173116520704e-02  ,-6.817888667971e-03  
  4.563585943103e-03  ,3.871696078977e-02  ,-7.536711763632e-02  
  4.572643560290e-03  ,1.366626474214e-02  ,-9.890592047150e-02  
  4.580303472400e-03  ,-1.969804340390e-02  ,-9.449917331368e-02  
  4.587869542956e-03  ,-4.760372493376e-02  ,-6.904992944861e-02  
  4.594800084949e-03  ,-6.282904472692e-02  ,-3.209385546901e-02  
  4.605073827624e-03  ,-6.692846003542e-02  ,3.134253448907e-02  
  4.615181249499e-03  ,-3.345248312744e-02  ,8.156582293599e-02  
  4.622828954577e-03  ,-1.104258736406e-02  ,9.907104641812e-02  
  4.628650182605e-03  ,1.337409860857e-02  ,9.738148891517e-02  
  4.634881872058e-03  ,3.758557014013e-02  ,8.133573286773e-02  
  4.640629857898e-03  ,5.407497415782e-02  ,5.553164170767e-02  
  4.652125829577e-03  ,6.582346132137e-02  ,-1.331729983179e-02  
  4.664625829577e-03  ,4.056619181645e-02  ,-7.949759749505e-02  
  4.677125829577e-03  ,-8.734054384499e-03  ,-9.910928072179e-02  
  4.689625829577e-03  ,-5.253649623176e-02  ,-6.066409145874e-02  
  4.702125829577e-03  ,-7.348310614285e-02  ,1.331729983180e-02  
  4.714625829577e-03  ,-5.029615094006e-02  ,7.949759749506e-02  
  4.727125829577e-03  ,1.793658041690e-02  ,9.910928072179e-02  
  4.734614080310e-03  ,3.729954065733e-02  ,8.230304171339e-02  
  4.740251439929e-03  ,5.270832047840e-02  ,5.749312288970e-02  
  4.745551580310e-03  ,6.263088022236e-02  ,2.758774435238e-02  
  4.751007360339e-03  ,6.525112509120e-02  ,-6.325206398061e-03  
  4.761918920398e-03  ,4.836035930788e-02  ,-6.808245946771e-02  
  4.774418920398e-03  ,3.112837615328e-03  ,-9.993335727319e-02  
  4.786918920398e-03  ,-4.549662477803e-02  ,-7.324464972151e-02  
  4.799418920398e-03  ,-6.602163282709e-02  ,-3.650219734236e-03  
  4.811918920398e-03  ,-4.915588888294e-02  ,6.808245946772e-02  
  4.824418920398e-03  ,-2.471141672730e-03  ,9.993335727319e-02  
  4.836918920398e-03  ,4.491714617642e-02  ,7.324464972151e-02  
  4.849418920398e-03  ,6.637810975967e-02  ,3.650219734226e-03  
  4.861918920398e-03  ,5.846012356090e-02  ,-6.808245946772e-02  
  4.874418920398e-03  ,1.001481792535e-02  ,-9.993335727319e-02  
  4.886918920398e-03  ,-5.228323814636e-02  ,-7.324464972150e-02  
  4.896473974109e-03  ,-6.800237378882e-02  ,-2.197388217648e-02  
  4.908462804675e-03  ,-5.366519916932e-02  ,5.070284292614e-02  
  4.920053380847e-03  ,-2.346230258957e-02  ,9.520876133509e-02  
  4.932553380847e-03  ,2.709581500463e-02  ,8.894788232921e-02  
  4.945053380847e-03  ,6.754237655523e-02  ,3.058254019924e-02  
  4.957553380847e-03  ,5.527806598623e-02  ,-4.569763920762e-02  
  4.969449132800e-03  ,2.569170328599e-02  ,-9.397933316481e-02  
  4.976858037829e-03  ,-4.767862277542e-03  ,-9.931931601394e-02  
  4.983014196277e-03  ,-3.097601902632e-02  ,-8.758766176381e-02  
  4.989434331775e-03  ,-5.144398579192e-02  ,-6.161620512937e-02  
  5.001934331775e-03  ,-6.669094035665e-02  ,1.212386572265e-02  
  5.014434331775e-03  ,-4.054281772934e-02  ,7.876194046274e-02  
  5.026934331775e-03  ,7.310444548025e-03  ,9.926233867857e-02  
  5.039434331775e-03  ,5.248818728574e-02  ,6.161620512936e-02  
  5.051934331775e-03  ,7.356647386203e-02  ,-1.212386572266e-02  
  5.064434331775e-03  ,5.088118511832e-02  ,-7.876194046274e-02  
  5.076934331775e-03  ,-1.715871295131e-02  ,-9.926233867857e-02  
  5.084443944812e-03  ,-3.671176442110e-02  ,-8.290551268017e-02  
  5.090072912097e-03  ,-5.230065183066e-02  ,-5.840728268154e-02  
  5.095366948962e-03  ,-6.243765729040e-02  ,-2.870091683588e-02  
  5.100819677234e-03  ,-6.531413109440e-02  ,5.147907494821e-03  
  5.111725133777e-03  ,-4.893560237473e-02  ,6.718560996611e-02  
  5.124225133777e-03  ,-3.955983162271e-03  ,9.988150571250e-02  
  5.136725133777e-03  ,4.486918837141e-02  ,7.406817004275e-02  
  5.149225133777e-03  ,6.594860844079e-02  ,4.866704902111e-03  
  5.161725133777e-03  ,4.967139899455e-02  ,-6.718560996612e-02  
  5.174225133777e-03  ,3.243881643890e-03  ,-9.988150571250e-02  
  5.186725133777e-03  ,-4.434918525983e-02  ,-7.406817004275e-02  
  5.199225133777e-03  ,-6.637512519675e-02  ,-4.866704902107e-03  
  5.211725133777e-03  ,-5.903191532099e-02  ,6.718560996612e-02  
  5.224225133777e-03  ,-1.093401781127e-02  ,9.988150571250e-02  
  5.236725133777e-03  ,5.172498590123e-02  ,7.406817004274e-02  
  5.246225255847e-03  ,6.762406522546e-02  ,2.349568450318e-02  
  5.258127111316e-03  ,5.433210077523e-02  ,-4.887369806679e-02  
  5.269586461902e-03  ,2.517132673043e-02  ,-9.427070905442e-02  
  5.282086461902e-03  ,-2.516201070662e-02  ,-9.025006397328e-02  
  5.294586461902e-03  ,-6.668144650314e-02  ,-3.336215542163e-02  
  5.307086461902e-03  ,-5.642310706496e-02  ,4.306885130601e-02  
  5.318789953113e-03  ,-2.789453074535e-02  ,9.248372814504e-02  
  5.326237768054e-03  ,2.125358276647e-03  ,9.969773394943e-02  
  5.332551092029e-03  ,2.920119099420e-02  ,8.895445321881e-02  
  5.339104741931e-03  ,5.060002678862e-02  ,6.323393750598e-02  
  5.351604741931e-03  ,6.676236424852e-02  ,-1.006581503865e-02  
  5.364104741931e-03  ,4.161532161687e-02  ,-7.746914964998e-02  
  5.376604741931e-03  ,-5.996244069547e-03  ,-9.949210706186e-02  
  5.389104741931e-03  ,-5.164981409966e-02  ,-6.323393750597e-02  
  5.401604741931e-03  ,-7.361270733062e-02  ,1.006581503866e-02  
  5.414104741931e-03  ,-5.200445842505e-02  ,7.746914964998e-02  
  5.426604741931e-03  ,1.577011091585e-02  ,9.949210706185e-02  
  5.434138006091e-03  ,3.555636360757e-02  ,8.396499919449e-02  
  5.439729589343e-03  ,5.139039577003e-02  ,6.014452784149e-02  
  5.444987005115e-03  ,6.189908676838e-02  ,3.097934220175e-02  
  5.450409978747e-03  ,6.529857220699e-02  ,-2.575687564401e-03  
  5.461255926013e-03  ,5.016336075812e-02  ,-6.497311346701e-02  
  5.473748296618e-03  ,5.934576463779e-03  ,-9.969089308118e-02  
  5.486248296618e-03  ,-4.342642299710e-02  ,-7.604754694729e-02  
  5.498748296618e-03  ,-6.582575549077e-02  ,-7.856579196878e-03  
  5.511248296618e-03  ,-5.103075819979e-02  ,6.493666609321e-02  
  5.523748296618e-03  ,-5.249672973120e-03  ,9.969089308118e-02  
  5.536248296618e-03  ,4.281053463843e-02  ,7.604754694728e-02  
  5.548748296618e-03  ,6.620978253275e-02  ,7.856579196868e-03  
  5.561248296618e-03  ,6.029201372789e-02  ,-6.493666609321e-02  
  5.573748296618e-03  ,1.307586485831e-02  ,-9.969089308118e-02  
  5.586248296618e-03  ,-5.043085905371e-02  ,-7.604754694727e-02  
  5.595626348376e-03  ,-6.677071118744e-02  ,-2.713589087394e-02  
  5.607329839587e-03  ,-5.592317695018e-02  ,4.444385431336e-02  
  5.618458074451e-03  ,-2.930520535656e-02  ,9.167052518080e-02  
  5.630958074451e-03  ,2.030816501359e-02  ,9.307429945292e-02  
  5.643458074451e-03  ,6.448303066417e-02  ,3.995641141389e-02  
  5.655958074451e-03  ,5.847227300858e-02  ,-3.656740052763e-02  
  5.667614263415e-03  ,3.224794428057e-02  ,-8.942429047561e-02  
  5.677357000232e-03  ,-5.898705162521e-03  ,-9.890540086788e-02  
  5.686384099841e-03  ,-4.301603013172e-02  ,-7.549069573275e-02  
  5.695203679919e-03  ,-6.493751562897e-02  ,-2.968207935388e-02  
  5.706084722400e-03  ,-6.708862759525e-02  ,3.730687604910e-02  
  5.716617864490e-03  ,-2.726719698976e-02  ,8.644881692267e-02  
  5.724178594470e-03  ,-5.274662096237e-03  ,9.986684772736e-02  
  5.729523748279e-03  ,1.687787539048e-02  ,9.598763206619e-02  
  5.734661382556e-03  ,3.667882736664e-02  ,8.213386467500e-02  
  5.739992803454e-03  ,5.226911263601e-02  ,5.881510072617e-02  
  5.750655645251e-03  ,6.584644649737e-02  ,-4.118375522872e-03  
  5.763155645251e-03  ,4.572375075962e-02  ,-7.356281767905e-02  
  5.775655645251e-03  ,-3.048364236144e-03  ,-9.991515892522e-02  
  5.788155645251e-03  ,-4.821655142622e-02  ,-6.773855515966e-02  
  5.800655645251e-03  ,-6.684551744205e-02  ,4.118375522883e-03  
  5.813155645251e-03  ,-4.485921519504e-02  ,7.356281767906e-02  
  5.825655645251e-03  ,2.239485911881e-03  ,9.991515892522e-02  
  5.838155645251e-03  ,4.879588753719e-02  ,6.773855515965e-02  
  5.850655645251e-03  ,7.345503874837e-02  ,-4.118375522887e-03  
  5.863155645251e-03  ,5.498856900278e-02  ,-7.356281767906e-02  
  5.875655645251e-03  ,-1.186481448889e-02  ,-9.991515892522e-02  
  5.883251470447e-03  ,-3.225596370706e-02  ,-8.685857348660e-02  
  5.888739293933e-03  ,-4.876262713364e-02  ,-6.499594127844e-02  
  5.893892186999e-03  ,-6.028564013349e-02  ,-3.744144484098e-02  
  5.899230474353e-03  ,-6.514264845166e-02  ,-4.833188560682e-03  
  5.909907049060e-03  ,-5.356516237554e-02  ,5.830503692162e-02  
  5.921874517322e-03  ,-1.349244070844e-02  ,9.807793633352e-02  
  5.934374517322e-03  ,3.693987688916e-02  ,8.314864610197e-02  
  5.946874517322e-03  ,6.487303807021e-02  ,1.951200667685e-02  
  5.959374517322e-03  ,6.472649460998e-02  ,-5.555450163046e-02  
  5.971853155017e-03  ,4.571623787671e-03  ,-9.805165833034e-02  
  5.979932683826e-03  ,-1.890059289635e-02  ,-9.523550237152e-02  
  5.985301488757e-03  ,-3.824774332843e-02  ,-7.977380371926e-02  
  5.990352147937e-03  ,-5.323865842323e-02  ,-5.697424423307e-02  
  5.995575231433e-03  ,-6.245154578626e-02  ,-2.744487647199e-02  
  6.000000000000e-03  ,-6.225556518683e-02  ,1.372594784064e-15  
