  Time                 , V(U2B:+)             , V(U4:IN7)            , V(R8:2)              , V(U1B:OUT)           
  2.593342267131e-03  ,1.116404243761e+00  ,1.483339470356e+00  ,7.825568980964e-02  ,7.826237045725e-02  
  2.593359141206e-03  ,1.116183487876e+00  ,1.246759961582e+00  ,7.825571143523e-02  ,7.826233338095e-02  
  2.593360448555e-03  ,1.116166385067e+00  ,1.228302277769e+00  ,7.825567020740e-02  ,7.826240191936e-02  
  2.593363063337e-03  ,1.116132178645e+00  ,1.193902633363e+00  ,7.825567547889e-02  ,7.826239387543e-02  
  2.593368292899e-03  ,1.116063766924e+00  ,1.146612932637e+00  ,7.825568128718e-02  ,7.826238458154e-02  
  2.593373400000e-03  ,1.115996958654e+00  ,1.121655702962e+00  ,7.825568092722e-02  ,7.826238516767e-02  
  2.593377800000e-03  ,1.115939401430e+00  ,1.110330413848e+00  ,7.825568339847e-02  ,7.826238112650e-02  
  2.593381800000e-03  ,1.115887077598e+00  ,1.100916877313e+00  ,7.825568178924e-02  ,7.826238376330e-02  
  2.593382100000e-03  ,1.115883153346e+00  ,1.100211070644e+00  ,7.825566794793e-02  ,7.826240520692e-02  
  2.593382200000e-03  ,1.115881845263e+00  ,1.099974918777e+00  ,7.825566651046e-02  ,7.826240723390e-02  
  2.593384184375e-03  ,1.115855888106e+00  ,1.095264489884e+00  ,7.825567232416e-02  ,7.826239874533e-02  
  2.593388153299e-03  ,1.115803972156e+00  ,1.085805093852e+00  ,7.825567782276e-02  ,7.826239016955e-02  
  2.593396091148e-03  ,1.115700142839e+00  ,1.056497457600e+00  ,7.825569267117e-02  ,7.826236562835e-02  
  2.593411966845e-03  ,1.115492494535e+00  ,8.823364574563e-01  ,7.825570890569e-02  ,7.826233776902e-02  
  2.593418600000e-03  ,1.115405739377e+00  ,8.001022648810e-01  ,7.825568505838e-02  ,7.826237838706e-02  
  2.593418700000e-03  ,1.115404431493e+00  ,7.992779174425e-01  ,7.825566651822e-02  ,7.826240722177e-02  
  2.593429662784e-03  ,1.115261054366e+00  ,6.672896548533e-01  ,7.825569635979e-02  ,7.826235933440e-02  
  2.593440317115e-03  ,1.115121717660e+00  ,5.349015368239e-01  ,7.825570485873e-02  ,7.826234476919e-02  
  2.593452507755e-03  ,1.114962296798e+00  ,3.823707088646e-01  ,7.825570896114e-02  ,7.826233767289e-02  
  2.593462956449e-03  ,1.114825662380e+00  ,2.716400661124e-01  ,7.825570492176e-02  ,7.826234466025e-02  
  2.593472543856e-03  ,1.114700296006e+00  ,2.317437614035e-01  ,7.825569283583e-02  ,7.826236534954e-02  
  2.593482807776e-03  ,1.114566089022e+00  ,2.094785745903e-01  ,7.825570297208e-02  ,7.826234802214e-02  
  2.593494140109e-03  ,1.114417918578e+00  ,1.952975820744e-01  ,7.825570635479e-02  ,7.826234218463e-02  
  2.593516804775e-03  ,1.114121598766e+00  ,1.789601357193e-01  ,7.825572579008e-02  ,7.826230833403e-02  
  2.593555482229e-03  ,1.113615991283e+00  ,1.638946160283e-01  ,7.825576436505e-02  ,7.826224040581e-02  
  2.593615742525e-03  ,1.112828407241e+00  ,1.505794343843e-01  ,7.825581417449e-02  ,7.826215218720e-02  
  2.593715258440e-03  ,1.111528199430e+00  ,1.379984519456e-01  ,7.825589934061e-02  ,7.826200094587e-02  
  2.593887229761e-03  ,1.109282618045e+00  ,1.256907597099e-01  ,7.825604076628e-02  ,7.826174947007e-02  
  2.594054504236e-03  ,1.107099925306e+00  ,1.182538930688e-01  ,7.825613166172e-02  ,7.826158777155e-02  
  2.594389053186e-03  ,1.102739158179e+00  ,1.087939302508e-01  ,7.825630006623e-02  ,7.826128812991e-02  
  2.595058151087e-03  ,1.094036164730e+00  ,9.817701575677e-02  ,7.825667009083e-02  ,7.826062964369e-02  
  2.596075149378e-03  ,1.080855651476e+00  ,8.969432542029e-02  ,7.825692159537e-02  ,7.826018203592e-02  
  2.597752090296e-03  ,1.059248944699e+00  ,8.309115861547e-02  ,7.825721587240e-02  ,7.825965828253e-02  
  2.600536819299e-03  ,1.023723336398e+00  ,7.940275095622e-02  ,7.825747624417e-02  ,7.825919484517e-02  
  2.603315063318e-03  ,9.887308147262e-01  ,7.845552603976e-02  ,7.825759844870e-02  ,7.825897730799e-02  
  2.608587737879e-03  ,9.235954206636e-01  ,7.820830154923e-02  ,7.825777896985e-02  ,7.825865593807e-02  
  2.615297790369e-03  ,8.432144530510e-01  ,7.831331747918e-02  ,7.825779284684e-02  ,7.825863113989e-02  
  2.625298400720e-03  ,7.289217573967e-01  ,7.821257516481e-02  ,7.825788338711e-02  ,7.825846987423e-02  
  2.635299011072e-03  ,6.216195514098e-01  ,7.825278503276e-02  ,7.825788334109e-02  ,7.825846982616e-02  
  2.645299621423e-03  ,5.217313595534e-01  ,7.826242030284e-02  ,7.825788331112e-02  ,7.825846979087e-02  
  2.655300231775e-03  ,4.296514429937e-01  ,7.826242020133e-02  ,7.825788327192e-02  ,7.825846975645e-02  
  2.665300842127e-03  ,3.457432434408e-01  ,7.826242018485e-02  ,7.825788324588e-02  ,7.825846970529e-02  
  2.675301452478e-03  ,2.703379486355e-01  ,7.826242012870e-02  ,7.825788321086e-02  ,7.825846967527e-02  
  2.685302062830e-03  ,2.037331851431e-01  ,7.826242011647e-02  ,7.825788318893e-02  ,7.825846962895e-02  
  2.695302673181e-03  ,1.461918436139e-01  ,7.826242006442e-02  ,7.825788315820e-02  ,7.825846962267e-02  
  2.705303283533e-03  ,9.794104114734e-02  ,7.826242007357e-02  ,7.825788314044e-02  ,7.825846958107e-02  
  2.715303893884e-03  ,5.917122485531e-02  ,7.826242002538e-02  ,7.825788311405e-02  ,7.825846957926e-02  
  2.725304504236e-03  ,3.003542016244e-02  ,7.826242003819e-02  ,7.825788310048e-02  ,7.825846957253e-02  
  2.735305114587e-03  ,1.064862681112e-02  ,7.826242001163e-02  ,7.825788307842e-02  ,7.825846956804e-02  
  2.745305724939e-03  ,1.087364954630e-03  ,7.826242003310e-02  ,7.825788306905e-02  ,7.825846956587e-02  
  2.755306335291e-03  ,1.389373130218e-03  ,7.826242001001e-02  ,7.825788306913e-02  ,7.825846956592e-02  
  2.765306945642e-03  ,1.155345930414e-02  ,7.826242003493e-02  ,7.825788307118e-02  ,7.825846956827e-02  
  2.775307555994e-03  ,3.153950557664e-02  ,7.826242001531e-02  ,7.825788307529e-02  ,7.825846957286e-02  
  2.785308166345e-03  ,6.126862652833e-02  ,7.826242004372e-02  ,7.825788308141e-02  ,7.825846957977e-02  
  2.795308776697e-03  ,1.006234805828e-01  ,7.826242002377e-02  ,7.825788309712e-02  ,7.825846958889e-02  
  2.805309387048e-03  ,1.494487331570e-01  ,7.826242007391e-02  ,7.825788312053e-02  ,7.825846959586e-02  
  2.815309997400e-03  ,2.075516697702e-01  ,7.826242005741e-02  ,7.825788314036e-02  ,7.825846963244e-02  
  2.825310607752e-03  ,2.747029566933e-01  ,7.826242011131e-02  ,7.825788316792e-02  ,7.825846964378e-02  
  2.835311218103e-03  ,3.506375461343e-01  ,7.826242012309e-02  ,7.825788319184e-02  ,7.825846968489e-02  
  2.845311828455e-03  ,4.350557223891e-01  ,7.826242018106e-02  ,7.825788324048e-02  ,7.825846970045e-02  
  2.855312438806e-03  ,5.276242848261e-01  ,7.826242019867e-02  ,7.825788326843e-02  ,7.825846974602e-02  
  2.865313049158e-03  ,6.279778630379e-01  ,7.826242034743e-02  ,7.825788332151e-02  ,7.825846979822e-02  
  2.875313659509e-03  ,7.357203589668e-01  ,7.826242920803e-02  ,7.825788335337e-02  ,7.825846984822e-02  
  2.876563735803e-03  ,7.496868307243e-01  ,7.825751138222e-02  ,7.825704556357e-02  ,7.825996114011e-02  
  2.879063888391e-03  ,7.779428481776e-01  ,7.825917970982e-02  ,7.825750982102e-02  ,7.825913479821e-02  
  2.884064193567e-03  ,8.357226367275e-01  ,7.825931555204e-02  ,7.825770621113e-02  ,7.825878528818e-02  
  2.894064803919e-03  ,9.561514878345e-01  ,7.832009009134e-02  ,7.825788344532e-02  ,7.825846995470e-02  
  2.904065414270e-03  ,1.082673947238e+00  ,8.655719013366e-02  ,7.825788349623e-02  ,7.825846997767e-02  
  2.905315490564e-03  ,1.098893088477e+00  ,9.224174976023e-02  ,7.825704563867e-02  ,7.825996121015e-02  
  2.907815643152e-03  ,1.131589677301e+00  ,2.545468548595e-01  ,7.825742529231e-02  ,7.825928552539e-02  
  2.907860215505e-03  ,1.132175675060e+00  ,6.607618611702e-01  ,7.825577829312e-02  ,7.826221577139e-02  
  2.907875400000e-03  ,1.132375331827e+00  ,7.787632691034e-01  ,7.825572959431e-02  ,7.826230166951e-02  
  2.907877700000e-03  ,1.132405574983e+00  ,7.990935795744e-01  ,7.825567809517e-02  ,7.826238973392e-02  
  2.907877800000e-03  ,1.132406889910e+00  ,8.000007046353e-01  ,7.825566680401e-02  ,7.826240682413e-02  
  2.907883300000e-03  ,1.132479211689e+00  ,8.513366432606e-01  ,7.825568206877e-02  ,7.826238330073e-02  
  2.907894300037e-03  ,1.132623860636e+00  ,9.557664455603e-01  ,7.825569659377e-02  ,7.826235898280e-02  
  2.907897050046e-03  ,1.132660023893e+00  ,9.821201529429e-01  ,7.825567951453e-02  ,7.826238745674e-02  
  2.907902550065e-03  ,1.132732351632e+00  ,1.035267670580e+00  ,7.825568200297e-02  ,7.826238341724e-02  
  2.907903925070e-03  ,1.132750433822e+00  ,1.048638894722e+00  ,7.825567040541e-02  ,7.826240162794e-02  
  2.907906675079e-03  ,1.132786598509e+00  ,1.060158448243e+00  ,7.825567594349e-02  ,7.826239314726e-02  
  2.907912175098e-03  ,1.132858929105e+00  ,1.079785963484e+00  ,7.825568496528e-02  ,7.826237854455e-02  
  2.907923175135e-03  ,1.133003595197e+00  ,1.102530090875e+00  ,7.825569649372e-02  ,7.826235913408e-02  
  2.907925925144e-03  ,1.133039762740e+00  ,1.108126422703e+00  ,7.825567439856e-02  ,7.826239556065e-02  
  2.907931425163e-03  ,1.133112099051e+00  ,1.119695843862e+00  ,7.825568199609e-02  ,7.826238342840e-02  
  2.907932800167e-03  ,1.133130183384e+00  ,1.125057513230e+00  ,7.825567308181e-02  ,7.826239759149e-02  
  2.907935550177e-03  ,1.133166352355e+00  ,1.137070299689e+00  ,7.825567594483e-02  ,7.826239314523e-02  
  2.907941050195e-03  ,1.133238691523e+00  ,1.171523449415e+00  ,7.825568496483e-02  ,7.826237854522e-02  
  2.907944000000e-03  ,1.133277489594e+00  ,1.196651864114e+00  ,7.825567496302e-02  ,7.826239468288e-02  
  2.907944300000e-03  ,1.133281435449e+00  ,1.199395903657e+00  ,7.825566713910e-02  ,7.826240635451e-02  
  2.907944400000e-03  ,1.133282750734e+00  ,1.200306578548e+00  ,7.825566669928e-02  ,7.826240697092e-02  
  2.907966236162e-03  ,1.133569971586e+00  ,1.491396123065e+00  ,7.825572386515e-02  ,7.826231170490e-02  
  2.907987160372e-03  ,1.133845221267e+00  ,1.785817525201e+00  ,7.825573905974e-02  ,7.826228504076e-02  
  2.908002000000e-03  ,1.134040444992e+00  ,1.999293005623e+00  ,7.825570629697e-02  ,7.826234228789e-02  
  2.908002100000e-03  ,1.134041760589e+00  ,2.000719888486e+00  ,7.825566652690e-02  ,7.826240720712e-02  
  2.908099970827e-03  ,1.135329604725e+00  ,3.522685173725e+00  ,7.825589547363e-02  ,7.826200773631e-02  
  2.908178303251e-03  ,1.136360722449e+00  ,4.881617639140e+00  ,7.825591783157e-02  ,7.826196807353e-02  
  2.908183752606e-03  ,1.136432466545e+00  ,4.980736491169e+00  ,7.825569454934e-02  ,7.826236244286e-02  
  2.908192319283e-03  ,1.136545255343e+00  ,5.002026163076e+00  ,7.825569552741e-02  ,7.826236078256e-02  
  2.908194262395e-03  ,1.136570838879e+00  ,5.000441729345e+00  ,7.825567589633e-02  ,7.826239322101e-02  
  2.908197214315e-03  ,1.136609705055e+00  ,4.999702321002e+00  ,7.825567496042e-02  ,7.826239468759e-02  
  2.908202147344e-03  ,1.136674656366e+00  ,4.999928098102e+00  ,7.825568354146e-02  ,7.826238089409e-02  
  2.908212013403e-03  ,1.136804562918e+00  ,5.000004109090e+00  ,7.825569865153e-02  ,7.826235544603e-02  
  2.908231745520e-03  ,1.137064391738e+00  ,5.000000992358e+00  ,7.825572828211e-02  ,7.826230397033e-02  
  2.908271209756e-03  ,1.137584112222e+00  ,4.999997798860e+00  ,7.825576622245e-02  ,7.826223712407e-02  
  2.908350138226e-03  ,1.138623804461e+00  ,5.000001483428e+00  ,7.825585549803e-02  ,7.826207883508e-02  
  2.908507995168e-03  ,1.140704193129e+00  ,4.999999922193e+00  ,7.825607214360e-02  ,7.826169364058e-02  
  2.908823709050e-03  ,1.144868980062e+00  ,4.999999842767e+00  ,7.825627342310e-02  ,7.826133551603e-02  
  2.909455136815e-03  ,1.153214534920e+00  ,4.999999986963e+00  ,7.825663621752e-02  ,7.826068989384e-02  
  2.910212831059e-03  ,1.163256917995e+00  ,4.999999867435e+00  ,7.825674383503e-02  ,7.826049837134e-02  
  2.911728219548e-03  ,1.183432345850e+00  ,4.999999937751e+00  ,7.825726072995e-02  ,7.825957844483e-02  
  2.914758996526e-03  ,1.224139432443e+00  ,4.999999938300e+00  ,7.825751444750e-02  ,7.825912692163e-02  
  2.919031457463e-03  ,1.282306216991e+00  ,4.999999940697e+00  ,7.825773027482e-02  ,7.825874286364e-02  
  2.923667077580e-03  ,1.346408326561e+00  ,4.999999939473e+00  ,7.825768105546e-02  ,7.825883053653e-02  
  2.928391961614e-03  ,1.412751456726e+00  ,4.999999939990e+00  ,7.825777508357e-02  ,7.825866327046e-02  
  2.937841729680e-03  ,1.548252892545e+00  ,4.999999940097e+00  ,7.825787252621e-02  ,7.825849006681e-02  
  2.947842340031e-03  ,1.695295864496e+00  ,4.999999940002e+00  ,7.825788377698e-02  ,7.825847023576e-02  
  2.957842950383e-03  ,1.845515023590e+00  ,4.999999940043e+00  ,7.825788905022e-02  ,7.825847030362e-02  
  2.967843560735e-03  ,1.998317451089e+00  ,4.999999940043e+00  ,7.826037681539e-02  ,7.825847036876e-02  
  2.977844171086e-03  ,2.153100032027e+00  ,4.999999940043e+00  ,7.925218316808e-02  ,7.825847043416e-02  
  2.979094247380e-03  ,2.172556725756e+00  ,4.999999940046e+00  ,8.016951739231e-02  ,7.825937881799e-02  
  2.981594399968e-03  ,2.211529513769e+00  ,4.999999940046e+00  ,8.655203025291e-02  ,7.825928589235e-02  
  2.982219438115e-03  ,2.221284209418e+00  ,4.999999940043e+00  ,9.039669631299e-02  ,7.826070057789e-02  
  2.983469514409e-03  ,2.240806346203e+00  ,4.999999940045e+00  ,1.066103627091e-01  ,7.825996151357e-02  
  2.983782033482e-03  ,2.245689425941e+00  ,4.999999940040e+00  ,1.148900321448e-01  ,7.826134378398e-02  
  2.984407071629e-03  ,2.255458508286e+00  ,4.999999940043e+00  ,1.584931980624e-01  ,7.826070061460e-02  
  2.984556035558e-03  ,2.257787313788e+00  ,4.999999940033e+00  ,3.426081954476e-01  ,7.826182574123e-02  
  2.984593276540e-03  ,2.258369548398e+00  ,4.999999939993e+00  ,7.654201359004e-01  ,7.826224641776e-02  
  2.984596300000e-03  ,2.258416818496e+00  ,4.999999939481e+00  ,7.564013883089e-01  ,7.826239430848e-02  
  2.984599100000e-03  ,2.258460594996e+00  ,4.999999939488e+00  ,7.998541671914e-01  ,7.826239101376e-02  
  2.984599200000e-03  ,2.258462158444e+00  ,4.999999937097e+00  ,8.018719787694e-01  ,7.826240681796e-02  
  2.984605266263e-03  ,2.258557001473e+00  ,4.999999942335e+00  ,8.705869326946e-01  ,7.826238078151e-02  
  2.984611260255e-03  ,2.258650714932e+00  ,4.999999938177e+00  ,9.315012171210e-01  ,7.826238110274e-02  
  2.984623248239e-03  ,2.258838142875e+00  ,4.999999939842e+00  ,1.055225655065e+00  ,7.826234427171e-02  
  2.984637200000e-03  ,2.259056275506e+00  ,4.999999940066e+00  ,1.098757644818e+00  ,7.826232787781e-02  
  2.984641181590e-03  ,2.259118527110e+00  ,4.999999940066e+00  ,1.107914555333e+00  ,7.826237888938e-02  
  2.984649144771e-03  ,2.259243030770e+00  ,4.999999940061e+00  ,1.133779254067e+00  ,7.826236548808e-02  
  2.984651135566e-03  ,2.259274156779e+00  ,4.999999940111e+00  ,1.143446065121e+00  ,7.826239890323e-02  
  2.984655117156e-03  ,2.259336408911e+00  ,4.999999940105e+00  ,1.175023549689e+00  ,7.826239014219e-02  
  2.984657500000e-03  ,2.259373664726e+00  ,4.999999940098e+00  ,1.198182533336e+00  ,7.826239239031e-02  
  2.984657600000e-03  ,2.259375228229e+00  ,4.999999940314e+00  ,1.199199249616e+00  ,7.826240682322e-02  
  2.984657700000e-03  ,2.259376791733e+00  ,4.999999940506e+00  ,1.200224896926e+00  ,7.826240683472e-02  
  2.984671271978e-03  ,2.259588990956e+00  ,4.999999940627e+00  ,1.400949195977e+00  ,7.826234761855e-02  
  2.984684960184e-03  ,2.259803009203e+00  ,4.999999940076e+00  ,1.614697658418e+00  ,7.826232752759e-02  
  2.984709000000e-03  ,2.260178881528e+00  ,4.999999940036e+00  ,1.999398976343e+00  ,7.826230240503e-02  
  2.984709100000e-03  ,2.260180445081e+00  ,4.999999940299e+00  ,2.001001076653e+00  ,7.826240719041e-02  
  2.984776024095e-03  ,2.261226859463e+00  ,4.999999940833e+00  ,3.145719853015e+00  ,7.826212685900e-02  
  2.984843222372e-03  ,2.262277603381e+00  ,4.999999940055e+00  ,4.404005408002e+00  ,7.826203833297e-02  
  2.984900776617e-03  ,2.263177582375e+00  ,4.999999940047e+00  ,4.998035159641e+00  ,7.826207945881e-02  
  2.984952865116e-03  ,2.263992119892e+00  ,4.999999940052e+00  ,5.001917935338e+00  ,7.826218514317e-02  
  2.984967885486e-03  ,2.264227006677e+00  ,4.999999940054e+00  ,5.000050779238e+00  ,7.826230021595e-02  
  2.984990329615e-03  ,2.264577989236e+00  ,4.999999940055e+00  ,4.999951097843e+00  ,7.826230927860e-02  
  2.985035217873e-03  ,2.265279968392e+00  ,4.999999940050e+00  ,4.999998328382e+00  ,7.826217793895e-02  
  2.985124994389e-03  ,2.266683982662e+00  ,4.999999940049e+00  ,5.000001213945e+00  ,7.826203742412e-02  
  2.985304547421e-03  ,2.269492233472e+00  ,4.999999940048e+00  ,4.999998500223e+00  ,7.826172507358e-02  
  2.985663653485e-03  ,2.275109611657e+00  ,4.999999940047e+00  ,4.999999921434e+00  ,7.826106593625e-02  
  2.986351538769e-03  ,2.285873147930e+00  ,4.999999940047e+00  ,4.999999919223e+00  ,7.826060082415e-02  
  2.987458373181e-03  ,2.303200410523e+00  ,4.999999940047e+00  ,4.999999942149e+00  ,7.826009128386e-02  
  2.989154387585e-03  ,2.329769341138e+00  ,4.999999940047e+00  ,4.999999930366e+00  ,7.825964736130e-02  
  2.992546416394e-03  ,2.382962175834e+00  ,4.999999940047e+00  ,4.999999947994e+00  ,7.825904150985e-02  
  2.995737792126e-03  ,2.433057397613e+00  ,4.999999940047e+00  ,4.999999940304e+00  ,7.825887811189e-02  
  3.001214171521e-03  ,2.519071976652e+00  ,4.999999940047e+00  ,4.999999939821e+00  ,7.825873476227e-02  
  3.009890318982e-03  ,2.655256795959e+00  ,4.999999940047e+00  ,4.999999940251e+00  ,7.825852227494e-02  
  3.019890929333e-03  ,2.811633242148e+00  ,4.999999940047e+00  ,4.999999940061e+00  ,7.825838945848e-02  
  3.029891539685e-03  ,2.966779664216e+00  ,4.999999940047e+00  ,4.999999940034e+00  ,7.825839397078e-02  
  3.039892150036e-03  ,3.120083695394e+00  ,4.999999940047e+00  ,4.999999940033e+00  ,7.826063661877e-02  
  3.049892760388e-03  ,3.270940240875e+00  ,4.999999940047e+00  ,4.999999940033e+00  ,7.903003452530e-02  
  3.051142836682e-03  ,3.289595443450e+00  ,4.999999940047e+00  ,4.999999940053e+00  ,7.956236814904e-02  
  3.053642989270e-03  ,3.326758564987e+00  ,4.999999940047e+00  ,4.999999940031e+00  ,8.402993671510e-02  
  3.054268027417e-03  ,3.336017825131e+00  ,4.999999940047e+00  ,4.999999940039e+00  ,8.649169974449e-02  
  3.055518103711e-03  ,3.354497520804e+00  ,4.999999940047e+00  ,4.999999940040e+00  ,9.554565005986e-02  
  3.055830622784e-03  ,3.359109252330e+00  ,4.999999940047e+00  ,4.999999940020e+00  ,9.941745385004e-02  
  3.056455660931e-03  ,3.368322759996e+00  ,4.999999940047e+00  ,4.999999940033e+00  ,1.111818008932e-01  
  3.056611920468e-03  ,3.370624049920e+00  ,4.999999940047e+00  ,4.999999940015e+00  ,1.155971675325e-01  
  3.056924439541e-03  ,3.375224109847e+00  ,4.999999940047e+00  ,4.999999940020e+00  ,1.283016962514e-01  
  3.057002569310e-03  ,3.376373598229e+00  ,4.999999940049e+00  ,4.999999939942e+00  ,1.329083407677e-01  
  3.057158828847e-03  ,3.378671941132e+00  ,4.999999940048e+00  ,4.999999939993e+00  ,1.459006817783e-01  
  3.057342005841e-03  ,3.381365120798e+00  ,4.999999940047e+00  ,4.999999940012e+00  ,1.841451177825e-01  
  3.057387800089e-03  ,3.382038233431e+00  ,4.999999940051e+00  ,4.999999939869e+00  ,2.262565257813e-01  
  3.057427925936e-03  ,3.382627968312e+00  ,4.999999940050e+00  ,4.999999939896e+00  ,5.382151363761e-01  
  3.057433797739e-03  ,3.382714262267e+00  ,4.999999940063e+00  ,4.999999939293e+00  ,5.941562804690e-01  
  3.057441719196e-03  ,3.382830676722e+00  ,4.999999940065e+00  ,4.999999939218e+00  ,6.702018358252e-01  
  3.057451069675e-03  ,3.382968089390e+00  ,4.999999940066e+00  ,4.999999939184e+00  ,7.624570679779e-01  
  3.057454800000e-03  ,3.383022908614e+00  ,4.999999940077e+00  ,4.999999938684e+00  ,7.997582071640e-01  
  3.057454900000e-03  ,3.383024378164e+00  ,4.999999940334e+00  ,4.999999927222e+00  ,8.007617968343e-01  
  3.057459862500e-03  ,3.383097304120e+00  ,4.999999940785e+00  ,4.999999944253e+00  ,8.507515537575e-01  
  3.057469788163e-03  ,3.383243163206e+00  ,4.999999939444e+00  ,4.999999936324e+00  ,9.520658918168e-01  
  3.057472269579e-03  ,3.383279627441e+00  ,4.999999940002e+00  ,4.999999939571e+00  ,9.776739452294e-01  
  3.057477232411e-03  ,3.383352555266e+00  ,4.999999940111e+00  ,4.999999940278e+00  ,1.029224409848e+00  
  3.057478473119e-03  ,3.383370787088e+00  ,4.999999940131e+00  ,4.999999940214e+00  ,1.042181521278e+00  
  3.057480954535e-03  ,3.383407250572e+00  ,4.999999940126e+00  ,4.999999940163e+00  ,1.057429741063e+00  
  3.057485917367e-03  ,3.383480176894e+00  ,4.999999940083e+00  ,4.999999940141e+00  ,1.076326598311e+00  
  3.057495843030e-03  ,3.383626026961e+00  ,4.999999940067e+00  ,4.999999940083e+00  ,1.100093450380e+00  
  3.057498324446e-03  ,3.383662488941e+00  ,4.999999940088e+00  ,4.999999940174e+00  ,1.105455449429e+00  
  3.057503287278e-03  ,3.383735412257e+00  ,4.999999940080e+00  ,4.999999940163e+00  ,1.116541438789e+00  
  3.057504527986e-03  ,3.383753642951e+00  ,4.999999940156e+00  ,4.999999940458e+00  ,1.119332415097e+00  
  3.057507009401e-03  ,3.383790104179e+00  ,4.999999940159e+00  ,4.999999940484e+00  ,1.129851589567e+00  
  3.057511972233e-03  ,3.383863025991e+00  ,4.999999940085e+00  ,4.999999940207e+00  ,1.156447095932e+00  
  3.057515900000e-03  ,3.383920738373e+00  ,4.999999940086e+00  ,4.999999940230e+00  ,1.191715591611e+00  
  3.057516700000e-03  ,3.383932493055e+00  ,4.999999940199e+00  ,4.999999940778e+00  ,1.199829239839e+00  
  3.057516800000e-03  ,3.383933962388e+00  ,4.999999940449e+00  ,4.999999941998e+00  ,1.200741003682e+00  
  3.057525807752e-03  ,3.384066314883e+00  ,4.999999940786e+00  ,4.999999939443e+00  ,1.326228775144e+00  
  3.057534425093e-03  ,3.384192928358e+00  ,4.999999939442e+00  ,4.999999940571e+00  ,1.453650598869e+00  
  3.057551659776e-03  ,3.384446147531e+00  ,4.999999940641e+00  ,4.999999939555e+00  ,1.708755314645e+00  
  3.057570400000e-03  ,3.384721474964e+00  ,4.999999939509e+00  ,4.999999940504e+00  ,1.998378141572e+00  
  3.057570500000e-03  ,3.384722944110e+00  ,4.999999939927e+00  ,4.999999940295e+00  ,1.999625145835e+00  
  3.057570600000e-03  ,3.384724413256e+00  ,4.999999940395e+00  ,4.999999939301e+00  ,2.000943727352e+00  
  3.057578077403e-03  ,3.384834266212e+00  ,4.999999941378e+00  ,4.999999937260e+00  ,2.116764799834e+00  
  3.057585592058e-03  ,3.384944664496e+00  ,4.999999938958e+00  ,4.999999942408e+00  ,2.236823898770e+00  
  3.057600621369e-03  ,3.385165455143e+00  ,4.999999941088e+00  ,4.999999937856e+00  ,2.477552700397e+00  
  3.057630679992e-03  ,3.385607012756e+00  ,4.999999939064e+00  ,4.999999942147e+00  ,2.977300862154e+00  
  3.057690797237e-03  ,3.386490033199e+00  ,4.999999941019e+00  ,4.999999937985e+00  ,4.036110470739e+00  
  3.057735822585e-03  ,3.387151296433e+00  ,4.999999940063e+00  ,4.999999940017e+00  ,4.883728765190e+00  
  3.057763112572e-03  ,3.387552055326e+00  ,4.999999940049e+00  ,4.999999940050e+00  ,5.000328005223e+00  
  3.057767967370e-03  ,3.387623346273e+00  ,4.999999940067e+00  ,4.999999940041e+00  ,5.000205949015e+00  
  3.057773182031e-03  ,3.387699920759e+00  ,4.999999940073e+00  ,4.999999940039e+00  ,5.000011881909e+00  
  3.057779946414e-03  ,3.387799250636e+00  ,4.999999940068e+00  ,4.999999940040e+00  ,4.999993850315e+00  
  3.057793475178e-03  ,3.387997905580e+00  ,4.999999940060e+00  ,4.999999940043e+00  ,5.000003870227e+00  
  3.057820532706e-03  ,3.388395196218e+00  ,4.999999940052e+00  ,4.999999940045e+00  ,4.999999770853e+00  
  3.057874647763e-03  ,3.389189700450e+00  ,4.999999940050e+00  ,4.999999940046e+00  ,4.999999426006e+00  
  3.057982877877e-03  ,3.390778400426e+00  ,4.999999940048e+00  ,4.999999940046e+00  ,5.000000090858e+00  
  3.058199338105e-03  ,3.393954563846e+00  ,4.999999940047e+00  ,4.999999940046e+00  ,4.999999917586e+00  
  3.058632258561e-03  ,3.400301924003e+00  ,4.999999940047e+00  ,4.999999940046e+00  ,4.999999886779e+00  
  3.059385470536e-03  ,3.411329405391e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999958150e+00  
  3.060395411637e-03  ,3.426083480879e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999904289e+00  
  3.062415293840e-03  ,3.455479167159e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999968586e+00  
  3.066455058244e-03  ,3.513804141962e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999910067e+00  
  3.070225123551e-03  ,3.567646841786e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999969924e+00  
  3.073835353044e-03  ,3.618645727031e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940044e+00  
  3.081055812028e-03  ,3.718890822730e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940046e+00  
  3.091056422380e-03  ,3.853548358217e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940048e+00  
  3.101057032731e-03  ,3.982863404826e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
  3.111057643083e-03  ,4.106325552868e+00  ,4.999999940047e+00  ,4.999999940047e+00  ,4.999999940041e+00  
