  Time                 , V(U8:IN7)            , V(V6:+)              
  2.907211644033e-03  ,7.825909019029e-02  ,1.123659433002e+00  
  2.907706887106e-03  ,7.826046837354e-02  ,1.130160299807e+00  
  2.907830697874e-03  ,7.826128692010e-02  ,1.131787591429e+00  
  2.907847110640e-03  ,7.826164025421e-02  ,1.132003372777e+00  
  2.907862300000e-03  ,7.826164479583e-02  ,1.132203082774e+00  
  2.907865900000e-03  ,7.826167844181e-02  ,1.132250417468e+00  
  2.907866000000e-03  ,7.826170010477e-02  ,1.132251732331e+00  
  2.907895334426e-03  ,7.826159382259e-02  ,1.132637463039e+00  
  2.907911200000e-03  ,7.826161465981e-02  ,1.132846105503e+00  
  2.907916012500e-03  ,7.826168299429e-02  ,1.132909395648e+00  
  2.907925637160e-03  ,7.826166522327e-02  ,1.133035975215e+00  
  2.907927932515e-03  ,7.826169232716e-02  ,1.133066163517e+00  
  2.907932523563e-03  ,7.826168043303e-02  ,1.133126545417e+00  
  2.907933700000e-03  ,7.826169360545e-02  ,1.133142018215e+00  
  2.907933800000e-03  ,7.826170014495e-02  ,1.133143333444e+00  
  2.907952766198e-03  ,7.826163089606e-02  ,1.133392792058e+00  
  2.907970781702e-03  ,7.826163438060e-02  ,1.133629764355e+00  
  2.907992200000e-03  ,7.826159935778e-02  ,1.133911519099e+00  
  2.907992300000e-03  ,7.826170005729e-02  ,1.133912834643e+00  
  2.908063277211e-03  ,7.826145270331e-02  ,1.134846707214e+00  
  2.908131429162e-03  ,7.826138567043e-02  ,1.135743662337e+00  
  2.908186038937e-03  ,7.826143650228e-02  ,1.136462567983e+00  
  2.908189581316e-03  ,7.826167604387e-02  ,1.136509206863e+00  
  2.908192788418e-03  ,7.826168474709e-02  ,1.136551432087e+00  
  2.908199202623e-03  ,7.826167232528e-02  ,1.136635884196e+00  
  2.908212031033e-03  ,7.826165340578e-02  ,1.136804795058e+00  
  2.908237687852e-03  ,7.826160687862e-02  ,1.137142643351e+00  
  2.908289001491e-03  ,7.826148264853e-02  ,1.137818446178e+00  
  2.908391628768e-03  ,7.826135096004e-02  ,1.139170476560e+00  
  2.908596883323e-03  ,7.826106253777e-02  ,1.141876234265e+00  
  2.909007392432e-03  ,7.826047271006e-02  ,1.147294521676e+00  
  2.909630046394e-03  ,7.826027647096e-02  ,1.155530062620e+00  
  2.910785899665e-03  ,7.825972486943e-02  ,1.170872431263e+00  
  2.912334666755e-03  ,7.825946883695e-02  ,1.191539945530e+00  
  2.915432200935e-03  ,7.825894336889e-02  ,1.233244720359e+00  
  2.920208201911e-03  ,7.825869467661e-02  ,1.298482742347e+00  
  2.924971995857e-03  ,7.825869598527e-02  ,1.364631825095e+00  
  2.933637462165e-03  ,7.825845203328e-02  ,1.487524476198e+00  
  2.943638072517e-03  ,7.825834061715e-02  ,1.633058087698e+00  
  2.953638682868e-03  ,7.825834104709e-02  ,1.782013540388e+00  
  2.954888759162e-03  ,7.825965562786e-02  ,1.800844419916e+00  
  2.957388911750e-03  ,7.825896652993e-02  ,1.838634412016e+00  
  2.962389216926e-03  ,7.825875510783e-02  ,1.914694636637e+00  
  2.972389827277e-03  ,7.829615122008e-02  ,2.068472532980e+00  
  2.982390437629e-03  ,9.471680165375e-02  ,2.223953678918e+00  
  2.983640513923e-03  ,1.099443307627e-01  ,2.243478074156e+00  
  2.983953032996e-03  ,1.206152886381e-01  ,2.248361692759e+00  
  2.984451327827e-03  ,1.681523796315e-01  ,2.256150358715e+00  
  2.984575162437e-03  ,5.453206088172e-01  ,2.258086346434e+00  
  2.984585604632e-03  ,6.799456856311e-01  ,2.258249602839e+00  
  2.984594900000e-03  ,7.517185165718e-01  ,2.258394930274e+00  
  2.984598400000e-03  ,7.996743112762e-01  ,2.258449650864e+00  
  2.984598500000e-03  ,8.010668442374e-01  ,2.258451214311e+00  
  2.984600300000e-03  ,8.214119954834e-01  ,2.258479356376e+00  
  2.984600700000e-03  ,8.252767673075e-01  ,2.258485610172e+00  
  2.984600800000e-03  ,8.263209826374e-01  ,2.258487173622e+00  
  2.984600900000e-03  ,8.273781549832e-01  ,2.258488737071e+00  
  2.984612254685e-03  ,9.495867219207e-01  ,2.258666262446e+00  
  2.984623058027e-03  ,1.056886390093e+00  ,2.258835168962e+00  
  2.984624850773e-03  ,1.064962065116e+00  ,2.258863198044e+00  
  2.984628436365e-03  ,1.079352615497e+00  ,2.258919257841e+00  
  2.984635607549e-03  ,1.096372375608e+00  ,2.259031377803e+00  
  2.984649949917e-03  ,1.141045867100e+00  ,2.259255619193e+00  
  2.984652306177e-03  ,1.154581484313e+00  ,2.259292459260e+00  
  2.984657018669e-03  ,1.199906540476e+00  ,2.259366139106e+00  
  2.984657100000e-03  ,1.200878462898e+00  ,2.259367410713e+00  
  2.984659400000e-03  ,1.233774202878e+00  ,2.259403371306e+00  
  2.984659500000e-03  ,1.235384534497e+00  ,2.259404934811e+00  
  2.984659600000e-03  ,1.236977454627e+00  ,2.259406498317e+00  
  2.984669425826e-03  ,1.385262856960e+00  ,2.259560126084e+00  
  2.984678856771e-03  ,1.530609834748e+00  ,2.259707580713e+00  
  2.984697718660e-03  ,1.830067858284e+00  ,2.260002492501e+00  
  2.984708200000e-03  ,1.999579998726e+00  ,2.260166373114e+00  
  2.984708300000e-03  ,2.001200045863e+00  ,2.260167936665e+00  
  2.984710700000e-03  ,2.040415422938e+00  ,2.260205461929e+00  
  2.984710800000e-03  ,2.042060702945e+00  ,2.260207025483e+00  
  2.984788286038e-03  ,3.385565475479e+00  ,2.261418589814e+00  
  2.984799941726e-03  ,3.600046573612e+00  ,2.261600841948e+00  
  2.984823253103e-03  ,4.039190418703e+00  ,2.261965350053e+00  
  2.984869875856e-03  ,4.956404089653e+00  ,2.262694381573e+00  
  2.984874188997e-03  ,4.997235700202e+00  ,2.262761826407e+00  
  2.984874928002e-03  ,4.999403547811e+00  ,2.262773382279e+00  
  2.984875801396e-03  ,5.000101967501e+00  ,2.262787039623e+00  
  2.984876813744e-03  ,5.000115313112e+00  ,2.262802869802e+00  
  2.984878022787e-03  ,5.000029151757e+00  ,2.262821775737e+00  
  2.984880440873e-03  ,4.999989599080e+00  ,2.262859587648e+00  
  2.984885277044e-03  ,5.000001541374e+00  ,2.262935211634e+00  
  2.984894949388e-03  ,4.999999327641e+00  ,2.263086460263e+00  
  2.984914294076e-03  ,4.999998176654e+00  ,2.263388960144e+00  
  2.984952983451e-03  ,5.000000424983e+00  ,2.263993970391e+00  
  2.985030362200e-03  ,4.999999864764e+00  ,2.265204032687e+00  
  2.985185119700e-03  ,4.999999908113e+00  ,2.267624323493e+00  
  2.985494634700e-03  ,4.999999852493e+00  ,2.272465561954e+00  
  2.986113664698e-03  ,4.999999976364e+00  ,2.282150602176e+00  
  2.986874506068e-03  ,4.999999878839e+00  ,2.294058852921e+00  
  2.988396188807e-03  ,4.999999938686e+00  ,2.317889201408e+00  
  2.991191980433e-03  ,4.999999938256e+00  ,2.361714567133e+00  
  2.995210382533e-03  ,4.999999941442e+00  ,2.424776220386e+00  
  2.999295160365e-03  ,4.999999938605e+00  ,2.488928441092e+00  
  3.006884882045e-03  ,4.999999941500e+00  ,2.608113747296e+00  
  3.016885492396e-03  ,4.999999940043e+00  ,2.764739386685e+00  
  3.026886102748e-03  ,4.999999940043e+00  ,2.920320093160e+00  
  3.036886713099e-03  ,4.999999940043e+00  ,3.074241785823e+00  
  3.046887323451e-03  ,4.999999940043e+00  ,3.225896931941e+00  
  3.055554315638e-03  ,4.999999940046e+00  ,3.355032056294e+00  
  3.056804391932e-03  ,4.999999940045e+00  ,3.373457492081e+00  
  3.057116911006e-03  ,4.999999940041e+00  ,3.378055475740e+00  
  3.057195040774e-03  ,4.999999940024e+00  ,3.379204443349e+00  
  3.057351300311e-03  ,4.999999940035e+00  ,3.381501742659e+00  
  3.057390365195e-03  ,4.999999940001e+00  ,3.382075934805e+00  
  3.057429984402e-03  ,4.999999940012e+00  ,3.382658220348e+00  
  3.057452413630e-03  ,4.999999939992e+00  ,3.382987839625e+00  
  3.057462600000e-03  ,4.999999939932e+00  ,3.383137532428e+00  
  3.057463100000e-03  ,4.999999938340e+00  ,3.383144880037e+00  
  3.057463200000e-03  ,4.999999938748e+00  ,3.383146349557e+00  
  3.057467942295e-03  ,4.999999942605e+00  ,3.383216038150e+00  
  3.057477426884e-03  ,4.999999937794e+00  ,3.383355412985e+00  
  3.057479798031e-03  ,4.999999939566e+00  ,3.383390256203e+00  
  3.057484540325e-03  ,4.999999940065e+00  ,3.383459942051e+00  
  3.057494024915e-03  ,4.999999939671e+00  ,3.383599311395e+00  
  3.057496396062e-03  ,4.999999939471e+00  ,3.383634153241e+00  
  3.057501138356e-03  ,4.999999939329e+00  ,3.383703836344e+00  
  3.057510622945e-03  ,4.999999939780e+00  ,3.383843200196e+00  
  3.057512994093e-03  ,4.999999938939e+00  ,3.383878040669e+00  
  3.057517736387e-03  ,4.999999939059e+00  ,3.383947721025e+00  
  3.057518921961e-03  ,4.999999938402e+00  ,3.383965140992e+00  
  3.057521293108e-03  ,4.999999938569e+00  ,3.383999980778e+00  
  3.057524100000e-03  ,4.999999938733e+00  ,3.384041222799e+00  
  3.057524200000e-03  ,4.999999933079e+00  ,3.384042692107e+00  
  3.057524300000e-03  ,4.999999934636e+00  ,3.384044161414e+00  
  3.057528991631e-03  ,4.999999943557e+00  ,3.384113095499e+00  
  3.057533660909e-03  ,4.999999940748e+00  ,3.384181700407e+00  
  3.057542999467e-03  ,4.999999939776e+00  ,3.384318907940e+00  
  3.057561676583e-03  ,4.999999940188e+00  ,3.384593313871e+00  
  3.057577400000e-03  ,4.999999940336e+00  ,3.384824314350e+00  
  3.057577500000e-03  ,4.999999950089e+00  ,3.384825783471e+00  
  3.057666406288e-03  ,4.999999930214e+00  ,3.386131786744e+00  
  3.057728871956e-03  ,4.999999939952e+00  ,3.387049220887e+00  
  3.057772377386e-03  ,4.999999940063e+00  ,3.387688105038e+00  
  3.057815948381e-03  ,4.999999940026e+00  ,3.388327885543e+00  
  3.057827668145e-03  ,4.999999940037e+00  ,3.388499962885e+00  
  3.057843388870e-03  ,4.999999940035e+00  ,3.388730777438e+00  
  3.057874830320e-03  ,4.999999940041e+00  ,3.389192380527e+00  
  3.057937713220e-03  ,4.999999940043e+00  ,3.390115482581e+00  
  3.058063479021e-03  ,4.999999940044e+00  ,3.391961269682e+00  
  3.058315010622e-03  ,4.999999940045e+00  ,3.395651171825e+00  
  3.058818073823e-03  ,4.999999940045e+00  ,3.403024255629e+00  
  3.059682484224e-03  ,4.999999940045e+00  ,3.415672268802e+00  
  3.060892124727e-03  ,4.999999940045e+00  ,3.433326243131e+00  
  3.063311405733e-03  ,4.999999940045e+00  ,3.468471432286e+00  
  3.067212315156e-03  ,4.999999940045e+00  ,3.524665638646e+00  
  3.071281834199e-03  ,4.999999940044e+00  ,3.582632205174e+00  
  3.075474186494e-03  ,4.999999940044e+00  ,3.641607867727e+00  
  3.083858891084e-03  ,4.999999940044e+00  ,3.757142594139e+00  
  3.093859501436e-03  ,4.999999940044e+00  ,3.890355418458e+00  
  3.103860111787e-03  ,4.999999940044e+00  ,4.018080475523e+00  
  3.113860722139e-03  ,4.999999940044e+00  ,4.139813631369e+00  
  3.123861332490e-03  ,4.999999940044e+00  ,4.255074402219e+00  
  3.133861942842e-03  ,4.999999940044e+00  ,4.363407850955e+00  
  3.143862553194e-03  ,4.999999940044e+00  ,4.464386382774e+00  
  3.153863163545e-03  ,4.999999940044e+00  ,4.557611432912e+00  
  3.163863773897e-03  ,4.999999940044e+00  ,4.642715039786e+00  
  3.173864384248e-03  ,4.999999940044e+00  ,4.719361297355e+00  
  3.183864994600e-03  ,4.999999940044e+00  ,4.787247680942e+00  
  3.193865604951e-03  ,4.999999940044e+00  ,4.846106241311e+00  
  3.203866215303e-03  ,4.999999940044e+00  ,4.895704662266e+00  
  3.213866825655e-03  ,4.999999940044e+00  ,4.935847177613e+00  
  3.223867436006e-03  ,4.999999940044e+00  ,4.966375343850e+00  
  3.233868046358e-03  ,4.999999940044e+00  ,4.987168665548e+00  
  3.243868656709e-03  ,4.999999940044e+00  ,4.998145070952e+00  
  3.253869267061e-03  ,4.999999940044e+00  ,4.999261235919e+00  
  3.263869877412e-03  ,4.999999940044e+00  ,4.990512754918e+00  
  3.273870487764e-03  ,4.999999940044e+00  ,4.971934158419e+00  
  3.283871098115e-03  ,4.999999940044e+00  ,4.943598776603e+00  
  3.293871708467e-03  ,4.999999940044e+00  ,4.905618449924e+00  
  3.303872318819e-03  ,4.999999940044e+00  ,4.858143087671e+00  
  3.313872929170e-03  ,4.999999940044e+00  ,4.801360076274e+00  
  3.323873539522e-03  ,4.999999940044e+00  ,4.735493539685e+00  
  3.333874149873e-03  ,4.999999940044e+00  ,4.660803454755e+00  
  3.343874760225e-03  ,4.999999940044e+00  ,4.577584625097e+00  
  3.353875370576e-03  ,4.999999940044e+00  ,4.486165517492e+00  
  3.363875980928e-03  ,4.999999940044e+00  ,4.386906965421e+00  
  3.373876591280e-03  ,4.999999940044e+00  ,4.280200744847e+00  
  3.383877201631e-03  ,4.999999940044e+00  ,4.166468027864e+00  
  3.393877811983e-03  ,4.999999940044e+00  ,4.046157720320e+00  
  3.403878422334e-03  ,4.999999940044e+00  ,3.919744689978e+00  
  3.413879032686e-03  ,4.999999940044e+00  ,3.787727892199e+00  
  3.423879643037e-03  ,4.999999940044e+00  ,3.650628400551e+00  
  3.433880253389e-03  ,4.999999940044e+00  ,3.508987350122e+00  
  3.435130329683e-03  ,4.999999940021e+00  ,3.490990553902e+00  
  3.437630482271e-03  ,4.999999940034e+00  ,3.454814666212e+00  
  3.441506977632e-03  ,4.999999940040e+00  ,3.398261205829e+00  
  3.442065735414e-03  ,4.999999939991e+00  ,3.390064861269e+00  
  3.443183250978e-03  ,4.999999940019e+00  ,3.373639361682e+00  
  3.443462629869e-03  ,4.999999939935e+00  ,3.369526225070e+00  
  3.443532474592e-03  ,4.999999939601e+00  ,3.368497521773e+00  
  3.443579449012e-03  ,4.999999939579e+00  ,3.367805568095e+00  
  3.443649544075e-03  ,4.999999939689e+00  ,3.366772896745e+00  
  3.443666200000e-03  ,4.999999938221e+00  ,3.366527489581e+00  
  3.443666300000e-03  ,4.999999894041e+00  ,3.366526016159e+00  
  3.443674400000e-03  ,4.999999957998e+00  ,3.366406667906e+00  
  3.443690600542e-03  ,4.999999942131e+00  ,3.366167956673e+00  
  3.443694650678e-03  ,4.999999938672e+00  ,3.366108277462e+00  
  3.443702750949e-03  ,4.999999941510e+00  ,3.365988917358e+00  
  3.443718951492e-03  ,4.999999938883e+00  ,3.365750190422e+00  
  3.443720132555e-03  ,4.999999941431e+00  ,3.365732786229e+00  
  3.443722494762e-03  ,4.999999941152e+00  ,3.365697976529e+00  
  3.443727219175e-03  ,4.999999940090e+00  ,3.365628356556e+00  
  3.443732100000e-03  ,4.999999940742e+00  ,3.365556430864e+00  
  3.443736200000e-03  ,4.999999940481e+00  ,3.365496011076e+00  
  3.443740100000e-03  ,4.999999940482e+00  ,3.365438538063e+00  
  3.443740400000e-03  ,4.999999942356e+00  ,3.365434117040e+00  
  3.443740500000e-03  ,4.999999941702e+00  ,3.365432643365e+00  
  3.443742384375e-03  ,4.999999939005e+00  ,3.365404873740e+00  
  3.443746152879e-03  ,4.999999940759e+00  ,3.365349337757e+00  
  3.443753689886e-03  ,4.999999940145e+00  ,3.365238264334e+00  
  3.443768763901e-03  ,4.999999939873e+00  ,3.365016111669e+00  
  3.443775000000e-03  ,4.999999939973e+00  ,3.364924205144e+00  
  3.443775100000e-03  ,4.999999938151e+00  ,3.364922731351e+00  
  3.443785492070e-03  ,4.999999940769e+00  ,3.364769571886e+00  
  3.443795606978e-03  ,4.999999940113e+00  ,3.364620493718e+00  
  3.443807183690e-03  ,4.999999940040e+00  ,3.364449866527e+00  
  3.443817104883e-03  ,4.999999940048e+00  ,3.364303636109e+00  
  3.443826209493e-03  ,4.999999940052e+00  ,3.364169438523e+00  
  3.443835977204e-03  ,4.999999940051e+00  ,3.364025463991e+00  
  3.443846732862e-03  ,4.999999940051e+00  ,3.363866923510e+00  
  3.443868244178e-03  ,4.999999940051e+00  ,3.363549830714e+00  
  3.443904930837e-03  ,4.999999940050e+00  ,3.363009005694e+00  
  3.443961942680e-03  ,4.999999940050e+00  ,3.362168461200e+00  
  3.444055974968e-03  ,4.999999940049e+00  ,3.360781870354e+00  
  3.444218767173e-03  ,4.999999940049e+00  ,3.358380642426e+00  
  3.444376838691e-03  ,4.999999940049e+00  ,3.356048186487e+00  
  3.444692981727e-03  ,4.999999940049e+00  ,3.351380743612e+00  
  3.445325267799e-03  ,4.999999940049e+00  ,3.342035798348e+00  
  3.446281421669e-03  ,4.999999940049e+00  ,3.327879015324e+00  
  3.447853267677e-03  ,4.999999940049e+00  ,3.304541617838e+00  
  3.450441921241e-03  ,4.999999940049e+00  ,3.265937583809e+00  
  3.453015697486e-03  ,4.999999940049e+00  ,3.227354511740e+00  
  3.457921398170e-03  ,4.999999940049e+00  ,3.153295618394e+00  
  3.464196575172e-03  ,4.999999940050e+00  ,3.057667335705e+00  
  3.474197185524e-03  ,4.999999940049e+00  ,2.903536457476e+00  
  3.484197795875e-03  ,4.999999940049e+00  ,2.747812810859e+00  
  3.494198406227e-03  ,4.999999940049e+00  ,2.591111040943e+00  
  3.504199016578e-03  ,4.999999940060e+00  ,2.434049653493e+00  
  3.514199626930e-03  ,4.999999944336e+00  ,2.277248573693e+00  
  3.515449703224e-03  ,4.999999976745e+00  ,2.257697593457e+00  
  3.515762222297e-03  ,5.000000004359e+00  ,2.252812136955e+00  
  3.515840352066e-03  ,5.000000047255e+00  ,2.251590921016e+00  
  3.515996611602e-03  ,5.000000069008e+00  ,2.249148669023e+00  
  3.516163051612e-03  ,5.000000240888e+00  ,2.246547567748e+00  
  3.516295397766e-03  ,4.618540989493e+00  ,2.244479478209e+00  
  3.516369748600e-03  ,3.848445255767e+00  ,2.243317722226e+00  
  3.516390055902e-03  ,3.618915598205e+00  ,2.243000423743e+00  
  3.516420752294e-03  ,3.255625808033e+00  ,2.242520805275e+00  
  3.516482145078e-03  ,2.459176468648e+00  ,2.241561597090e+00  
  3.516512000000e-03  ,2.038202712152e+00  ,2.241095154118e+00  
  3.516512100000e-03  ,2.036755661862e+00  ,2.241093591768e+00  
  3.516514600000e-03  ,2.000501170194e+00  ,2.241054533049e+00  
  3.516514700000e-03  ,1.999047845033e+00  ,2.241052970701e+00  
  3.516522075000e-03  ,1.891186040908e+00  ,2.240937747858e+00  
  3.516536825659e-03  ,1.671450038001e+00  ,2.240707293538e+00  
  3.516540513324e-03  ,1.615673386169e+00  ,2.240649680306e+00  
  3.516547888654e-03  ,1.503136270188e+00  ,2.240534454260e+00  
  3.516562639314e-03  ,1.275881369983e+00  ,2.240304003838e+00  
  3.516563746899e-03  ,1.258709033184e+00  ,2.240286700050e+00  
  3.516565961957e-03  ,1.224309087155e+00  ,2.240252094293e+00  
  3.516570392072e-03  ,1.169385541555e+00  ,2.240182882928e+00  
  3.516575100000e-03  ,1.134344794463e+00  ,2.240109331538e+00  
  3.516578900000e-03  ,1.117033402295e+00  ,2.240049964762e+00  
  3.516582600000e-03  ,1.107398009318e+00  ,2.239992160411e+00  
  3.516582900000e-03  ,1.106667359472e+00  ,2.239987473578e+00  
  3.516583000000e-03  ,1.106398967107e+00  ,2.239985911300e+00  
  3.516585300000e-03  ,1.100406749147e+00  ,2.239949978946e+00  
  3.516585400000e-03  ,1.100149841005e+00  ,2.239948416671e+00  
  3.516585500000e-03  ,1.099889286303e+00  ,2.239946854397e+00  
  3.516590681134e-03  ,1.086337515513e+00  ,2.239865910984e+00  
  3.516591976417e-03  ,1.082933546452e+00  ,2.239845675174e+00  
  3.516594566984e-03  ,1.073208444151e+00  ,2.239805203605e+00  
  3.516599748118e-03  ,1.046709764296e+00  ,2.239724260675e+00  
  3.516610110385e-03  ,9.150119346407e-01  ,2.239562375641e+00  
  3.516616200000e-03  ,8.318938084316e-01  ,2.239467240852e+00  
  3.516616300000e-03  ,8.310342635489e-01  ,2.239465678608e+00  
  3.516618700000e-03  ,8.006507359121e-01  ,2.239428184801e+00  
  3.516618800000e-03  ,7.991561858908e-01  ,2.239426622560e+00  
  3.516627570823e-03  ,6.811658922251e-01  ,2.239289601586e+00  
  3.516636536852e-03  ,5.601561591995e-01  ,2.239149531864e+00  
  3.516646799282e-03  ,4.195289571359e-01  ,2.238989210431e+00  
  3.516655619279e-03  ,3.036927146891e-01  ,2.238851423791e+00  
  3.516663759784e-03  ,2.474340143688e-01  ,2.238724252951e+00  
  3.516672387556e-03  ,2.188830734245e-01  ,2.238589470764e+00  
  3.516682982281e-03  ,2.007967856813e-01  ,2.238423962083e+00  
  3.516702517704e-03  ,1.825774011563e-01  ,2.238118786668e+00  
  3.516729706363e-03  ,1.687143618946e-01  ,2.237694061686e+00  
  3.516775399283e-03  ,1.551255621861e-01  ,2.236980291428e+00  
  3.516823029355e-03  ,1.461517936052e-01  ,2.236236283966e+00  
  3.516918289498e-03  ,1.346457535362e-01  ,2.234748339976e+00  
  3.517108809785e-03  ,1.215693945817e-01  ,2.231772737607e+00  
  3.517404687241e-03  ,1.103702429303e-01  ,2.227152399217e+00  
  3.517877566651e-03  ,1.003300724026e-01  ,2.219770013066e+00  
  3.518646037415e-03  ,9.141965334299e-02  ,2.207778289902e+00  
  3.519418513612e-03  ,8.636739450449e-02  ,2.195730929993e+00  
  3.520963466004e-03  ,8.139753283104e-02  ,2.171657997264e+00  
  3.524053370789e-03  ,7.864236336441e-02  ,2.123607215701e+00  
  3.527756678895e-03  ,7.834414476549e-02  ,2.066205945103e+00  
  3.532646357850e-03  ,7.825151259964e-02  ,1.990780758976e+00  
  3.540474116639e-03  ,7.826461234669e-02  ,1.871064618644e+00  
  3.550474726991e-03  ,7.825896885216e-02  ,1.720368938405e+00  
  3.560475337342e-03  ,7.825896847988e-02  ,1.572750481266e+00  
  3.570475947694e-03  ,7.825896844625e-02  ,1.428791900932e+00  
  3.580476558045e-03  ,7.825896837429e-02  ,1.289061405483e+00  
  3.590477168397e-03  ,7.825896831467e-02  ,1.154110514644e+00  
  3.591727244691e-03  ,7.825797078284e-02  ,1.137604467946e+00  
  3.592039763764e-03  ,7.825865111820e-02  ,1.133491049301e+00  
  3.592664801911e-03  ,7.825861440003e-02  ,1.125280034739e+00  
  3.592821061448e-03  ,7.825883393684e-02  ,1.123230589044e+00  
  3.593012988404e-03  ,7.825877781082e-02  ,1.120715158193e+00  
  3.593104982213e-03  ,7.825884564698e-02  ,1.119510180891e+00  
  3.593130928115e-03  ,7.825891831030e-02  ,1.119170412880e+00  
  3.593170362548e-03  ,7.825892088528e-02  ,1.118654079489e+00  
  3.593249231414e-03  ,7.825887739749e-02  ,1.117621667150e+00  
  3.593292700000e-03  ,7.825890084067e-02  ,1.117052798039e+00  
  3.593292900000e-03  ,7.825895443854e-02  ,1.117050180897e+00  
  3.593293000000e-03  ,7.825895450416e-02  ,1.117048872327e+00  
  3.593301662500e-03  ,7.825894711865e-02  ,1.116935519510e+00  
  3.593318986590e-03  ,7.825893664526e-02  ,1.116708838075e+00  
  3.593323317613e-03  ,7.825895092589e-02  ,1.116652170277e+00  
  3.593331979658e-03  ,7.825894716679e-02  ,1.116538837754e+00  
  3.593349303748e-03  ,7.825893664570e-02  ,1.116312185003e+00  
  3.593350553279e-03  ,7.825895357108e-02  ,1.116295837894e+00  
  3.593353052204e-03  ,7.825895252160e-02  ,1.116263145743e+00  
  3.593358050053e-03  ,7.825894948274e-02  ,1.116197762464e+00  
  3.593363300000e-03  ,7.825894865885e-02  ,1.116129082646e+00  
  3.593367600000e-03  ,7.825894954072e-02  ,1.116072831156e+00  
  3.593371800000e-03  ,7.825895104308e-02  ,1.116017888816e+00  
  3.593372100000e-03  ,7.825895437515e-02  ,1.116013964400e+00  
  3.593372200000e-03  ,7.825895449322e-02  ,1.116012656262e+00  
  3.593381088543e-03  ,7.825894692203e-02  ,1.115896384078e+00  
  3.593391702640e-03  ,7.825894273333e-02  ,1.115757545347e+00  
  3.593409100000e-03  ,7.825893956931e-02  ,1.115529990798e+00  
  3.593409200000e-03  ,7.825895453705e-02  ,1.115528682863e+00  
  3.593430416273e-03  ,7.825893639664e-02  ,1.115251200077e+00  
  3.593446718144e-03  ,7.825893498000e-02  ,1.115038008361e+00  
  3.593450793611e-03  ,7.825895114707e-02  ,1.114984712702e+00  
  3.593458944546e-03  ,7.825894761274e-02  ,1.114878124109e+00  
  3.593466806399e-03  ,7.825894785163e-02  ,1.114775319248e+00  
  3.593482530104e-03  ,7.825894102711e-02  ,1.114569719667e+00  
  3.593500858533e-03  ,7.825893403713e-02  ,1.114330078391e+00  
  3.593535149085e-03  ,7.825892517550e-02  ,1.113881784247e+00  
  3.593585348117e-03  ,7.825891203359e-02  ,1.113225628217e+00  
  3.593679702269e-03  ,7.825887761201e-02  ,1.111992690065e+00  
  3.593820917594e-03  ,7.825884410262e-02  ,1.110148322367e+00  
  3.594074547278e-03  ,7.825877431289e-02  ,1.106838495442e+00  
  3.594312036025e-03  ,7.825873880948e-02  ,1.103742512472e+00  
  3.594787013518e-03  ,7.825866899208e-02  ,1.097559880215e+00  
  3.595736968505e-03  ,7.825852566338e-02  ,1.085232143017e+00  
  3.597203719603e-03  ,7.825843361633e-02  ,1.066296995900e+00  
  3.599673354613e-03  ,7.825833428625e-02  ,1.034690973810e+00  
  3.603584182250e-03  ,7.825826325269e-02  ,9.853655043653e-01  
  3.607444655883e-03  ,7.825822880128e-02  ,9.375719156492e-01  
  3.614592635619e-03  ,7.825819579516e-02  ,8.515256062631e-01  
  3.622077071654e-03  ,7.825817006872e-02  ,7.649949048430e-01  
  3.632077682006e-03  ,7.825816935950e-02  ,6.553933675493e-01  
  3.642078292357e-03  ,7.825816932335e-02  ,5.530725382979e-01  
  3.652078902709e-03  ,7.825816928921e-02  ,4.584362799347e-01  
  3.662079513060e-03  ,7.825816923825e-02  ,3.718581241144e-01  
  3.672080123412e-03  ,7.825816920829e-02  ,2.936797969611e-01  
  3.682080733763e-03  ,7.825816916198e-02  ,2.242098702675e-01  
  3.692081344115e-03  ,7.825816913638e-02  ,1.637225435541e-01  
  3.702081954467e-03  ,7.825816912556e-02  ,1.124565617967e-01  
  3.712082564818e-03  ,7.825816911696e-02  ,7.061427309443e-02  
  3.722083175170e-03  ,7.825816909078e-02  ,3.836082999667e-02  
  3.732083785521e-03  ,7.825816908630e-02  ,1.582353764174e-02  
  3.742084395873e-03  ,7.825816906441e-02  ,3.091351280490e-03  
  3.752085006224e-03  ,7.825816906401e-02  ,2.145251676775e-04  
  3.762085616576e-03  ,7.825816906544e-02  ,7.204414207187e-03  
  3.772086226927e-03  ,7.825816906888e-02  ,2.403342913394e-02  
  3.782086837279e-03  ,7.825816907436e-02  ,5.063514540942e-02  
  3.792087447631e-03  ,7.825816908680e-02  ,8.690456540094e-02  
  3.802088057982e-03  ,7.825816910950e-02  ,1.326985328099e-01  
  3.812088668334e-03  ,7.825816912602e-02  ,1.878362977134e-01  
  3.822089278685e-03  ,7.825816915287e-02  ,2.521002299883e-01  
  3.832089889037e-03  ,7.825816917345e-02  ,3.252366783030e-01  
  3.842090499388e-03  ,7.825816922201e-02  ,4.069569712857e-01  
  3.852091109740e-03  ,7.825816924660e-02  ,4.969385569167e-01  
  3.862091720092e-03  ,7.825816929959e-02  ,5.948262756501e-01  
  3.872092330443e-03  ,7.825816932805e-02  ,7.002337622369e-01  
  3.882092940795e-03  ,7.825816938532e-02  ,8.127449707180e-01  
  3.892093551146e-03  ,7.825816941745e-02  ,9.319158165684e-01  
